text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע על פי הודאתו במסגרת הסדר טיעון בכתב אישום מתוקן בעבירה של החזקת סם מסוכן שלא לצריכה עצמית בניגוד לס' 7(א)+7(ג) רישא לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973, בכך שביום 1/1/2013 בסמוך לשעה 00:40 החזיק הנאשם בתוך צנצנת בגינת ביתו, סם מסוכן מסוג קוקאין במשקל של 4.9998 גרם נטו , כשהוא מחולק ל-2 אריזות מפלסטיק.",,,,,,,,,,['כן'],,,,
"ביום 13/1/2014 הציגו הצדדים בפניי הסדר דיוני לפיו, הנאשם הודה במיוחס לו, לא הורשע, והצדדים הסכימו כי יתקבל תסקיר בעניינו.",,,,,,,,,,['כן'],,,,
"הסניגור הפנה לנסיבותיו האישיות של הנאשם, לעובדה כי זו לו הסתבכותו הפלילית הראשונה כבגיר, להודאתו במיוחס לו, ולחיסכון בזמן שיפוטי ועתר במקרה זה לבכר את שיקולי השיקום להורות על הימנעות מהרשעה לצד ענישה של ביצוע עבודות של""צ.",,"['1 : כן', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,['כן'],,,,
"הנאשם הביע חרטה על מעשיו, והתחייב כי הם לא יישנו.",,,,,,,,['כן'],,,,,,
"מתסקיר שירות המבחן שהוגש בעניינו של הנאשם ביום 3/7/2014 עולה, כי הנאשם בן 20; בן להורים גרושים; סיים 13 שנות לימוד במגמת חשמל; לא גויס לצה""ל בשל מעורבותו בפלילים ובעיות משקל.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"שירות המבחן מפרט עוד מקורותיו של הנאשם אשר מפאת צנעת הפרט לא ארחיב לבד מלציין, שהנאשם גדל לתוך מורכבות משפחתית בה אביו, ריצה עונשי מאסר ממושכים, תוך שאמו התמודדה לבדה עם גידול הילדים.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"משכך, מגיל צעיר התגורר הנאשם בבית סבתו ויצא לעבוד על מנת לסייע בפרנסת המשפחה ובמקביל ניהל אורח חיים שולי ועברייני.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"עד כיתה ט' גילה הנאשם קשיים במישורי חייו השונים עד למעברו לבית הספר ""אורט אדיבי"", שם הישגיו הלימודיים השתפרו ומשכך, המשיך ללימודי שנה י""ג במגמת חשמל.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם שיתף את השירות בקשיים עימם נאלץ להתמודד בשנות התבגרותו וביניהם, הסתגרותו בבית עקב עודף משקל, דבר שגרם לו לחבור לחברה שולית ולנהל אורח חיים שולי ועברייני, על מנת לשרוד ולקדם את עצמו כלכלית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לדבריו בפני השירות, מאז החל ללמוד בבית הספר ""אורט אדיבי"" חל שינוי בעמדותיו, בתפיסת עולמו ובמטרותיו, תוך שקידם את עצמו במטרה לנהל אורח חיים תקין, הכולל עבודה מסודרת והימנעות ממעורבות פלילית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"הנאשם שיתף את שירות המבחן גם בעובדה כי הוא קיבל פטור זמני משירות צבאי על רקע משקלו העודף ואולם, הוא לא ויתר על האפשרות להתגייס לצבא ועבר ניתוח לקיצור קיבה על מנת להיות כשיר לשירות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם הכחיש בפני שירות המבחן שימוש בחומרים משני תודעה בעבר או בהווה.,,,,,,,,,,,,,,
"בהקשר זה ציין הנאשם בפני השירות, כי התמכרותו של אביו לסמים ומעורבותו בפלילים הרתיעו אותו מניהול אורח חיים שולי והתמכרותי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם הסביר את ביצוע העבירה על ידו על רקע המצב הכלכלי הקשה בו היה נתון באותה עת.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לדבריו, הוא שמר על הסמים עבור חברו בתמורה לתשלום כספי.",,,,,,,,,,,,,,
"שירות המבחן התרשם כי הנאשם מציג עמדה מטשטשת ומצמצמת בכל הנוגע למעורבותו בעבירה, וכי הנאשם מגלה קשיים בהתבוננות ובבחינת דפוסי התנהגותו המופנמים בו ואשר היוו את המצע לביצוע העבירה, על רקע המוטיבציה הגבוהה שלו להימנע מניהול אורח חיים עברייני ומאבקו היומיומי בכך.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"ממידע שהתקבל אודות הנאשם ממנחי הקבוצה הטיפולית למשוחררים הנתונים בתנאי מעצר בית עלה, כי הנאשם השתתף במרבית המפגשים, עם הזמן נפתח והחל לשתף מעולמו הרגשי, ובכלל זה בקשיים לגדול בצל אב המרצה עונשי מאסר ממושכים, הנאשם תרם רבות לתהליך הקבוצתי, ניכר היה כי הנאשם קשוב לחברי הקבוצה ובעל יכולת לשקף ולקיים דיאלוג עמם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"התרשמות גורמי הטיפול הייתה, כי הנאשם עבר תהליך משמעותי, נתרם מהתהליך הקבוצתי, וכי לנאשם פוטנציאל לתפקוד תקין בעתיד, תוך שהוא עורך מאמצים רבים לקידומו העצמי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בכל הנוגע למסוכנות הנשקפת מן הנאשם וסיכויי שיקומו העריך שירות המבחן מחד גיסא, כי לנאשם, יכולות, כישורים ומוטיבציה גבוהה לתפקוד תקין שיאפשר את קידומו האישי והצלחתו בניהול אורח חיים נורמטיבי ויציאה ממעגל חייו הנוכחי, תוך שהוא פועל לכך הן במישור הלימודי והן במישור גיוסו לצבא.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
