,sentence,true_label,predicted_label,probabilities
1020,"הנאשם הסתובב אל המנוח ואז ירה לעברו מספר יריות, ופגע בחזהו מצד שמאל ובירכו השמאלית.",0,1,0.99808013
1982,"הנאשם שפך את תכולת הבקבוק על גבי חלקו הקדמי של הרכב, אשר חנה בחצר ביתו של מתלונן 1, והדליק את הבנזין באמצעות מצית.",0,1,0.99806005
2197,"אותה עת הצטייד המשיב באקדח, נכנס אל חצר המתחם וירה בגבה של אחותו שני כדורים שפגעו בחלקו השמאלי העליון.",0,1,0.9979627
1573,"ביום 07.11.2020, בסמוך לשעה 03:00, בסלון הבית, על רקע ויכוח בין הנאשם למתלוננת, תקף הנאשם את המתלוננת בכך שסטר אותה באמצעות ידו בפניה ואחז בצווארה.",0,1,0.9979207
347,לאחר מכן פנה הנאשם לכיוון הרכב ובמהלך הליכתו ירה כדור נוסף לעבר אותו עובד בניסיון לחבול בו חבלה חמורה עם נשק חם.,0,1,0.9979152
4249,"הנאשם נטל פיסות בד, הכניסן לתוך בקבוקי הזכוכית ומילא אותם בחומר דליק ולאחר מכן הכניס את הבקבוקים המתוארים לתוך שקית.",0,1,0.9979086
1457,"כן הפנה למקרה אחר, שבו הכינו הנאשמים מטעני – צינור להשלכה ובפועל השליכו 3 מטענים שכאלה ואף ירו זיקוקים לעבר מרפסת, שבה התנפצה זכוכית.",0,1,0.9979042
232,"במעשיו המתוארים לעיל הנאשם ייצר נשק; יידה אבן או חפץ אחר לעבר שוטר או לעבר כלי רכב משטרתי, במטרה להפריע לשוטר כשהוא ממלא את תפקידו כחוק או להכשילו בכך בשלוש הזדמנויות שונות, וניסה לשלח אש במזיד בדבר לא לו.",0,1,0.9978976
352,"בהמשך, ביום סיום מבחני הבגרות של הנאשם, לקח הנאשם את האקדח וירה בכניסה לבית שמונה כדורים באוויר.",0,1,0.99788374
582,"בנוסף, החזיק ונשא הנאשם על גופו מחסנית נוספת ובתוכה 16 כדורים נוספים.",0,1,0.9978815
3319,"במהלך החתונה ירה הנאשם באמצעות האקדח מספר כדורים, ללא כל הסבר סביר.",0,1,0.99787164
2748,"בשלב זה חזר הנאשם לדירה וירה במנוחה שני כדורים נוספים, ולאחר מכן וידא את המתתה באמצעות סכין מטבח וסכין יפנית.",0,1,0.99786526
707,"ביום 1/8/2016 החזיק הנאשם בביתו, בנוסף, 50 כדורי אקדח 9 מ""מ על המזגן בחדר השינה.",0,1,0.9978644
1572,"בנוסף לכך, ביום 12.06.2020, בשביל המצוי ליד הבית, תקף הנאשם את המתלוננת בכך שמשך בחולצתה בעוצמה עד שנקרעה ואחז בשערות ראשה.",0,1,0.9978637
491,"השוטר הבחין שהנאשם נושא תת מקלע וקרא לעברו ""משטרה, זרוק את הנשק""  אך הנאשם לא ציית עד שהשוטר ירה באוויר באקדחו ואז הוא זרק את הנשק ונמלט מאחורי הבית.",0,1,0.99785453
4371,כוונת הנאשם הייתה לאקדח מסוג FN עם מספר טבוע עליו.,0,1,0.99785453
1371,"בתגובה, ירה אחד מאנשי כוחות הביטחון 3 כדורי ספוג אל עבר הנאשם כאשר אחד מאלו פגע בו.",0,1,0.9978544
1113,"בעת מנוסתו של הנאשם לכיוון שער היציאה, ירה הנאשם במנוח - לאחר שהבחין בו נע לכיוונו - מספר יריות, אשר פגעו בחזהו בצד שמאל ובירכו השמאלית, וגרמו למותו המצער כעבור זמן קצר.",0,1,0.99784565
3377,בשלב זה הנאשם הגיע לדרך ללא מוצא והשליך את האקדח.,0,1,0.9978428
2351,"ג'אודת הסתובב אל המנוח, ירה לעברו מספר יריות, ופגע בחזהו מצד שמאל ובירכו השמאלית.",0,1,0.9978423
3416,הנאשם נפל מאופניו נמלט מהמקום עד שהגיע לדרך ללא מוצא והשליך את האקדח.,0,1,0.9978389
110,"בתאריך 4.1.2014 הגיע הנאשם למקום בו חנה רכבם של המתלוננים - יורם וגיל כהן, ברחוב מוהליבר 38 בת""א, הטמין את המטען מתחת למושב הנהג, הצית את הפתיל, ונמלט ממקום האירוע.",0,1,0.9978242
1369,"בהמשך, ומתוך מניע דומה, שב הנאשם אל המערום, נטל ממנו שני רעפים נוספים, ניגש אל שפת – הגג והטיח מטח של רעפים אל עבר אנשי כוחות הביטחון, ששהו ליד פתח הכניסה.",0,1,0.9978187
692,"בענייננו, החזיק הנאשם בשלושה כלי נשק - שני אקדחים ותת מקלע מאולתר מסוג ""קרלו"", לצד תחמושת מתאימה.",0,1,0.997809
3660,"בנוסף, החזיק במחסנית תואמת לנשק ובה 11 כדורי 9 מ""מ עטופה בחולצה ומוסלקת בחלקה התחתון של המשאית.",0,1,0.99780744
3467,"בנוסף לאמור, נשא הנאשם והוביל על גופו ובכיס מכנסיו תשעה כדורים בקוטר 9 מ""מ, ושתי מחסניות תואמות לנשק טעונות, האחת, ב-21 כדורים, והשנייה ב-22 כדורים, בלא רשות על-פי דין לנשיאתן או הובלתן.",0,1,0.9978052
3780,"לפי עובדות כתב האישום המתוקן, ביום 26.9.21, החזיק הנאשם בתת מקלע מאולתר מסוג ""קרלו"" ומחסנית תואמת טעונה בחמישה כדורי תחמושת בקוטר 9 מ""מ.",0,1,0.9978048
351,"במעשיו המתוארים לעיל החזיק הנאשם נשק בלא רשות על פי דין להחזקתו, וירה מנשק חם באזור מגורים ללא הסבר סביר.",0,1,0.9978027
1366,"בהמשך, נטל הנאשם רעף ששוקל כ-3 ק""ג, ניגש אל שפת הגג, הביט מטה ותוך תנועת הנפה הטיחו לעבר גברי ואנשי כוחות הביטחון שעמדו מתחת לשפת הגג בפתח הכניסה לבניין.",0,1,0.9977921
348,"בשעה שהמתלונן ובני משפחתו שהו בבית, ירה הנאשם כ- 12 קליעים לעבר ביתו של המתלונן שפגעו בקירות החיצוניים של הבית והמרפסת.",0,1,0.9977724
1652,"על פי עובדות כתב האישום המתוקן, בתאריך 06.12.11, החזיק הנאשם בביתו, אקדח חצי אוטומטי ROHM, מתוצרת גרמניה, מודל RG600, קליבר 22 LONG BLACK.",0,1,0.9977714
453,"לחומרה, צוין כי הנשק שהחזיק הנאשם היה מוכן לשימוש, כשלצדו מחסנית ותחמושת רבה.",0,1,0.9977695
581,"השוטרים רדפו אחריו והנאשם ניסה להשליך את הנשק, המחסנית והתחמושת לתוך ארגז עופות שהיה מונח על הרצפה, אולם נתפס על ידי השוטרים.",0,1,0.99776804
2242,"בשלב זה, הסתובב הנאשם לעבר השוטר אלון דוידי כשהוא מחזיק את החפץ בידו.",0,1,0.9977641
4633,בשלב זה ירה הנאשם מספר יריות באוויר מנשקו.,0,1,0.9977623
3804,"הנאשם נשא על אופניו תת מקלע מסוג ""קרלו"" ומחסנית חמושה תואמת.",0,1,0.9977603
247,"מספר ימים לפני האירוע גנב הנאשם קטנוע, אשר שימש אותו לאחר מכן בביצוע הפיגוע לעבר החיילים.",0,1,0.9977496
363,"צלאח פנה לנאשם וביקש ממנו, לצורך כך, את הרובה מסוג M16 המצוי בחזקתו של הנאשם (להלן : ""הנשק"").",0,1,0.9977489
3434,"בנוסף, נשא הנאשם והוביל על גופו ובכיס מכנסיו תשעה כדורים בקוטר 9 מ""מ (להלן: ""הכדורים""), ושתי מחסניות תואמות לנשק טעונות, האחת, ב-21 כדורים, והשנייה ב-22 כדורים (להלן: ""המחסניות""), בלא רשות על-פי דין לנשיאתן או הובלתן.",0,1,0.9977469
149,"במהלך המנוסה מהשוטרים, זרק הנאשם את האקדח והמחסנית ובמעשיו המתוארים לעיל הוא החזיק ונשא  נשק שמסוגל לירות כדור שבכוחו להמית אדם, אביזר לנשק ותחמושת וזאת בלא רשות על פי דין להחזקתם ונשיאתם.",0,1,0.9977449
324,"הנאשם הודה בהחזקת נשק ובירי בשטח בנוי, לטענתו קנה את האקדח לצורך ירי באירועים משפחתיים, וירה מתוך כוונה לבטא את שמחתו על סיום הלימודים ובאופן שלא יפגע באחרים.",0,1,0.9977233
4479,לאחר הירי נמלט הנאשם מזירת האירוע ובידיו הנשק.,0,1,0.99772316
2160,"בהמשך אף כיוון את האקדח לכיוון בנו הקטין של המתלונן ואחר־כך המשיך לירות באוויר, כשהוא מסכן גם את מי שאינו חלק מהסכסוך.",0,1,0.99771595
2932,"ולמחרת, הנאשם בא לביתו של רג'א ולקח את האקדחים.",0,1,0.99771416
67,"על פי עובדות כתב האישום המתוקן בהן הודה הנאשם הוא ייצר סמוך לתאריך 4.1.14 מטען חבלה מצינור מתכת הסגור בשני צדדיו שבתוכו חומר נפיץ, פתיל ו-47 קליעי נק""ל, וזאת  באופן שתוכנן כך שיגרום למותו של אדם עם התפוצצותו.",0,1,0.99771
3437,"בחיפוש שנערך על גופו של הנאשם, נמצאו ונתפסו הכדורים בכיס מכנסיו.",0,1,0.9977095
4472,"הנאשם החל לרוץ במעלה רחוב באזור מגורים בעוד באסם ורשאד רצים אחריו, וירה מנשקו מספר יריות באוויר.",0,1,0.99770653
226,"במעשיו המתוארים לעיל ניסה הנאשם, בצוותא חדא, לפגוע באדם בקליע, בסכין, או בנשק מסוכן או פוגעני אחר שלא כדין, נשא נשק בלא רשות על פי דין לנשיאתו, החזיק נשק בלא רשות על פי דין להחזקתו, וגנב רכב.",0,1,0.99770325
3141,"החל ממועד שאינו ידוע ועד ליום 25.2.21, או במועדים סמוכים לכך, החזיק הנאשם בביתו 6 מחסניות תואמות לרובה (להלן: ""המחסניות""), כאשר כל אחת מהן טעונה במלואה ב-30 כדורים בקליבר 5.56 מ""מ.",0,1,0.99770194
782,"בשעה 2:00 או בסמוך לכך זיהה הנאשם שלושה רכבים של כוחות הביטחון, ולאחר שהרכבים התקרבו, ירה לעברם חמישה כדורים.",0,1,0.99770015
1688,הנאשם הסביר כי החזיק באקדח לצורכי עבודתו בתחום ההדברה הירוקה והמטרה שלו לחללים סגורים ולבצע ירי על ידי קול ולגרום להם לצאת החוצה מבלי להמית בעלי חיים.,0,1,0.99768794
3728,"כדי לספק לנאשם 3 את התחמושת, התקשר אבו עבסה בשעה 22:48 אל הנאשם 2, ביקש לרכוש ממנו 4 או 5 חפיסות כדורים ובירר עמו את מחיר התחמושת לנשק ארוך ולאקדחים.",0,1,0.9976851
3131,"על פי המתואר בעובדות האישום הראשון, בין התאריכים 5.2.20 – 14.1.21 קשר הנאשם קשר עם אחרים להחזיק כלי נשק שונים.",0,1,0.9976846
