text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע, על פי הודאתו, בביצוע עבירה שעניינה החזקת סם מסוג קנביס בכמות כוללת של קרוב ל-.",,,,,,"['בעל הסמים, לא בעל המעבדה']",,,,['כן'],,,,
"הנאשם הודה בביצוע העבירה, נטל אחריות והתחרט, שיתף פעולה עם הרשויות, ובכך חסך מזמנן של הרשויות השונות ומזמנו של ביהמ""ש.",,,,,,,,['כן'],['כן'],['כן'],,,,
אין לחובתו עבר פלילי כלל ואורח חייו נורמטיבי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"מן התסקיר האחרון עולה כי הנאשם משתף פעולה באופן מלא בהליך הטיפולי ש""נתפר"" למידותיו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"כפי שצויין , הרקע לביצוע העבירה – שימוש בסם בתקופה הרלבנטית לנוכח קשיים.",,,,,,,,,,,,,,
הנאשם נטל אחריות מלאה ושיתף פעולה באופן מלא במסלול הטיפולי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['כן'],,,,,
הוא מעוניין בהמשך טיפול ונמצא מתאים למסלול זה.,,,,,,,,,,,,,,
מאסר על תנאי של 5 חודשים ואולם הנאשם לא ישא בעונש זה אלא אם יעבור תוך תקופה של שנתיים עבירות על פי פקודת הסמים המסוכנים מסוג פשע ויורשע עליהן.,,,,,,,,,,,,[],['5 חודשי מאסר על תנאי'],[]
פיקוח מטעם שירות המבחן וזאת למשך 18 חודשים.,,,,,,,,,,,,,,
"חתימה על התחייבות בסך של 3,000 ש”ח בערבות עצמית להימנע מלעבור על החיקוק לפיו הורשע הנאשם תוך שנתיים מהיום.",,,,,,,,,,,,[],[],[]
"לחובת המערער היה עבר פלילי כבד והוא ריצה מספר מאסרים (ביהמ""ש העליון ציין כי ""המערער היה עד לעת האחרונה עבריין מועד רב מעללים"").",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"בנוסף הוקטן סכום הקנס, והושת מבחן גמילה למשך 18 חודשים.",,,,,,,,,,,,,,
"זאת למרות ריבוי העבירות, חומרתן ועברו הפלילי המכביד (הדגשות שלי, י.א.).",,,,,,,,,,,,,,
