text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
הנאשם הורשע על פי הודאתו בכתב אישום מתוקן המייחס לו 3 אישומים של סחר בסמים מסוג קוקאין ואישום אחד של אחזקת הירואין בכמות שאינה ידועה.,,,,"['הסוג הוא [קוקאין], [הרואין]']",,['לא בעל המעבדה'],,,,['כן'],,,,
"הנאשם הודה והורשע והמאשימה הודיעה כי ""במסגרת הטיעון לעונש תגביל עצמה התביעה לטיעון מקסימלי ומאסר בפועל עד 18 חודשים בגין תיק זה בלבד וכן תעתור להפעלת מאסר המותנה התלוי ועומד כנגדו בן 4 חודשים.",,,,,,,,,,['כן'],,,,
הנאשם הורשע כאמור על פי הודאתו בשלושה מקרי עבירות סחר בסמים.,,,,,,,,,,,,,,
הנאשם טוען כי נקי הוא מסם וכי ביקש להבדק על ידי שירות המבחן ושירות המבחן לא בדק שאלת ניקיונו.,,,,,,,,,,,,,,
"משכך, חזקה היא בהנחת עבודה לצורך הדיון שבפניי, כי הנאשם נקי מצריכת סמים.",,,,,,,,,,,,,,
לנאשם עבר פלילי מכביד בעבירות סמים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"עיון בת/1, גיליון הרשעותיו מלמד כי הורשע מס' פעמים בהחזקת סמים ולפני עשר שנים הורשע גם בסחר בסם ונגזרו עליו 14 חודשי מאסר בפועל.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"כנגד הנאשם עומד ותלוי מאסר מותנה ב ן 4 חודשים אשר נגזר עליו בגז""ד מיום 24.12.14 (ת/2).",,,,,,,,,,,,,,
"אולם, אז, מעט למעלה מחצי שנה לאחר מתן אותו גז""ד הכולל מאסר מותנה ומבוסס על שיקומו של הנאשם, ביצע הנאשם את העבירה הראשונה בסדרת העבירות המונחות בפניי כעת.",,,,,,,,,,,,,,
"במקרה אחד הנאשם היה ללא הרשעות קודמות ובשני, היו לחובתו הרשעות קודמות אך לא בעבירות סמים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לחובתו הרשעותיו הקודמות כאשר יש לציין כי האחרונות לא היו בסחר אלא בשימוש עצמי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
כנגד הנאשם מאסר מותנה בן 4 חודשים.,,,,,,,,,,,,[],['4 חודשים'],[]
מאסר בפועל לתקופה של 12 חודשים.,,,,,,,,,,,,['12 חודשים'],[],[]
הנני מורה על הארכת המאסר המותנה אשר הושת על הנאשם בת.פ.,,,,,,,,,,,,[],['הנאשם קיבל 6 חודשי מאסר על תנאי'],[]
25448-10-13 בן 4 חודשים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"סה""כ 14 חודשי מאסר החל מיום מעצרו, 24.8.15.",,,,,,,,,,,,,,
מאסר על תנאי לתקופה של 6 חודשים למשך  3  שנים מהיום והתנאי הוא כי הנאשם לא יעבור בתקופה זאת עבירה על פקודת הסמים מסוג עוון ויורשע עליה בדין.,,,,,,,,,,,,[],['6 חודשי מאסר על תנאי'],[]
מאסר על תנאי לתקופה של 8 חודשים למשך  3  שנים מהיום והתנאי הוא כי הנאשם לא יעבור בתקופה זאת עבירה על פקודת הסמים מסוג פשע למעט סחר בסמים ויורשע עליה בדין.,,,,,,,,,,,,[],['הנאשם קיבל 8 חודשי מאסר על תנאי'],[]
מאסר על תנאי לתקופה של 10  חודשים למשך  3  שנים מהיום והתנאי הוא כי הנאשם לא יעבור בתקופה זאת עבירת סחר בסמים ויורשע עליה בדין.,,,,,,,,,,,,[],['הנאשם קיבל 10 חודשי מאסר על תנאי'],[]
"סך של 1,170 ₪ אשר נתפס, יחולט.",,,,,,,,,,,,[],[],[]
"סכום נוסף של 84,950 ₪ אשר נתפס יושבו לנאשם באמצעות בא כוחו בכפוף לקיומו של כל עיקול או זכות אחרת של צד ג'.",,,,,,,,,,,,,,
הנני פוסלת את הנאשם מלקבל או מלהחזיק רשיון נהיגה לתקופה של  24 חודשים מיום שחרורו.,,,,,,,,,,,,[],[],[]
רשמתי בפניי דברי הסניגור כי אין לנאשם רישיון נהיגה ועל כן פטור הוא מהפקדתו.,,,,,,,,,,,,,,
צו להשמדת המוצגים –סמים.,,,,,,,,,,,,,,
