text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם השיב ""אל תדאג זה משהו טוב"" ומסר לסוכן שקית ובתוכה 3 אריזות סם מסוכן מסוג קוקאין במשקל 0.855 גרם נטו ובתמורה מסר הסוכן לנאשם סך של 600 ₪.",,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""3 אריזות סם מסוכן מסוג קוקאין.""']",['[0.855 - גרם]'],"['הנאשם לא הוזכר כבעל המעבדה, אלא רק כמי שמסר שקית עם סמים מסוג קוקאין לסוכן. הוא לא הוזכר כבעל המעבדה, אלא רק כמי שקיבל 600 ש""ח בתמורה']",,,,,,,,
"באותן נסיבות ירד הסוכן מרכבו, נכנס למונית וישב במושב האחורי, באסם מסר לנאשם שקית ניילון ובתוכה 5 אריזות סם מסוכן מסוג קוקאין במשקל 1.5527 גרם נטו והנאשם מסר לסוכן.",,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""5 אריזות סם מסוכן מסוג קוקאין במשקל 1.5527 גרם נטו.""']",['[1.5527 - גרם]'],['לא בעל הסמים'],,,,,,,,
"הצדדים הגיעו להסדר דיוני, במסגרתו הודה הנאשם והורשע במיוחס לו בכתב האישום המתוקן, נשלח לקבלת תסקיר שירות מבחן בעניינו, כשעמדת המאשימה היא למאסר בפועל לתקופה ממושכת וקנס כספי.",,,,,,,,,,['כן'],,,,
"מהתסקיר הראשון עלה כי, הנאשם בן 39, נשוי מזה ארבע שנים ואב לתינוק, כבן מספר חודשים שנולד לאחר טיפולי פוריות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"סיים 12 שנות לימוד עם תעודת בגרות מלאה, לחובתו שלוש הרשעות קודמות מתחומי הסמים והרכוש (שהאחרונה משנת 2000), הוא עבד במשך השנים בעבודות מזדמנות, ובשנים אחרונות עובד כנהג מונית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
משיחה עם מעסיקו של הנאשם הוא הביע שביעות רצון מתפקודו בעבודה והדגיש כי לא נתגלעו עמו בעיות כלל.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם שיתף את שירות המבחן כי השתמש בצעירותו בסמים מסוג גראס, אך מזה עשרים שנה אינו צורך סמים כלל.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"אשר לעבירות דנן, הנאשם לקח אחריות מלאה בגינן, הסביר כי שימש כנהג מונית של סוחר סמים שנפטר, ועל אף הסיכון הכרוך בכך הנאשם ציין כי התקשה להציב לעצמו גבולות ולהתנגד והוסיף כי לא לקח חלק פעיל בסחר ולא שיפר את מעמדו הכלכלי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['כן'],,,,,
"במסגרת פיקוח המעצר, הנאשם שולב בקבוצה טיפולית, למפגשיה הגיע ושיתף במצבו וקשייו, לצד מוטיבציה לבחון בעייתיות בהתנהלותו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בפני שירות המבחן, הנאשם הביע בושה אודות מעורבותו בעבירות, ומסר כי ההליכים המשפטיים מהווים עבורו גורם מרתיע.",,,,,,,,,,,,,,
