text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"בהתאם לעובדות כתב האישום, ביום 13.3.13 החזיק הנאשם בסם מסוג קנבוס במשקל נטו של 4.18 גרם, וכן מעט חשיש.",,,,"['[קנביס], [חשיש]']",['[4.18 - גרם]'],['[בעל הסמים]'],,,,,,,,
"הנאשם החזיק במספר מקומות בביתו, בסם מסוכן מסוג חשיש במשקל כולל של כ-23 גרם.",,,,"['הסוג הוא [קנביס], כפי שמצוין בטקסט: ""הנאשם החזיק במספר מקומות בביתו, בסם מסוכן מסוג חשיש במשקל כולל של כ-23 גרם.""']",['[23 - גרם]'],"['בעל הסמים, לא בעל המעבדה']",,,,,,,,
"בית המשפט ליווה את הנאשם, לאורך למעלה משנה וחצי, בהליך טיפולי שעבר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"מדובר ברווק בן 29, אשר חבר לחברה שולית החל מגיל צעיר, וקיים אורח חיים עברייני והתמכרותי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם ציין כי ביצע את העבירות בעת שהיה נתון להשפעת סמים ואלכוהול.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"החל מחודש פברואר 2014, השתלב הנאשם בקהילה הטיפולית ""בית אביבה"", סיים את הטיפול במקום כעבור שנה, ועבר להוסטל בו מתגוררים בוגרי הקהילה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"מהתסקיר האחרון שהוגש בעניינו של הנאשם, עולה כי הנאשם למד להתמודד עם הקשיים הרגשיים שעלו במהלך השתתפותו בהליך הטיפולי ומצבו יציב.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם מתפקד היטב במסגרת ההוסטל  שומר על הכללים, מתמיד בעבודתו במפעל, זוכה לשבחים ממעסיקיו ואף מונה לתפקיד גזבר ההוסטל - תפקיד הדורש אחריות ומתן אמון.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['לא'],,,,,
"המאשימה סקרה את כל העבירות שביצע הנאשם במסגרת התיקים שבפני, הפנתה לעברו הפלילי ולמאסר מותנה העומד כנגדו.",,,,,,,,,,,,,,
"באת כוח הנאשם, הדגישה כי כל העבירות שביצע הנאשם מצויות ברף ביצוע נמוך, ובוצעו על רקע התמכרותו לסמים באותה העת.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם טען, כי ערך שינוי משמעותי וחיובי בחייו, והפך מאדם חסר גבולות לאדם שונה וחיובי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם הדגיש כי מאסר בעבודות שרות יפגע בו ובעבודתו, וכן ביכולתו להמשיך להחזיר חובות כספיים.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
