text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"בטרם שמיעת הראיות הגיעו הצדדים להסדר דיוני, במסגרתו כתב האישום המקורי שהוגש נגד הנאשם תוקן והנאשם הודה בעובדות כתב האישום המתוקן, שאלה עיקריהן -  עמנואל בן לולו (להלן: ""מנו"") ואסי מסיקה (להלן: ""מסיקה"") פעלו יחדיו לגידול סם מסוכן מסוג קנאבוס בכמות מסחרית, בחממה בין המושבים נהורה ושחר (להלן: ""החממה"").",,,,,,,,,,['כן'],,,,
הם הכשירו את החממה כמקום לגידול הסם וגידלו בה שתילי קנבוס.,,,,,,,['לא'],,,,,,,
"עובר לתאריך 27.9.15 מסיקה פנה אל הנאשם והציע לו לשנע עבורו במשאית בה הנאשם נוהג כמות גדולה של סם, תמורת תשלום של  15,000 ₪, והנאשם הסכים.",,,,"['הסוג הוא [קנביס], כפי שמצוין בטקסט: ""עובר לתאריך 27.9.15 מסיקה פנה אל הנאשם והציע לו לשנע עבורו במשאית בה הנאשם נוהג כמות גדולה של סם, תמורת תשלום של  1']",,['לא בעל הסמים'],,,,,,,,
"בחיפוש במשאיתו נמצא סם מסוכן מסוג קנאבוס במשקל 144.75 ק""ג.",,,,['קנביס (קנאבוס)'],"['[144.75 - ק""ג]']",,,,,,,,,
"על יסוד הודאת הנאשם בעובדות כתב האישום המתוקן, כאמור, הוא הורשע בעבירה של החזקת סם מסוכן שלא לצריכה עצמית, לפי סעיף 7 (א) ו- (ג) לפקודת הסמים המסוכנים [נוסח חדש] התשל""ג-1973.",,,,,,,,,,['כן'],,,,
במסגרת הליך המעצר הנאשם הופנה לתהליך טיפולי בשירות המבחן בתחום ההתמכרות להימורים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם בן 52, גרוש ואב לשניים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
סב לנכדה.,,,,,,,,,,,,,,
בוגר 12 שנות לימוד ללא תעודת בגרות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
שירת שירות צבאי מלא.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
טרם מעצרו עבד כנהג משאית במשך 16 שנים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם שיתף כי גדל בסביבה חברתית שאופיינה בנורמות שוליות ועברייניות, אולם שלל מעורבות עם גורמים שוליים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לדבריו התחתן בהיותו בן 26, ולאחר 12 שנות נישואין התגרש על רקע חובות שנוצרו כתוצאה מהתמכרותו להימורים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"במסגרת הליך המעצר, שוחרר הנאשם למעצר בפיקוח אלקטרוני, ובמהלך תקופת הפיקוח הופנה והשתלב במרכז לטיפול בהתמכרויות לאלכוהול והימורים בבת ים, ובנוסף, השתתף בקבוצה המיועדת לעצורי בית בשירות המבחן.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : כן', '10 : לא', '11 : לא']",,,,,,,,,,,,
"צוין, כי הנאשם הגיע למפגשי הקבוצה באופן סדיר, כיבד את הכללים ונענה לסמכות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"ולמרות הקושי שהפגין בהשתתפות פעילה בקבוצה, נראה כי הוא נטל אחריות לבחירותיו הבעייתיות וכי מעצרו והסנקציות שננקטו נגדו גייסו אותו לערוך שינוי בדפוסי חשיבתו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['כן'],,,,,
"בהתייחסו לעבירה, הוא הודה בביצועה אולם התקשה לקחת אחריות מלאה על מעשיו.",,,,,,,,['לא'],['לא'],['לא'],,,,
