text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"על פי עובדות כתב האישום המתוקן, ביום 9.1.22 החזיק הנאשם בביתו סם מסוכן מסוג קוקאין במשקל 7.8384 גרם, שלא לצריכתו העצמית.",,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""סם מסוכן מסוג קוקאין.""']",['[7.8384 - גרם]'],['[בעל הסמים]'],,,,,,,,
"בתמצית ייאמר כי הנאשם כבן 34, נשוי ואב לילדה בת כשנה וחצי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם שירת בצבא ומאז שחרורו עובד בעסק משפחתי בתחום התכשיטים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לפני כעשור עבר תאונה ונפצע ברגלו ולדבריו מאז עשה שימוש מוגבר בחומרים פסיכואקטיביים על מנת להתמודד עם כאביו ובמקביל פעל לקבלת היתר לקנביס רפואי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"לטענתו, בחודשים האחרונים חדל לעשן קנביס רפואי למרות קיומו של היתר ובדיקות שתן שמסר נמצאו נקיות משרידי סם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
ביחס לביצוע העבירה קיבל הנאשם אחריות והביע צער על מעשיו.,,,,,,,,['כן'],['כן'],,,,,
"כן ביטא נכונות להשתלב בהליך טיפול ייעודי בתחום ההתמכרויות וקצינת המבחן ציינה שביכולתו להפיק תועלת מהטיפול, שאף יסייע בהפחתת הסיכון באופן משמעותי.",,,,,,,,,,,,,,
"נטען כי הנאשם ערך שינוי בחייו, הוא אב לילדה ומפרנס את משפחתו וברמה האופרטיבית עתר הסנגור לאמץ את המלצות התסקיר במלואן.",,"['1 : לא', '2 : כן', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
הנאשם בדברו האחרון הביע צער וחרטה על מעשיו.,,,,,,,,['כן'],,,,,,
הדברים מתעצמים לנוכח הכמות – מעל ל-7 גרם.,,,,,,,,,,,,,,
אני מעמיד את הנאשם בפיקוח שירות המבחן למשך 12 חודשים.,,,,,,,,,,,,[],[],[]
מאסר על תנאי למשך שלושה חודשים והתנאי הוא שלא יעבור בתוך שנתיים כל עבירה על פקודת הסמים שהיא פשע.,,,,,,,,,,,,[],['הנאשם קיבל 3 חודשי מאסר על תנאי'],[]
"קנס בסך 3,000 ₪ או 10 ימי מאסר תמורתו.",,,,,,,,,,,,[],[],"['3,000 ₪']"
הקנס ישולם ב-5 תשלומים שווים ורצופים מיום 1.5.25 ובכל 1 לחודש שלאחריו.,,,,,,,,,,,,,,
