text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"מכתב האישום המתוקן עולה כי ביום 19.10.19 סיפק הנאשם לאחרים סם מסוכן מסוג KETAMINE , בכך שנתן להם להריח את הסם באמצעות שרשרת שעליה תליון של כפית.",,,,['הסוג הוא [KETAMINE]'],['[0.0 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
"בתאריך 24.6.22 הציגו הצדדים ההסדר דיוני, לפיו הודה והורשע הנאשם במיוחס לו בכתב האישום המתוקן.",,,,,,,,,,['כן'],,,,
"עתר לעונש במחצית המתחם, על אף שהנאשם נעדר עבר פלילי, זאת נוכח התנהלותו מול שירות המבחן.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"ב""כ הנאשם ציינה כי זו הסתבכותו היחידה של הנאשם עם החוק.",,,,,,,,,,,,,,
הפנתה לכך שהעבירה משנת 2019.,,,,,,,,,,,,,,
טענה כי הנאשם סיפק את הסמים לחבריו במועדון הפורום.,,,,,,,,,,,,,,
הנאשם מסר כי מצטער על מעשיו ולא ידע שזה אסור בחוק.,,,,,,,,['לא'],,,,,,
ציין כי עתיד להתחיל ללמוד תיווך ואף מסר כי בת זוגו עתידה ללדת בקרוב.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"יודגש כי הספקה על רקע חברי לא מקטינה את הסיכון הנשקף לאלו הצורכים את הסמים, חברים טובים ככל שיהיו, אך מלמדת על כך שהנאשם לא ביצע את העבירות לשם בצע כסף.",,,,,,,,,,,,,,
"במסגרת בחינת הנסיבות הקשורות בביצוע העבירה, יש לתת את הדעת לכך שהנאשם לא רק החזיק סם מסוכן, אלא אף סיפק אותו לאחרים.",,,,,,['[בעל הסמים]'],,,,,,,,
במסגרת זו מן הראוי לתת את הדעת לכך שמדובר בנאשם שהודה במיוחס לו.,,,,,,,,,,['כן'],,,,
"מנגד, נתתי דעתי לכך שהנאשם לא שיתף פעולה עם שירות המבחן ולא פעל לשיקומו.",,,,,,,,,,,,,,
"באיזון בין השיקולים השונים, וגם אם באופן רגיל, ייתכן והיה ניתן לקבוע את עונשו של הנאשם ברף הבינוני-נמוך של המתחם, הרי שנוכח חלוף הזמן, העובדה שהנאשם נעדר עבר פלילי, לא הסתבך מאז ביצוע העבירות וחי חיים נורמטיביים, אטיל על הנאשם עונש ברף הנמוך של המתחם, גם אם לא בתחתיתו ממש.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"4 חודשי מאסר בפועל שירוצו בעבודות שירות באולם הקונכיה ומגרשי ספורט – חברת כיוונים ברחוב האצ""ל 2.",,,,,,,,,,,,['4 חודשי מאסר בפועל'],[],[]
3 חודשי מאסר מותנה למשך 3 שנים מהיום.,,,,,,,,,,,,[],['3 חודשי מאסר על תנאי'],[]
מאסר זה יופעל במידה והנאשם יעבור במשך תקופת התנאי עבירת סמים מסוג עוון.,,,,,,,,,,,,,,
6 חודשי מאסר מותנה למשך 3 שנים מהיום.,,,,,,,,,,,,[],['6 חודשי מאסר על תנאי'],[]
מאסר זה יופעל במידה והנאשם יעבור במשך תקופת התנאי עבירת סמים מסוג פשע.,,,,,,,,,,,,,,
"קנס בסך 2,000 ₪, או 5 ימי מאסר תחתם, אשר ישולם בחמישה תשלומים חודשיים שווים החל מיום 1.7.23 ובכל ראשון לחודש שלאחריו.",,,,,,,,,,,,[],[],"['2,000 ₪']"
