text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"כאמור בהכרעת הדין, בחודש מארס 2017 ייבא הנאשם לישראל עם אחרים את 'חבילת 400 גרם החשיש' שהכילה סם מסוכן מסוג ובמשקל כאמור, שמחירו 45,000 ₪.",,,,"['הסוג הוא [קנביס], כפי שמצוין בטקסט: ""סם מסוכן מסוג ובמשקל כאמור, שמחירו 45,000 ₪.""']",['[450 - גרם]'],"['הנאשם הואשם בייבוא סמים לישראל, ספציפית ""חבילת 400 גרם החשיש"" שהכילה סם מסוכן במשקל 45,000 ₪. הוא לא מוזכר כבעל המעבדה,']",,,,,,,,
"בחודש אוגוסט 2017 ייבא הנאשם לישראל עם אחרים את שתי 'חבילות המת'', שהכילו סם מסוכן מסוג מת'אמפטמין (Methamphetamine, המכונה גם Meth.",,,,"[""הסוג הוא [מת'אמפטמין (Methamphetamine)]""]",['[2 - קילוגרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
"להלן – סם מסוג מת' או מת'),במשקל כולל של 833.61 גרם נטו, ששוויו כ-292,000 ₪ (ב'חבילת המת' לסער' משקל הסם היה 476 גרם נטו, ששוויו כ-166,600 ₪, וב'חבילת המת' לאנה' משקלו היה 357.61 גרם נטו, ששוויו כ-125,160 ₪).",,,,"['הסוג הוא [מת\'אמפטמין], כפי שמצוין בטקסט: ""סם מסוג מת\' או מת\'""']",['[1 - גרם]'],,,,,,,,,
"משהוכח כי הנאשם ייבא את הסמים האמורים לארץ עם אחרים, הוא הורשע כאמור בשלוש עבירות של ייבוא סם מסוכן עם אחרים (סעיפים 13 ו-19א בפקודת הסמים).",,,,,,,,,,,,,,
"אולם סוג הסמים שהוטמן באותן חבילות נוספות ומשקלם (למעט 'חבילת 100 גרם החשיש'), אינם ידועים.",,,,,,,,,,,,,,
"משלא התבקשה הרשעתו בעבירות הנוספות של ייבוא סמים שלכאורה עברו, הוא לא הורשע בהן במסגרת הכרעת הדין.",,,,,,,,,,,,,,
"עסקאות הסמים הנוספות שבשל עשייתן הורשע הנאשם בשלוש עבירות של סחר בסמים הן אלו: 'עסקת האייסוליטור בקיץ 2016' – הנאשם מכר סם מסוג קנאביס במשקל 160 גרם ואת התמורה קיבל בכסף מזומן; 'עסקת ההתעניינות ב""ירק"" במאי 2017' – בקשת הנאשם למציאת קונים לסם מסוג קנאביס תמורת סך 80 ₪ לכל גרם; 'חשיש בתמורה לבלדרות של החבילה לסבתא' – בתמורה לבלדרות של 'החבילה לסבתא' (מיולי 2017) והובלתה מירושלים אל הנאשם בקריות, שילם הנאשם לבלדר, סער הרטי (להלן – סער), סך 1,500 ₪ וכן נתן לו קנאביס במשקל 7-6 גרם.",,,,['קנביס'],,"['הנאשם הורשע בעסקאות סמים, כולל מכירת קנאביס במשקל 160 גרם, התעניינות ב""ירק"" (קנאביס) תמורת 80 ש""ח לגרם, ובלדרות של ""']",,,,,,,,
"הניסיונות לעסקאות הסמים הנוספות שבשל עשייתן הורשע הנאשם בשתי עבירות של ניסיון לסחר בסמים הן אלו: 'עסקת ה""טולה""' – בתחילת חודש מרץ 2017 הציע הנאשם לבלדר (סער) לקנות חשיש במשקל 10 גרם ('טולה'), אך כשסער התחרט כשהגיע לביתו של הנאשם ולא קנה; 'בקשת הקנאביס באפריל 2017' – ביום 20.4.2017 ביקש הנאשם מסער סם מסוג קנאביס במחיר שלא יעלה על 100 ₪ לכל גרם.",,,,"['הסוגים של הסמים הם: [קנביס], [MDMA]']",,,,,,,,,,
הראיות אף הצביעו על כך שהנאשם אף עסק בעצמו בסחר בסמים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם, שהיה מובטל, היה לו רכב וזמנו היה בידיו, לא טרח לאסוף את החבילות, לבל ייתפס כמי שקשור אליהן, אך הוכח כי החבילות נאספו ונמסרו לידיו בביתו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
