,sentence,true_label,predicted_label,probabilities
501,"התביעה הפנתה להרשעתו הקודמת של הנאשם, במסגרתה נגזרו עליו, בין היתר, מאסר מותנה ופסילה מותנית שהינם ברי הפעלה, ולא היה בהם כדי להרתיעו.",0,1,0.99964106
417,"הנאשם מקסים דדון, שהוא נאשם מס' 2 בכתב אישום שייחס עבירות לקבוצת נאשמים, הורשע על פי הודאתו במסגרת הסדר טיעון בעבירות של סיוע לייבוא סם מסוכן, עבירה לפי סעיף 13 לפקודת הסמים המסוכנים [נוסח חדש] תשל""ג-1973 ביחד עם סעיף 31 וסעיף 29 לחוק העונשין, תשל""ז-1977 וכן בעבירה של ניסיון להחזקת סם מסוכן שלא לצריכה עצמית, עבירה לפי סעיף 7(א)+(ג) לפקודת הסמים המסוכנים + סעיפים 25 ו-29 לחוק העונשין.",0,1,0.99959356
193,"במעשיו המתוארים לעיל, וללא שהותר הדבר בפקודה או בתקנות לפיה או ברישיון מאת המנהל, ייבא הנאשם סם מסוכן לישראל, החזיק בסם מסוכן שלא לצריכה עצמית, וניסה לספק סם מסוכן לאחרים.",0,1,0.99957997
145,"בהתחשב בהודאתו, לקיחת האחריות והעובדה שזהו מאסרו הראשון, עתרה למקמו בתחתית המתחם לצד ענישה נלווית של מאסר על תנאי, קנס בגובה עשרות אלפי שקלים ולהכריז עליו סוחר סמים.",0,1,0.99954385
407,"הנאשם לוקח אחריות מלאה על ביצוע העבירה, מורתע מתקופת מעצרו ומההליך המשפטי ומביע נכונות לשאת בתוצאות מעשיו.",0,1,0.9995403
170,"בכל הקשור לנסיבות שאינן קשורות בביצוע העבירות, הפנתה להודאת הנאשם בכתב האישום המתוקן, לעברו הפלילי הכולל 10 הרשעות קודמות בעבירות שונות בעיקר בעבירות סמים בגינן אף ריצה עונשי מאסר בפועל, ולעובדה כי תלוי ועומד נגדו מאסר על תנאי בר הפעלה למשך 6 חודשים.",0,1,0.99953926
328,"היום הופיעו הצדדים בפניי לאחר שביקשו להפריד את עניינם מהנאשמים האחרים, לגזור את הדין באופן שבו יוכל הנאשם שמעוניין לכפר על העבירות שביצע להתחיל לרצות את עונשו כבר מחר.",0,1,0.9995197
188,במסגרת הסדר טיעון הורשע הנאשם על פי הודאתו בשני כתבי אישום מתוקנים והופנה לשירות המבחן לקבלת תסקיר.,0,1,0.99951124
430,"הנאשם עצמו הצטער על מעשיו , קיבל אחריות עליהם, וציין כי הוא חש בושה  על ביצוע העבירות.",0,1,0.99949837
149,"בהתייחסותו לעבירה הנוכחית הוא לקח אחריות, ביטא צער וחרטה בגינם לצד הכרה בחומרתם.",0,1,0.9994894
156,"ביום 10.1.22 הודה הנאשם בפני כב' השופטת דיבון סגל בכתב האישום המתוקן ובהמשך הוגשו מספר תסקירים, אשר פרשו תמונה רחבה אודות מורכבות חייו ונסיבותיו האישיות.",0,1,0.99946564
378,"הנאשם הורשע ביום 10.1.22 על פי הודייתו במסגרת הסדר טיעון בכתב אישום מתוקן בעבירה של החזקת סמים שלא לצריכה עצמית לפי סעיפים 7(א) ו-7(ג) רישא בפקודת הסמים המסוכנים [נוסח חדש] תשל""ג-1973 (להלן: פקודת הסמים) ובריבוי עבירות של סחר בסמים מסוכנים לפי סעיפים 13 ו- 19א בפקודת הסמים.",0,1,0.99946433
625,"לא למותר להוסיף, בהקשר זה, כי חילוט הטלפונים הניידים שנתפסו ברשותו של הנאשם הוא נדרש גם בהתאם להוראות פקודת סדר הדין הפלילי (מעצר וחיפוש) [נוסח חדש] – כפי שמצוין אף בהודעה שבסיפא לכתב האישום המתוקן (בתיק העיקרי) – כך שההכרזה אינה נדרשת לצורך זה.",0,1,0.9994624
443,"הנאשם שלפני נותן את הדין בגין שתי עבירות של סחר בסם מסוכן בצוותא חדא, בניגוד לסעיף 13 ו- 19א, ביחד עם סעיף 29(א) לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג – 1973.",0,1,0.9994418
462,"הסנגור גם הלין, כנגד עמדה מרוככת, כך לדבריו, שהוצגה בעניינו של השותף, דיון המתנהל בפני מותב אחר.",0,1,0.99943286
293,"הדגישה את רצונו של הנאשם לעשות שינוי, והביעה מוכנות ורצון לעזור לו.",0,1,0.9994179
825,"נע/2 - מכתב מהרכז החינוכי בבית ספר למלאכה חב""ד קרית מלאכי, בו למד הנאשם בנערותו, אשר משבח אותו על חריצותו ושמירתו על כללי המוסד.",0,1,0.99941385
590,כמו כן לא הוצגה ראיה כלשהיא ולא הוגש כל מסמך מאת הסנגור שיהיה בו להוכיח שהרשעה תפגע בעיסוקו הנוכחי של הנאשם.,0,1,0.9994062
374,"הנאשם הודה בעובדות כתב אישום מתוקן שהוגש במסגרת הסדר דיוני, בגין חלקו בפרשייה בה הואשמו שלושה נאשמים נוספים יחד עמו, כשהאחרים הואשמו בהיקף נרחב של עבירות סחר בסמים.",0,1,0.9994005
630,"לאור האמור, ניתן תיקון להכרעת דין, במסגרתו הורשע הנאשם בעובדות ובעבירות שבכתב האישום המתוקן ת/2, ללא שינוי בהוראות החיקוק.",0,1,0.99939597
53,"אשר לנסיבות ביצוע העבירה, טען ב""כ הנאשם כי הנאשם הזמין את החבילה לביתו, ובניגוד לעמדת ב""כ המאשימה, אין בכך ביטוי לתחכום.",0,1,0.9993849
398,"הנאשם יפקיד את רישיון הנהיגה במזכירות בית המשפט עד ולא יאוחר מיום 15/10/24 ובהעדרו יופקד על ידו תצהיר, כך שהמזכירות תנפיק לנאשם אישור הפקדה מתאים.",0,1,0.9993795
98,"באיזון בין כלל השיקולים שפורטו לעיל, ותוך שהבאתי בחשבון את גילו הצעיר של הנאשם, חלוף הזמן, עמדת גורמי המקצוע בשב""ס באשר למוטיבציה אותה הנאשם מגלה כעת להשתלב בהליכי טיפול, ובשים לב לעובדה שהנאשם מרצה כעת עונש מאסר לתקופה ארוכה, ראיתי לקבוע את עונשו בחלקו הבינוני-תחתון של מתחם העונש ההולם, תוך חפיפה מסוימת בין עונשי המאסר, כפי שיפורט להלן:",0,1,0.99936527
651,"לאחר שמיעת טיעוני הצדדים ועיון בפסיקה שאוזכרה על ידם במסגרת טיעוניהם, לרבות בפסק הדין של האחרים שהורשעו בפרשה זו, וכן לאור נסיבותיו של מקרה קונקרטי זה כאשר לפי עובדות כתב האישום המתוקן הסמים שנמכרו היו בכמות מעטה ותמורת סכום כסף מועט, אני קובע שמתחם העונש ההולם לעבירות בהן הורשע הנאשם בהליך זה שלפני נע בין 9-24 חודשי מאסר בפועל לצד ענישה הצופה פני עתיד, פסילה בפועל, פסילה על תנאי וקנס.",0,1,0.99936014
77,"ב""כ המאשימה פתחה טיעוניה באמרה שהתיק דנן הוא למעשה התיק הראשון אשר עסק בסם האייוואסקה ונוהלו בו הוכחות, בניגוד לתיקים קודמים שהסתיימו בהסדר טיעון, שבחלקם אף הגיעו הצדדים להסכמה לעניין העונש.",0,1,0.9993579
50,"אשר ליכולתו של הנאשם להבין את אשר הוא עושה ואת הפסול במעשיו, כפי שנקבע בהכרעת הדין, הנאשם היה מודע לכך שהחומר שהזמין אינו חוקי.",0,1,0.99932635
855,"עוד הוסיף הנאשם ואמר, כי הוא אוהב את המדינה, תרם לה וימשיך לתרום לה ובמקביל לדאוג לו ולמשפחתו.",0,1,0.9993073
466,"הסנגור, עו""ד איתמר צור, מיקד טיעוניו בחלוף הזמן מאז העבירות ובחריגותן לאורח חייו של הנאשם, שאינו עברייני.",0,1,0.9992944
372,"הנאשם הוא שהגיע לביתו של המתלונן ברכבו של האחר והטיח בפניו, כי התמורה שהתקבלה מביצוע העסקאות חסרה, כך שעניין זה הוא שעמד בבסיס האירוע האלים (ראו בהקשר זה גם את עמדת הנאשם בפני שרות המבחן).",0,1,0.9992791
648,לאחר שבית המשפט שמע טיעוני הצדדים על פה; עיין בראיות לעונש; עיין בפסיקה שהוגשה; שמע דברו האחרון של הנאשם; גוזר על הנאשם את העונשים כדלקמן:,0,1,0.9992742
203,"בנוגע לשותף (הנאשם 2), אשר אף הוא הודה בביצוע שתי עבירות של סחר בסם מסוכן מסוג קוקאין, במשקל כולל של כ- 0.3 גרם בתמורה לסך כולל של 200 ₪, המדינה הגיעה להסדר טיעון אשר כלל הסכמה עונשית.",0,1,0.9992674
335,"המאשימה עתרה להשית 	על הנאשם, במצטבר לעונש המאסר שהוא מרצה היום, 15 		חודשי מאסר בפועל, מאסר על תנאי, פסילה בפועל, פסילה על תנאי וקנס.",0,1,0.99925405
881,"על הנאשם להפקיד רשיונו, או תצהיר מתאים, במזכירות בית המשפט, עד ליום העסקים הראשון שלאחר שחרורו ממאסר.",0,1,0.99924517
860,"עוד כמתואר באישום השני, אמר הנאשם לסוכן ""יאללה בוא יש לי 2 סוגים אחי"" כאשר הסוכן ביקש כי הנאשם יערבב את שני הסוגים, הנאשם השיב כי ""אני אשים לך מהכי חזק"", וסיכמו להיפגש ב- 4005 באילת.",0,1,0.9992447
871,"עוד ראיתי לנגד עיני את העובדה שהנאשם חסך זמן שיפוטי רב, לרבות  העדתו של סוכן משטרתי על כל המשאבים וההיערכות הכרוכה בכך.",1,0,0.99491453
72,"ב""כ המאשימה התייחסה להודיית הנאשם בכתב האישום ומנגד ולחומרה, לעברו התעבורתי של הנאשם ולתסקירים שאינם נושאים אופי חיובי, הן במישור לקיחת האחריות והן בנוגע לשימוש בסמים.",1,0,0.015288843
