text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הודה בעובדות כתב אישום מתוקן שהוגש במסגרת הסדר טיעון דיוני, והורשע בביצוע עבירות סחר בסם מסוכן מסוג קנבוס ב-6 הזדמנויות שונות, בגין מכירה של 10 גרם עד 15 גרם בכל הזדמנות, לפי סעיפים 13 ו-19א לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג- 1973 (להלן: ""פקודת הסמים""), ובהחזקת סם מסוג קנבוס שלא לצריכה עצמית במשקל כולל של 145.53 גרם, לפי סעיפים 7(א) ו- (ג) רישא לפקודת הסמים המסוכנים.",,,,,,,,,,['כן'],,,,
"מעובדות כתב האישום המתוקן עולה בתמצית, כי במהלך השנה שקדמה ל- 12.3.2021 התקשרה גב' נ""ו עם אחר שזהותו אינה ידועה למאשימה, במטרה לרכוש סם מסוכן מסוג קנבוס.",,,,['קנביס (קנבוס)'],,,,,,,,,,
"ביום 12.3.2021 בשעה 23:30 לערך הגיע הנאשם ברכב למודיעין, בסמוך לביתה של נ""ו, ומכר לה סם מסוכן מסוג קנבוס, במשקל כולל של 15.33 גרם נטו בתמורה ל-1,000 ₪.",,,,['קנביס (קנבוס)'],['[15.33 - גרם]'],"['הנאשם הוא בעל הסמים, כי הוא מכר סמים מסוג קנבוס לנ""ו. אין מידע על שימוש במעבדה או על בעלות עליה']",,,,,,,,
"תוך כך החזיק הנאשם ברכב קנבוס שהיה מחולק לשלוש קופסאות ו-23 שקיות במשקל כולל של 145.53 גרם נטו, משקל דיגיטלי וכסף מזומן בסך כולל של 6,770 ₪.",,,,['קנביס (קנאביס)'],['[145.53 - גרם]'],['לא בעל המעבדה'],,,,,,,,
"במשך כ-10 חודשים עובר ליום 12.3.2021, ב-5 הזדמנויות שונות לאחר שנ""ו התקשרה עם האחר כדי לרכוש סם קנבוס, הגיע הנאשם סמוך לביתה, ומכר לה את הסם במשקל שנע בין 10 ל- 15 גרם, בתמורה ל-800 ₪ בכל הזדמנות.",,,,['קנביס'],"['[10 - גרם], [15 - גרם]']",,,,,,,,,
"אשר לגזירת העונש בתוך המתחם, נטען שחרף היות הנאשם נעדר עבר פלילי, והגם שהוא עובר הליך טיפולי בחסות שירות המבחן, אין לאמץ את המלצת התסקיר ולחרוג ממתחם העונש ההולם משיקולי שיקום, בשים לב לחומרת העבירות שבהן הורשע הנאשם, והיות שלשיטת המאשימה הטיפול מצוי בתחילת דרכו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : כן', '11 : כן']",,,,,,,,,,,,
"עוד ביקשה המאשימה להכריז על הנאשם כעל ""סוחר סמים"", ולהורות על חילוט הרכב ששימש אותו לביצוע העבירות.",,,,,,,,,,,,,,
"ב""כ הנאשם עוה""ד שרון רבינוביץ, טען כי הנאשם הסתבך בפלילים לראשונה בחייו בהיותו בן 52, כשבעברו שירות ממושך במג""ב, בגינו קיבל תעודות הוקרה (טל/1).",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"עוד ציין כי הנאשם נפצע במהלך פעילות מבצעית, וכי הוא מתמודד עם פוסט טראומה, שוחרר מהשירות הצבאי, ומטופל בקנבוס רפואי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הסנגור הפנה לנסיבותיו האישיות של הנאשם בהיותו גרוש ואב לשני ילדים בוגרים, שחווה קשיים נפשיים לאחר פטירת אמו, וכיום מצוי במערכת יחסים זוגית מיטיבה, ומשתתף בקבוצות ובטיפול במסגרת שירות מבחן.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
