,sentence,true_label,predicted_label,probabilities
16,"ב""כ הנאשם הרחיב בטיעוניו אודות נסיבותיו האישיות של הנאשם, כפי שהן השתקפו בתסקיר שירות המבחן; אודות הודאתו של הנאשם במיוחס לו ולקיחת האחריות על ידו ואודות נסיבות ביצוע העבירה.",0.0,1,0.99998546
135,"כמו כן יש לזקוף לזכותו את העובדה שאין לו עבר פלילי, את העובדה שהודה, לקח אחריות וחסך בזמן שיפוטי.",0.0,1,0.999985
99,"הנאשם נטל אחריות על מעשיו, הביע חרטה, היה היחידי ששיתף פעולה כבר בחקירה ואף הפליל את המעורבים הנוספים, ובשל כך הוא טעון הגנה.",0.0,1,0.99998474
182,"נטילת האחריות של הנאשם על מעשיו, וחזרתו למוטב או מאמציו לחזור למוטב; הנאשם הודה בהזדמנות הראשונה הן במשטרה והן בבית המשפט ונטל אחריות על מעשיו.",0.0,1,0.99998426
82,"הנאשם הודה בהזדמנות הראשונה, נטל אחריות מלאה על מעשיו והביע חרטה.",0.0,1,0.9999838
177,"מנגד, מתסקיר שירות המבחן עולה כי על אף הודאתו בעובדות כתב האישום המתוקן, הנאשם אינו מפנים את חומרת מעשיו ואינו מקבל אחריות מלאה עליהם.",0.0,1,0.99998295
11,"אשר לנסיבות שאינן קשורות בביצוע העבירות, ביקש הסנגור ליתן משקל לקולה להודייתו המידית של הנאשם בעובדות כתב האישום המתוקן, אשר חסכה זמן שיפוטי יקר, ולאחריות המלאה שנטל למעשיו, עליהם הוא מצר מאוד.",0.0,1,0.99998236
128,"כאמור בתסקיר שירות המבחן, הודאתו של הנאשם מלווה בקבלת אחריות מלאה על מעשיו ובחרטה אמתית על העבירות שביצע.",0.0,1,0.9999821
379,"עוד תצוין הודאת הנאשם, לקיחת האחריות, חיסכון זמן שיפוטי יקר והעובדה, כי בהודאתו עשה הנאשם כדי לחסוך את הצורך בהעדת עדים רבים, על המשמעויות הקמות מכך.",0.0,1,0.9999821
28,"בדברי הנאשם לבית המשפט הביע צער וחרטה על ביצוע העבירה, טען כי הוא לוקח אחריות על מעשיו ומבקש לפתוח דף חדש.",0.0,1,0.999982
209,"עם זאת ציין שהוא לוקח אחריות על מעשיו ואינו מאשים את המתלונן ואמר שהוא מצטער על כך, שלאחר שכבר עלה על ""דרך המלך"" והתחיל להשתקם, הוא חוזר חזרה לחיי הפשע.",0.0,1,0.9999819
172,"מבחינת הנסיבות שאינן קשורות לביצוע העבירה, הנאשם נטל אחריות והביע חרטה, אשתו מציינת את החרטה הכנה שהנאשם חש, כשהוא רצה למנוע ממקורב לו הסתבכות ופעל כאב או כקרוב משפחה.",0.0,1,0.9999795
691,התרשם שירות המבחן מאדם אשר מנהל אורח חיים שולי ומתקשה לקחת אחריות על הדרך הבעייתית בה ניהל את חייו.,0.0,1,0.99997914
761,"באשר לנסיבות שאינן קשורות לביצוע העבירות, יש לזקוף לחובתו של הנאשם את עמדתו הקורבנית והעדר התובנה לחומרת מעשיו, כשקיים סיכון להישנות ביצוע עבירות, אך הנאשם אינו בשל להתערבות טיפולית וזקוק לענישה מוחשית.",0.0,1,0.99997807
1368,שירות המבחן התרשם מהתיחסות מצמצמת ביחס לעבירות שעבר הנאשם ומעמימות באופן בו שיתף הנאשם בכל הנוגע למערכת קשריו החברתיים ולבחירותיו.,0.0,1,0.99997735
153,"להתרשמות קצינת המבחן הנאשם מביע צער על מעורבותו בפלילים והוא נרתע מההליך הפלילי המתנהל נגדו, עם זאת ניכר כי הנאשם לא חשף בפני קצינת המבחן את המניעים שעמדו בבסיס העבירה וקשריו השוליים, שכן הציג עמדה הגנתית תוך צמצום רגשי וקושי להתבונן בדפוסי חשיבתו והתנהגותו שבאו לידי ביטוי בעת ביצוע העבירה.",0.0,1,0.999977
1184,"שירות המבחן ציין כי משיחה עם הנאשם בנוגע להרשעותיו הקודמות, עולה כי עמדותיו מצמצמות מהיקף אחריותו.",0.0,1,0.99997425
41,"במסגרת הנסיבות שאינן קשורות בביצוע העבירות, אציין לטובת הנאשם את הודאתו בעובדות כתב האישום המתוקן במסגרת של הסדר הטיעון, הודאה אשר חסכה הן את העדת העדים והן מזמנו היקר של בית המשפט ומגלמת בחובה נטילת אחריות למעשים.",0.0,1,0.99997246
79,"הנאשם הביע חרטה על ביצוע העבירות, ושירות המבחן התרשם שהוא מבין את הסכנות הכרוכות בהן.",0.0,1,0.9999721
684,שקלתי לחומרא את העובדה שלנאשם עבר פלילי ואין זו הסתבכותו הראשונה עם רשויות החוק והערכת שירות המבחן כי קיים סיכון משמעותי להישנות מעשים דומים ולהתנהגות פורצת גבולות.,0.0,1,0.9999709
15,"ב""כ הנאשם אף טען כי מדברי הנאשם, עליהם אעמוד בהמשך הדברים, ברור כי הנאשם הביע חרטה אמיתית וכנה, נטל אחריות ואף הפנים היטב כי טעה.",0.0,1,0.99996936
1005,"הסנגור הוסיף וציין את לקיחת האחריות ע""י הנאשם ואת הודאתו בהזדמנות הראשונה לאחר תיקונו של כתב האישום, באופן שהביא למחיקת העבירה של החזקת נשק שלא כדין.",1.0,0,0.99996674
383,"ב""כ הנאשם עתר אף הוא לבית המשפט לכבד את הסדר הטיעון, בהדגישו כי הקשיים הראייתיים עליהם הצביע ב""כ המאשימה הינם מהותיים, ובכל זאת הנאשם בחר ליטול אחריות למעשיו והודה בבית המשפט.",1.0,0,0.9999629
654,"על פי שירות המבחן, עת התייחס הנאשם לעבירה הנוכחית, הוא לקח אחריות על מעשיו והסביר כי נשא ברכבו אקדח, לא טעון וללא רישיון, נוכח תחושת איום ממשית לחייו ולחיי משפחתו, על רקע סכסוך עם אחרים שחשדו כי היה מעורב ברצח של מקורב אליהם.",1.0,0,0.999961
707,"לפיכך, טענת הנאשם בפני שירות המבחן, כאילו התכוון רק להפחיד את המתלוננים, כמו גם הניסיון בטיעונים לעונש לאבחן בין מעשיו של הנאשם לבין מקרים בהם כוון הירי על מנת לפגוע, דינם להידחות ויש בהם מידה מסוימת של אי לקיחת אחריות, וזאת למרות התרשמות שירות המבחן.",1.0,0,0.9999609
13,"אשר לעונש המתאים, טענה ב""כ המאשימה שיש להתחשב בכך שהנאשם נעדר עבר פלילי, אשר לקח אחריות למעשיו, הודה וחסך זמן שיפוטי ושהה במעצר מיום 29.10.19 ועד יום 21.1.2020.",1.0,0,0.99994624
380,"בנסיבות אלו, נוכח מקבץ הנסיבות אשר אינן קשורות בביצוע העבירות ובכלל זה, האמור בליבת תסקירי שירות המבחן שהוגשו בעניינו של הנאשם, האמור בתסקיר הראשון וההמלצה המובאת בסופו, מנגד, השוני באמור בתסקירים המשלימים שהוגשו וההמלצה העדכנית המובאת בתסקיר המסכם שהוגש, כמו גם הודאת הנאשם, לקיחת האחריות, חיסכון זמן שיפוטי יקר, הצער והחרטה שהביע הנאשם בשל המעשים, נסיבותיו האישיות והמשפחתיות של הנאשם, העובדה, כי עסקינן בנאשם צעיר נעדר כל הרשעות קודמות ואשר זוהי לו עשייתו הראשונה בפלילים, באתי לכלל מסקנה, כי יש למקם את העונש הראוי לנאשם בתוך מתחם העונש ההולם שקבענו לעיל, ברף הנמוך של מתחם העונש ההולם אך לא בצד הקיצון שבו.",1.0,0,0.99990594
