text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"לפי שיוחס לנאשם בכתב האישום, ביום 23.4.2012, סמוך לשעה 9:25, בבית משפט השלום ברחובות, החזיק על גופו סם מסוכן מסוג AM2201 במשקל 0.74 גרם נטו, וזאת מבלי שהיו בידו היתר לכך בדין או ברשיון מאת המנהל.",,,,['הסוג הוא [AM2201]'],['[0.74 - גרם]'],,,,,,,,,
הנאשם כפר במיוחס לו בכתב האישום וטען שלא ידע שמדובר בסם.,,,,,,,,,,,,,,
"הנאשם טען, כי מדובר בחומר, אשר הפך לסם אסור 18 ימים לפני האירוע נשוא כתב האישום וכאשר רכש אותו טרם הוגדר כסם אסור.",,,,,,,,,,,,,,
"באשר למקרה שלפנינו טענה באת כוח התביעה, כי לנאשם יש שתי הרשעות קודמות, ובנוסף לא לקח אחריות על מעשיו וניהל את התיק, מכאן שהעונש ההולם הוא מאסר על תנאי, קנס משמעותי, פסילה בפועל ופסילה על תנאי.",,,,,,,,,,,,,,
"עוד טען, כי עברו הפלילי של הנאשם אינו מכביד כלל ועיקר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,,,
"הנאשם נשוי מזה כשנה, עובד ומתעתד לעשות רשיון נהיגה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
בא כוח הנאשם ביקש להקל עם הנאשם משום שהחומר הפך לסם אסור רק 18 ימים לפני ביצוע העבירה.,,,,,,,,,,,,,,
לקחתי בחשבון את הנסיבות הבאות הקשורות בביצוע העבירה (סעיף 40ט לחוק העונשין): המדובר בכמות קטנה ביותר של סמים קלים ומכאן שהנזק שהיה צפוי להיגרם מביצוע העבירה הוא קטן; בפועל לא נגרם כל נזק משום שהסם נתפס; הנאשם ביצע את העבירה משום שלא ידע שהחומר הוגדר כסם מסוכן זמן קצר לפני ביצוע העבירה.,,,,,,,,,,,,,,
"באשר לעונש ההולם בתוך המתחם לקחתי בחשבון את הנסיבות הבאות שאינן קשורות בביצוע העבירה (סעיף 40יא לחוק העונשין): הנאשם הוא צעיר בגילו; הנאשם אמנם לא נטל אחריות על מעשיו אולם ניהול התיק התמקד בכך שלא ידע שמדובר בחומר שהפך להיות סם זמן קצר לפני ביצוע העבירה; לנאשם עבר פלילי, אם כי עבר פלילי שאינו מכביד כלל ועיקר.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : כן']",,,,,,,['לא'],,,,,
"בהתחשב בנסיבות הייחודיות של התיק, ובייחוד לאור הפיכת הסם לחומר למסוכן זמן קצר בלבד לפני ביצוע העבירה, אין אני מוצאת מקום להטיל על הנאשם קנס, פסילה של רשיון נהיגה בפועל ועל תנאי.",,,,,,,,,,,,,,
"מאסר על תנאי לתקופה של 3 חודשים, והתנאי הוא שלא יעבור תוך 24 חודשים מהיום כל עבירה לפי פקודת הסמים המסוכנים;",,,,,,,,,,,,[],['3 חודשים'],[]
"הנאשם יחתום על התחייבות בסכום של 2,000 ₪ להימנע מלעבור את העבירה בה הורשע תוך 24 חודשים מהיום.",,,,,,,,,,,,[],[],[]
