text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"בתאריך 5.2.17, במלון, קיבל הנאשם לידיו מזוודה ובה מוטמן סם מסוכן מסוג MDMA במשקל של 2,952.60 גרם נטו.",,,,['MDMA'],['[2.9526 - גרם]'],['לא בעל המעבדה'],,,,,,,,
"מתסקיר שירות המבחן עולה כי הנאשם רווק בן 24, בן להורים גרושים ולו שני אחים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"השלים 12 שנות לימוד עם תעודת בגרות מלאה, לא גויס לצה""ל עקב מעורבות קודמת בפלילים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
עד מעצרו התגורר בדירה שכורה ביבנה ועבד במפעל לייצור זכוכיות ממוגנות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
בעבר היה נתק בינו לבין האב אולם בשנים האחרונות מהווה האב עבורו דמות משמעותית וגורם תמיכה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
חש בדידות בתא המשפחתי ולכן עזב את הבית בגיל 16 ופרנס את עצמו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בעברו שלוש הרשעות קודמות בעבירות אלימות, לדבריו, אלו בוצעו כלפי בני משפחה או כלפי שוטרים לאחר תלונת אמו נגדו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"נדון בתחילה לצו מבחן ושל""צ, בהמשך נדון לחודשיים עבודות שירות ולאחרונה (בשנת 2016) נדון להארכת מאסר מותנה ולהתחייבות כספית.",,,,,,,,,,,,,,
"במסגרת צו המבחן השתלב בקבוצה טיפולית לצעירים עוברי חוק, בה גילה אחריות, הגיע לכל המפגשים ושיתף פעולה כנדרש, גילה מודעות לדפוסי התנהגותו הבעייתיים, אולם בהמשך (לאחר שהופנה פעם נוספת לשירות המבחן) שלל נזקקות טיפולית והתנגד להמלצה להשתלב בטיפול, וזמן קצר לאחר מכן נעצר בגין מעשיו בתיק זה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,['לא'],,,,,
"בהתייחסו לעבירה מסר שהתפתה לרווח כספי על רקע מצוקתו הכלכלית וחובות אותם צבר, בהעדר כל תמיכה כלכלית, והביע חרטה על מעשיו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,['כן'],,,,,,
