,sentence,true_label,predicted_label,probabilities
89,בית המשפט נדרש לגזור את דינו של הנאשם הורשע על פי הודאתו בעובדות כתב האישום המתוקן בביצוע העבירות כדלקמן : אישום ראשון – סיוע לסחר בסם מסוכן; אישום שני – סחר בסם מסוכן וקשירת קשר לביצוע פשע; אישום שלישי – סחר בסם מסוכן וקשירת קשר לביצוע פשע; אישום רביעי – החזקת סם מסוכן שלא לצריכה עצמית.,0,1,0.9984352
1200,"הנאשם הורשע על פי הודאתו בביצוע 7 עבירות סחר בסמים לפי סעיפים 13 ו-19א לפקודת הסמים המסוכנים; סיוע לסחר בסמים, לפי סעיפים 13 ו-19א לפקודה ו-31 לחוק העונשין, התשל""ז-1977, והחזקת סם שלא לצריכה עצמית, לפי סעיפים 7(א)(ג) רישא לפקודה.",0,1,0.99843127
1474,"הנאשם הורשע על פי הודאתו, במסגרת הסדר טיעון, בעבירות של סחר בסם מסוכן, תיווך בסם מסוכן, החזקת סמים שלא לצריכה עצמית.",0,1,0.99842465
477,"הנאשם הודה בכתב האישום המתוקן (שתוקן בטרם מענה וללא במסגרת הסדר) בביצוע תשע עבירות סחר בסמים, לפי סעיפים 13 ו-19א לפקודת הסמים המסוכנים; החזקת סם שלא לצריכה עצמית לפי סעיפים 7(א)(ג) רישא לפקודה, ונהיגה בשכרות, לפי סעיף 39א לפקודת התעבורה.",0,1,0.9982994
102,אישום שלישי –  סחר בסם מסוכן לפי סעיפים 13 + 19א' לפקודת הסמים המסוכנים וקשירת קשר לביצוע פשע – עבירה לפי סעיף 499(א)(1) לחוק העונשין.,0,1,0.99799913
125,"במעשיו המתוארים לעיל, קשר הנאשם 1 קשר לשם ביצוע עסקת הסמים אשר מהווה עבירה מסוג פשע, וסחר בסם מסוכן, וזאת ללא היתר כדין או רישיון לכך מאת המנהל.",0,1,0.99798775
28,"ביחס לנסיבות ביצוע העבירות התייחסה לתכנון שקדם לביצוע העבירות המחייב לימוד הנושא, השקעה כספית, רכישת ציוד מתאים ושכירת מקום לגידול הסמים, לחלקו הבלעדי של הנאשם בביצוע העבירות, לסוג הסם, לכמות הסם הגדולה שהנאשם ייצר והפיק ולתפקידו בשרשרת הפצת הסם, לנזק שנגרם מביצוע העבירות לרבות הנזק שנגרם לחברת חשמל (עשרות אלפי שקלים),  לנזק שצפוי היה להיגרם לו הסם היה מופץ ולסיבות שהביאו את הנאשם לביצוע העבירות (מניע כלכלי).",0,1,0.99796957
101,אישום שני – סחר בסם מסוכן לפי סעיפים 13 + 19א' לפקודת הסמים המסוכנים וקשירת קשר לביצוע פשע – עבירה לפי סעיף 499(א)(1) לחוק העונשין.,0,1,0.99794286
1353,"במעשים המתוארים לעיל, סחר הנאשם בסם מסוכן מסוג קנבוס מבלי שקיבל היתר לכך בפקודה או מאת המנהל.",0,1,0.9979153
356,"אשר לביצוע העבירות בהן הורשע- הנאשם מסר, כי ייבא את הסמים לצורך ריפוי עצמי כחלק מהתמודדות עם טראומת הילדות שעבר.",0,1,0.99767035
427,"בנוסף שקלתי שחלקו של הנאשם בביצוע העבירות הוא בלעדי, שכן הנאשם הזמין את הסמים המסוכנים לישראל, קיבל אותם לידיו באופן אישי, וניסה לספק אותם לחבריו ובהמשך לשבש את החקירה.",0,1,0.9976636
250,"אשמו של הנאשם מלא, לא נטען בפני כי שודל לביצוע מסכת העבירות , אוים או ביצע העבירות בצוותא עם אחרים.",0,1,0.997658
