text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הודה והורשע במסגרת הסדר טיעון, בכך שב- 6.4.14 מכר בצוותא חדא עם אחר, חומר מסכן מסוג AB -FUBINACA   במשקל של  נטו, תמורת תשלום 100 ₪ ששולמה לו על ידי סוכן משטרתי.",,,,['הסוג הוא AB-FUBINACA'],['[100 - גרם]'],['לא בעל הסמים'],,,,['כן'],,,,
בהמשך החזיק חומר מסכן לצורך הפצה מאותו סוג במשקל  נטו.,,,,,,"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
"באותו ענין הנאשם הורשע בכך שסחר בחומר מסכן מסוג PB22, שקית תמורת תשלום של 50 ₪ וכן החזיק 10 שקיות במטרה למוכרן.",,,,['הסוג הוא PB22'],,['לא בעל המעבדה'],,,,,,,,
"המחוקק התיחס לכך שהואיל ואינם נכללים בפקודת הסמים, הם מיוצרים ומפוצים באופן גלוי לכל דורש, למרות הסיכון הנשקף מהם ובמיוחד מקובל השימוש בקרב בני נוער וצעירים כשהנתונים מעידים על כך שאלפי בני נוער בארץ צורכים חומרים מסכנים מידי שנה ונתונים להשפעות המזיקות של חומרים אלו.",,,,,,,,,,,,,,
"התביעה הגישה לבית המשפט חוות דעת המתיחס לחומר המסכן PB22 שהוא מקבוצת החומרים הקנבואידים הסינתטיים שהשימוש בהם הביא בעבר אישפוזים או התדרדרות נפשית עד כדי התקפים פסיכוטיים , אובדן זיכרון ופגיעה תפקודית וכן כי מדובר בחומר שהפוטנציאל ההתמכרותי בו גבוה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"כב' השופט בן טולילה מתיחס לגזרי דין השונים של בתי משפט השלום ולמתחם הנע בין 4 ל- 10 חודשים מאסר בפועל,  וזאת בגין מכירה של שקית אחת של חומר מסוכן מסוג PB22 .",,,,,,,,,,,,,,
"לצורך קביעת עונשו של הנאשם שבפני בגדר המתחם, אקח בחשבון לקולא את גילו, את עברו הנקי והודאתו בהזדמנות הראשונה.",,,,,,,,,,,,,,
"מאסר לתקופה של   5  חודשים, בניכוי המעצר,  בעבודות שירות במתנ""ס וולדנברג, באשקלון,  וזאת 5 ימים בשבוע, 8.5 שעות יומיות, בעבודות אחזקה וסיוע, מנהלה ושירותים בפיקוח ישראלי שרון.",,,,,,,,,,,,['5 חודשים'],[],[]
"אני מטילה על הנאשם 12  חודשי מאסר על תנאי למשך 3   שנים והתנאי הוא שלא יעבור עבירה בה הורשע, כולל עבירה מלאה וכן ניסיון לבצע עבירה.",,,,,,,,,,,,[],['12 חודשי מאסר על תנאי'],[]
"קנס בסך  3000 ₪, או  100   ימי מאסר תמורתו.",,,,,,,,,,,,[],[],['3000 ₪']
הקנס ישולם ב-   6   תשלומים שווים ורצופים החל מה- 10.1.15,,,,,,,,,,,,,,
"הנאשם יחתום על התחייבות בסך 10,000  ₪ להימנע מביצוע העבירות בהן הורשע במשך  3  שנים מהיום.",,,,,,,,,,,,[],[],[]
"אם לא יחתום על ההתחייבות, יאסר למשך 90 ימים.",,,,,,,,,,,,,,
