,sentence,true_label,predicted_label,probabilities
1378,הנאשם חש כעס ובושה על התנהגותו והבין את חומרת מעשיו.,0,1,0.9896347
1492,הנאשם הביע צער אודות מעשיו.,0,1,0.98542595
576,"ביקש לדחות את גרסת הנאשם כהסבר לנסיבות ביצוע העבירה, אף שירות המבחן התרשם מחוסר כנותו, וגרסתו מהווה זלזול באינטליגנציה.",0,1,0.9820955
996,הנאשם הביע צער על מעשיו.,0,1,0.981187
569,קצין המבחן התרשם מחוסר כנות בדבריו באשר לנסיבות ביצוע העבירה.,0,1,0.97907066
938,"נטען שהנאשם פעל מתוך רגשות עזים, כעס רב וצער עמוק.",0,1,0.97873574
1108,"שירות המבחן ציין כי הנאשם לוקח אחריות חלקית על העבירות המיוחסות לו, והתרשם כי הנאשם מציג עמדה מטשטשת ולא בהירה באשר לאופן התנהלותו במצבי לחץ ומשבר וסביב ביצוע העבירה; ממוקד בתחושות הקורבנות שלו סביב ההליכים המשפטיים; ומתקשה לערוך בדיקה עצמית והתבוננות על דפוסי התנהלותו הבעייתיים.",0,1,0.9745063
101,"הנאשם שיתף את שירות המבחן, כי הוא חש כיום בושה מול הוריו נוכח הסתבכותו בפלילים ואשמה על כי עיקר נטל פרנסת המשפחה נופלת על כתפי האב המתקשה כיום לעמוד בהוצאות הסתבכותו ומעשיו של הנאשם.",0,1,0.97242844
1475,טען כי שירות המבחן התרשם מאשם לא בשל עם קושי כלכלי.,0,1,0.96649307
1381,"באשר לעבירה הנדונה, הנאשם התקשה להפעיל שיקול דעת בוגר על אף זאת; התרשמות שירות המבחן כי לנאשם יש יכולת לוויסות דחפיו וכי הוא מבטא עמדות ותפיסות פרו חברתיות וערכיות.",0,1,0.9611359
911,"בפני שירות המבחן הנאשם תיאר את הרקע לביצוע העבירות על ידו, בעיקר חוסר יכולתו לשלוט בכעסיו.",0,1,0.9593337
1468,הבין את חומרת מעשיו.,0,1,0.95862156
1380,שירות המבחן התרשם כי מדובר באדם בעל יכולת הסתגלות ויציבות במסגרות ומגלה מידת אחריות לתפקידים אותם לקח בחייו.,0,1,0.9566217
1451,"בהתייחס לעבירה נשוא הליך זה, הנאשם לקח אחריות מלאה על ביצועה והביע חרטה כנה על ביצועה.",1,0,0.9190336
1408,"עוד יש להתחשב לקולא בהודאתו של הנאשם בהזדמנות הראשונה, אשר חסכה זמן שיפוטי יקר, וכן את הרושם החיובי אשר הותיר עת הביע החרטה ונטילת אחריות מצדו.",1,0,0.9155707
392,"עוד יצוינו החרטה והצער שהביע הנאשם בשל מעשיו, כפי שהדבר קיבל את ביטויו הן בטיעוני בא כוחו לעונש והן בדברי הנאשם בפני.",1,0,0.8867261
1331,"הסנגור עתר לכך שאדחה את המלצות שירות המבחן לאור אי-דיוקים שנפלו בתסקיר: הנאשם נטל, לפי הנטען אחריות מלאה ולא חלקית על מעשיו, הביע חרטה אותנטית והביע רצון לפתיחת דף חדש המוביל לשיקום מלא אשר יהפוך אותו לאדם מועיל ונורמטיבי בחברה.",1,0,0.871318
462,"בהתייחס לכתב האישום, נטל הנאשם אחריות מלאה והביע חרטה על מעשיו שנבעו, לדבריו, מרצונו למנוע מקרובי משפחה להשתמש לרעה בנשק על רקע  הריגת דודו.",1,0,0.86828786
393,"עוד יצוינו דברי הנאשם בפני ולפיהם, הנאשם הביע צער בשל מעשיו, ביקש, כי לא ישלח לריצוי מאסר בפועל מאחורי סורג ובריח, ציין, כי שינה מדרכיו וכי הוא מעוניין לבנות בית ולשקם את חייו.",1,0,0.8589641
304,"הסנגור ציין כי ההגנה אינה מקלה ראש בעבירה דנן, ומודעת לסכנה הטמונה בעבירות נשק, אך ביקש להתחשב לקולא בגזירת עונשו בנסיבות ביצוע העבירה, בנסיבותיו האישיות של הנאשם, בהודייתו בביצוע העבירה ובחרטתו הכנה והאמיתית.",1,0,0.62750334
306,"לקולא אני רואה לזקוף לזכותו של הנאשם את הודייתו בעובדות כתב האישום המתוקן בטרם הוחל בשמיעת הראיות, אשר חסכו זמן שיפוטי רב, וכן את האחריות והחרטה שהביעו על מעשיו.",1,0,0.5566688
294,"מנגד, אף עמדתה העונשית של המאשימה, חורגת היא לחומרא, אינה עולה בקנה אחד עם מתחם העונש ההולם שקבענו ועם מיקום העונש הראוי לנאשם ואינה משקללת נכונה את נתוני העושה, נסיבותיו האישיות, היות הנאשם נעדר עבר פלילי, גילו הצעיר, הודאת הנאשם, הצער והחרטה שהביע בשל המעשים, כמו גם ההליך הטיפולי בו החל ליטול חלק והמלצת שירות המבחן כפי תסקירו האחרון.",1,0,0.50477386
292,"בנסיבות אלו, נוכח מקבץ הנסיבות אשר אינן קשורות בביצוע העבירות ובכלל זה, האמור בליבת תסקירי שירות המבחן שהוגשו בעניינו של הנאשם, האמור בתסקיר הראשון וההמלצה המובאת בסופו, מנגד, השוני באמור בתסקירים המשלימים שהוגשו וההמלצה העדכנית המובאת בתסקיר המסכם שהוגש, כמו גם הודאת הנאשם, לקיחת האחריות, חיסכון זמן שיפוטי יקר, הצער והחרטה שהביע הנאשם בשל המעשים, נסיבותיו האישיות והמשפחתיות של הנאשם, העובדה, כי עסקינן בנאשם צעיר נעדר כל הרשעות קודמות ואשר זוהי לו עשייתו הראשונה בפלילים, באתי לכלל מסקנה, כי יש למקם את העונש הראוי לנאשם בתוך מתחם העונש ההולם שקבענו לעיל, ברף הנמוך של מתחם העונש ההולם אך לא בצד הקיצון שבו.",1,0,0.3741137
