text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"בתאריך 18.8.19 החזיק הנאשם בדירה, שאותה שכר בנס ציונה סם מסוכן מסוג קוקאין במשקל כולל של כ – 11.1 גרם נטו, חשיש במשקל 0.29 גרם נטו, קנבואידים במשקל 0.172 גרם נטו, זרעים של קנביס במשקל 186.9 גרם נטו מחולקים ל - 10 אריזות.",,,,"['הסוג הוא [קוקאין], [קנביס], [קנבואידים]']","['[11.1 - גרם], [0.29 - גרם], [0.172 - גרם], [186.9 - גרם]']",['[בעל הסמים]'],,,,,,,,
"הנאשם ומרים ליכטר קשרו קשר להחזקת סמים מסוכנים, בכך שסיכמו ביניהם, תוך חלוקת תפקידים לעניין החזקת הסם, שהנאשם יביא לביתה של מרים זרעים של סם מסוכן מסוג קנביס וציוד לאריזת הזרעים, ומרים תשמור בביתה על הזרעים.",,,,['קנביס'],,"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
הנאשם הביא לביתה של מרים זרעי קנביס והיא אחסנה אותם ושמרה עליהם בביתה.,,,,,,,,,,,,,,
במסגרת הקשר החזיקה מרים בביתה 971 זרעים במשקל 24 גרם נטו.,,,,,,,['לא'],,,,,,,
"הנאשם הכיר את בנה של מרים, קטין יליד מרץ 2002, ובתאריך 8.7.19 עשה עמו עסקה בסם מסוכן, בכך שהקטין יצר עמו קשר ושניהם התכתבו ביחס למחיר זרעי קנביס, כמתואר בעובדה 4.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,['קנביס (קנביס)'],,,,,,,,,,
"בחודשים נובמבר 2018 – יולי 2019, חמש פעמים נפרדות, מכר הנאשם סם מסוכן מסוג קנביס ליהב בראל, במשקלים של כ – 10 גרם תמורת 350 ₪, 2-3 גרם תמורת 450 ש""ח, 3 גרם תמורת 100 ₪,  5 גרם תמורת 250 ₪ ו – 4 – 5 גרם תמורת 350 ₪.",,,,['קנביס'],"['[10 - גרם], [2 - גרם], [3 - גרם], [5 - גרם]']",['[בעל הסמים]'],,,,,,,,
"בתאריך 9.6.19 עשה הנאשם עסקה אחרת בסם עם אייל קדרון, בכך שאייל התקשר אל הנאשם, אמר לו כי הוא מעוניין לרכוש ממנו זרעי קנביס, נוהל ביניהם דין ודברים, כמתואר בעובדות, ובסופו של דבר העסקה לא יצאה אל הפועל.",,,,,,,,,,,,,,
"בתאריך 16.6.19 סיפק הנאשם לחברו, ישי גואל סם מסוכן מסוג קנביס ללא תמורה, במשקל 0.25 גרם, לאחר שהלה התלונן בפניו על כאבים והנאשם ידע כי  הלה פנה בבקשה לקבלת רישיון לשימוש בקנביס רפואי.",,,,['קנביס'],['[0.25 - גרם]'],,,,,,,,,
"כמה חודשים קודם לכן, סיפק לו ללא תמורה כ – 5 גרם קנביס.",,,,,,,,,,,,,,
"ביחס לאישום השני, הדן בהחזקת 971 זרעי קנביס במשקל 24 גרם נטו, הרי שנוכח פוטנציאל הגידול הקיים באותם זרעים (אף אם אניח לזכות הנאשם שלא כולם ינבטו להיות צמחים נותני ""פרי"" אסור), אני סבור שאין להניח את הדגש ביחס למשקלם הכולל של הזרעים, אלא למספרם, ולפיכך לאור עקרון ההלימה, אני קובע מתחם שנע בין מספר חודשי מאסר בפועל עד 18 חודשי מאסר בפועל.",,,,,,,,,,,,,,
"ביחס לאישום הרביעי, הדן בחמש מכירות של סם מסוכן מסוג קנביס לקונה בודד, במשקלים של 10 – 2 גרם, כפי שתיארתי לעיל, לאור עקרון ההלימה ופסיקה הנוהגת בתחום, מתחם שנע בין מספר חודשי מאסר בפועל עד 24 חודשי מאסר בפועל.",,,,,,,,,,,,,,
"ביחס לאישום השישי, הדן בפעמיים אספקת סם מסוכן מסוג קנביס, במשקלים של 5 גרם ו – 0.25 גרם לאותו אדם, ידיד של הנאשם, על רקע הטענה המתוארת בעובדות, נוכח עקרון ההלימה מתחם שבין מספר חודשי מאסר בפועל עד 12 חודשי מאסר בפועל.",,,,['קנביס (קנביס)'],,,,,,,,,,
"אין להקל ראש בהחזקת הכמות הנכבדה של קוקאין כ – 11.1 גרם נטו, ביתרת הסמים המדוברים, ובכלל זה זרעי קנביס במשקל של כ – 187 גרם נטו, החזקת כמות נוספת, גבוהה מאוד, של זרעי קנביס – 971 במספר - חומרה יתרה יש לאותה שיחה שניהל הנאשם עם קטין יליד 2002 אודות זרעי הקנביס ועם הבגיר הנוסף, דרך חמש עבירות הסחר בקנביס במשקלים של כ -  2 – 10 גרם ואספקת הסם לידידו.",,,,"['[קוקאין], [קנביס]']","['[11.1 - גרם], [187 - גרם], [971 - יחידות]']",['[בעל הסמים]'],,,,,,,,
"התסקיר מיולי 2020 תאר את נסיבות חייו של הנאשם - נשוי לאישה ממוצא פרואני, אב לשני ילדים קטינים, סיים 12 שנות לימוד, שירת בצבא, התגורר תקופה ממושכת בחו""ל, שב עם משפחתו ארצה, אך רעייתו שבה לחו""ל.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
