,sentence,true_label,predicted_label,probabilities
337,"הנאשם מקסים דדון, שהוא נאשם מס' 2 בכתב אישום שייחס עבירות לקבוצת נאשמים, הורשע על פי הודאתו במסגרת הסדר טיעון בעבירות של סיוע לייבוא סם מסוכן, עבירה לפי סעיף 13 לפקודת הסמים המסוכנים [נוסח חדש] תשל""ג-1973 ביחד עם סעיף 31 וסעיף 29 לחוק העונשין, תשל""ז-1977 וכן בעבירה של ניסיון להחזקת סם מסוכן שלא לצריכה עצמית, עבירה לפי סעיף 7(א)+(ג) לפקודת הסמים המסוכנים + סעיפים 25 ו-29 לחוק העונשין.",0,1,0.99966073
430,"הנאשם הורשע ביום 10.1.22 על פי הודייתו במסגרת הסדר טיעון בכתב אישום מתוקן בעבירה של החזקת סמים שלא לצריכה עצמית לפי סעיפים 7(א) ו-7(ג) רישא בפקודת הסמים המסוכנים [נוסח חדש] תשל""ג-1973 (להלן: פקודת הסמים) ובריבוי עבירות של סחר בסמים מסוכנים לפי סעיפים 13 ו- 19א בפקודת הסמים.",0,1,0.9995443
604,במסגרת הסדר טיעון הורשע הנאשם על פי הודאתו בשני כתבי אישום מתוקנים והופנה לשירות המבחן לקבלת תסקיר.,0,1,0.99948066
432,"ביום 10.1.22 הודה הנאשם בפני כב' השופטת דיבון סגל בכתב האישום המתוקן ובהמשך הוגשו מספר תסקירים, אשר פרשו תמונה רחבה אודות מורכבות חייו ונסיבותיו האישיות.",0,1,0.99946195
129,"בהתחשב בהודאתו, לקיחת האחריות והעובדה שזהו מאסרו הראשון, עתרה למקמו בתחתית המתחם לצד ענישה נלווית של מאסר על תנאי, קנס בגובה עשרות אלפי שקלים ולהכריז עליו סוחר סמים.",0,1,0.99933004
506,"הנאשם הודה בעובדות כתב אישום מתוקן שהוגש במסגרת הסדר דיוני, בגין חלקו בפרשייה בה הואשמו שלושה נאשמים נוספים יחד עמו, כשהאחרים הואשמו בהיקף נרחב של עבירות סחר בסמים.",0,1,0.99922013
843,"בהתאם לעובדות כתב האישום המתוקן ת/2, בהן הורשע הנאשם במסגרת הסדר טיעון, במועדים הרלוונטיים לעובדות כתב האישום, שימש השוטר נתנאל ליבוביץ כסוכן משטרתי (להלן: ""הסוכן"") בפעילות למיגור תופעת הסמים בעיר באר שבע (להלן: ""הפעילות"").",0,1,0.99913126
250,"בכל הקשור לנסיבות שאינן קשורות בביצוע העבירות, הפנתה להודאת הנאשם בכתב האישום המתוקן, לעברו הפלילי הכולל 10 הרשעות קודמות בעבירות שונות בעיקר בעבירות סמים בגינן אף ריצה עונשי מאסר בפועל, ולעובדה כי תלוי ועומד נגדו מאסר על תנאי בר הפעלה למשך 6 חודשים.",0,1,0.99903786
818,"בנוגע לשותף (הנאשם 2), אשר אף הוא הודה בביצוע שתי עבירות של סחר בסם מסוכן מסוג קוקאין, במשקל כולל של כ- 0.3 גרם בתמורה לסך כולל של 200 ₪, המדינה הגיעה להסדר טיעון אשר כלל הסכמה עונשית.",0,1,0.9984407
494,"באישום הראשון, הנאשם הורשע בביצוע שתי עבירות של סחר בסמים לפי סעיף 13 ו-19א 	לפקודת הסמים המסוכנים (נוסח חדש) תשל""ג-1973 (להלן: פקודת הסמים המסוכנים).",0,1,0.9983204
458,"בעובדות כתב האישום המתוקן בתיק המצורף נטען, בתמצית, כלהלן:",0,1,0.99816966
849,"לאור האמור, ניתן תיקון להכרעת דין, במסגרתו הורשע הנאשם בעובדות ובעבירות שבכתב האישום המתוקן ת/2, ללא שינוי בהוראות החיקוק.",0,1,0.9973579
126,"הנאשם הורשע במסגרת הסדר דיוני בעובדות כתב אישום מתוקן בעבירות ייצור, הכנה והפקת סם מסוכן לפי סעיף 6 לפקודת הסמים המסוכנים, התשל""ג-1973, ונטילת חשמל, לפי סעיף 400 לחוק העונשין, תשל""ז-1977 (להלן-החוק).",0,1,0.9973007
456,"בעובדות כתב האישום המתוקן בתיק העיקרי נטען, בתמצית, כלהלן:",0,1,0.99708885
889,"אשר לרכיב פסילת רישיון הנהיגה, מתוקף סמכותו של בית המשפט, בהתאם להוראות סעיף 37א(א) לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג – 1973 וכן סעיף 43 לפקודת התעבורה [נוסח חדש], תשכ""א – 1961, מאחר שעל פי העובדות המוסכמות בכתב האישום המתוקן ת/2 – עשה הנאשם שימוש ברכב מנועי על מנת לספק את הסמים המסוכנים - מוצא בית המשפט להורות על פסילת רישיון הנהיגה של הנאשם, בפועל ועל תנאי, לתקופה מתאימה.",0,1,0.9959804
347,"על פי הנטען בחלק הכללי של כתב האישום, בתאריך 19.7.2019 בשעה שאינה ידועה למאשימה, הנאשם ויוסף שוקרון (להלן: ""האחר""), קשרו קשר למכור סמים יחד עם ציון בן יוסף (להלן: ""המתלונן"").",0,1,0.9957217
885,"התביעה הפנתה להרשעתו הקודמת של הנאשם, במסגרתה נגזרו עליו, בין היתר, מאסר מותנה ופסילה מותנית שהינם ברי הפעלה, ולא היה בהם כדי להרתיעו.",0,1,0.995046
964,"עוד ראיתי לנגד עיני את העובדה שהנאשם חסך זמן שיפוטי רב, לרבות  העדתו של סוכן משטרתי על כל המשאבים וההיערכות הכרוכה בכך.",1,0,0.0044077416
