text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"בהמשך לכך, יוסף סיפק ליאיר סמים מסוג קנבוס במשקל 1.4129 גרם נטו תמורת 200 ₪.",,,,"['הסוג הוא [קנביס], כפי שמצוין בטקסט: ""יוסף סיפק ליאיר סמים מסוג קנבוס במשקל 1.4129 גרם נטו תמורת 200 ₪.""']",['[1.4129 - גרם]'],['לא בעל המעבדה'],,,,,,,,
"ביחס לאישום השני קבעתי בהכרעת הדין, כי הנאשם סיפק ליאיר סמים מסוג חשיש החל מחודש יולי בחמש הזדמנויות, מתוכן שלוש פעמים בחודשים יולי-אוגוסט, ופעמיים החל מחודש אוקטובר 2014.",,,,,,,,,,,,,,
בפעם הראשונה סיפק הנאשם ליאיר סמים ללא תמורה וביתר ההזדמנויות בתמורה ל-100 או 200 ₪ בכל פעם.,,,,,,"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
לא הוכח מה הייתה כמות הסמים שסיפק הנאשם ליאיר בכל פעם.,,,,,,,,,,,,,,
"לאור האמור, עתר בא כוח התביעה להטיל על הנאשם עונש של מאסר לתקופה של 24 חודשים, להפעיל את המאסר על תנאי, חלקו במצטבר וחלקו בחופף, כך שסך הכל ירצה הנאשם מאסר לתקופה של 33 חודשים.",,,,,,,,,,,,,,
"חתר על כן, בעסקת התיווך מדובר בכמות מזערית של 1.4 גרם.",,,,,,,,,,,,,,
"באשר לעונש הראוי בתוך המתחם יש לקחת בחשבון, לטענתה, את הנסיבות הבאות: לו היה משוחרר הנאשם לחלופת מעצר, לא ניתן היה לטעון לענישה כה מחמירה; הנאשם השתמש בסמים באותה תקופה והצהיר כי כבר אינו משתמש בסמים והבדיקות שנערכו לו במסגרת המעצר הן נקיות; לנאשם נסיבות חיים קשות, וטרם מעצרו עבד למחייתו",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לקחתי בחשבון את הנסיבות הבאות הקשורות בביצוע העבירה (סעיף 40ט לחוק העונשין): הנאשם סיפק ליאיר סמים קלים בכמות קטנה בחמש הזדמנויות וכן תיווך בעסקה נוספת של סמים קלים; בארבע עסקאות שילם יאיר, הקונה, 100 או 200₪, ובעסקה אחת קיבל סמים ללא תמורה.",,,,,,"['[בעל הסמים, לא בעל המעבדה]']",,,,,,,,
לחובתו של הנאשם יש לציין בעיקר את עברו הפלילי הכולל גם עבירות סמים אשר בגינן ריצה מאסר לתקופה ממושכת; לזכותו של הנאשם יש לציין בעיקר את נסיבות חייו הקשות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"מאסר בפועל לתקופה של 12 חודשים, בגין הרשעתו בתיק זה, בניכוי ימי מעצרו מיום 27.2.15;",,,,,,,,,,,,['12 חודשים'],[],[]
"מאסר על תנאי לתקופה של  10 חודשים, והתנאי הוא שבמשך 3 שנים מיום שחרורו לא יעבור כל עבירה מסוג פשע לפי פקודת הסמים המסוכנים;",,,,,,,,,,,,[],['הנאשם קיבל 10 חודשי מאסר על תנאי'],[]
"מאסר על תנאי לתקופה של 4 חודשים, והתנאי הוא שבמשך 3 שנים מיום שחרורו לא יעבור כל עבירה מסוג עוון לפי פקודת הסמים המסוכנים;",,,,,,,,,,,,[],['4 חודשים'],[]
"הנאשם ישלם קנס בסכום של 3,000 ₪, או 30 ימי מאסר תמורתו.",,,,,,,,,,,,[],[],"['3,000 ₪']"
"הקנס ישולם ב-6 תשלומים חודשיים שווים ורצופים, החל מיום 1.8.16 וב-1 לכל חודש קלנדרי שלאחר מכן.",,,,,,,,,,,,,,
"אני פוסלת את הנאשם מלקבל או מלהחזיק רישיון נהיגה, למשך 6 חודשים מיום שחרורו.",,,,,,,,,,,,[],[],[]
"כמו כן, אני פוסלת את הנאשם מלקבל או מלהחזיק רישיון נהיגה לתקופה של 6 חודשים, אם בתוך תקופה בת שלוש שנים מתום תקופת הפסילה בפועל יעבור עבירה מהסוג בה הורשע בתיק זה.",,,,,,,,,,,,[],[],[]
"נמסר על ידי ב""כ הנאשם כי אין רשויות ההוצל""פ נטלו את רשיון הנהיגה שלו, מכאן שיהא על הנאשם להפקידו במזכירות בית המשפט אם יושב אליו הרישיון.",,,,,,,,,,,,,,
"אם לא יוגש ערעור תוך 45 ימים, יושמדו הסמים.",,,,,,,,,,,,[],[],[]
