text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"מהכרעת הדין עולה כי הנאשם החזיק ארבעה שקים, אשר בתוכם סם מסוכן מסוג חשיש, המחולק לאריזות, במשקל כולל של 62.8 ק""ג שלא לצריכתו העצמית.",,,,"['הסוג הוא [קנביס], כי הטקסט מציין ""סם מסוכן מסוג חשיש""']","['[62.8 - ק""ג]']","['לא בעל המעבדה, בעל הסמים']",,,,,,,,
"נכתב לגביו, כי הינו אדם נשוי ואב לילדה בת 3.5 שנים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
נמסר כי הנאשם סיים 7 שנות לימוד בלבד במטרה לסייע בנטל פרנסת המשפחה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"עד למעצרו הנוכחי עבד בעבודה מסודרת, בתחום התיירות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"עוד עולה מהתסקיר  כי המדובר בנאשם ללא עבר פלילי, אשר הודה בביצוע העבירה ונטל אחריות ראשונית למעשיו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['כן'],['כן'],,,,
"לדבריו, הסכים להצעה לאחסן את הסמים בשל קשיים כלכליים עמם נאלץ להתמודד, ההצעה שקיבל והקושי שלו לסרב לאותה הצעה.",,,,,,,,,,,,,,
"כן הדגיש את תחושות האשמה והבושה, כמו גם את המחיר הכבד שנאלץ לשלם בעקבות מעשיו.",,,,,,,,['לא'],,,,,,
"שירות המבחן התרשם, כי עד למעצרו תפקד הנאשם באופן חיובי במישור התעסוקתי והמשפחתי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
שירות המבחן גם התרשם כי הנאשם מתקשה לבחון את דפוסי ההתנהגות הבעייתיים שעמדו בבסיס העבירה.,,,,,,,,,,,,,,
"אביו של הנאשם הביע את כעסו כלפי מעשיו של הנאשם, וביקש את רחמי בית המשפט בגזירת העונש.",,,,,,,,['לא'],,,,,,
"האב הדגיש כי מעשיו של הנאשם חמורים, אך ציין כי הנאשם למד את הלקח.",,,,,,,,['לא'],,,,,,
"כמו כן, תיאר את הקושי של אשת הנאשם ובתו כתוצאה מהמעצר.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"התובע תיאר את תפקידו של הנאשם במערך הכולל של הפצת הסמים, הדגיש את התכנון בעצם הטמנתם ואת האחריות הנדרשת בשמירה עליהם.",,,,,,,,,,,,,,
"בתוך המתחם, התייחס התובע מחד גיסא לעובדה כי הנאשם נעדר עבר פלילי, ומאידך גיסא ציין את העובדה כי הנאשם הכחיש את המיוחס לו ובחר לנהל את המשפט.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בהתייחס לנסיבותיו האישיות ציין הסניגור את עברו הנקי של הנאשם, את ההודאה בפני שירות המבחן עם לקיחת האחריות, את תחושת השבר הקשה שמלווה אותו מאז האירוע כמפורט בתסקיר ואת תפקודו החיובי בבית הסוהר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,['לא'],['כן'],['כן'],,,,
"כן הזכיר כי הנאשם שוהה במעצר תקופה ארוכה המתקרבת ל-20 חודשים, תקופה בה נותק ממשפחתו ומבתו הקטנה.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
הוא שב והביע חרטה וכאב על המחירים המשפחתיים שנאלץ לשלם כתוצאה מהאירוע.,,,,,,,,['כן'],,,,,,
"אחריות רבה הופקדה בידי הנאשם, על ידי הבעלים של הסם, ואם קטון הנאשם בעיניו, אין מעשהו זניח כלל וכלל בעיני בית המשפט.",,,,,,,,,,,,,,
עסקינן בסם מסוכן מסוג חשיש בכמות עצומה ואף מסחרית המספיקה לייצור אלפי מנות ואף יותר מכך.,,,,"['הסוג הוא [קנביס]. הטקסט מזכיר ""סם מסוכן מסוג חשיש"" שזהו סוג של קנביס']",,['[בעל הסמים]'],,,,,,,,
"נסיבותיו האישיות של הנאשם, שאינן קשורות בביצוע העבירה, מטות את הכף לקולה ומחייבות להטיל עונש שהוא פחות מאמצעו של מתחם הענישה.",,,,,,,,,,,,,,
"עברו נקי, וזו לו מעידה ראשונה וממילא מאסר ראשון.",,,,,,,,,,,,,,
כמו כן ראוי ליתן משקל מסוים לנסיבותיו האישיות והמשפחתיות של הנאשם.,,,,,,,,,,,,,,
"הנאשם, בטרם ביצוע העבירה, ניהל אורח חיים נורמטיבי, חיי עבודה וחיי משפחה תקינים, שנגדעו בעקבות מעצרו שנמשך מזה כ-20 חודשים.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"שכן, הנאשם לא הודה בפתח המשפט בעובדות בהן הורשע, אלא הכחיש הכול.",,,,,,,,,,['לא'],,,,
יש זכור כי מרבית התקדימים לעניין הענישה מתייחסים למי שהודה בכתב האישום.,,,,,,,,,,,,,,
"בדרך כלל, לא ייגזר עונש המתקרב לצד התחתון של מתחם הענישה אלא על מי, שבנוסף לנתונים אישיים טובים, גם הודה בתחילת המשפט.",,,,,,,,,,,,,,
