,sentence,true_label,predicted_label,probabilities
1884,ביום 23.2.22 יצר הסוכן קשר עם הנאשם וביקש ממנו לרכוש כמות קטנה של סם מסוכן מסוג קוקאין לצורך בדיקת איכות הסם.,0,1,0.9999888
2711,מדובר בסם קשה מסוג קוקאין ובמשקל לא מבוטל שניתן להפיק ממנו כמות גדולה מאד של מנות סם.,0,1,0.9999887
2117,"במועד המתואר לעיל נהג הנאשם בהיותו שיכור, תחת השפעת סמים מסוכנים, בכך שעל פי בדיקת שתן אשר בוצעה לו כדין נתגלו תוצרי חילוף חומרים של החומר הפעיל קנבוס.",0,1,0.99998856
245,"בתאריך 19.6.22 בשעה 15:06, נוצר קשר טלפוני בין וילי לבין הסוכן והשניים סיכמו כי וילי ימכור לסוכן 100 גרם של סם מסוכן מסוג קוקאין (להלן: ""הסם"" או ""העסקה"", בהתאמה).",0,1,0.99998856
2274,אישום מס' 4: ביום 16.12.18 ביקש הנאשם מבר לרכוש 100 גרם של סם מסוכן.,0,1,0.99998844
255,"במספר הזדמנויות במהלך חודשים יולי, אוגוסט 2022, פנה וילי לסוכן והציע למכור לו סם מסוכן מסוג קוקאין (להלן: ""הסם"").",0,1,0.99998844
438,"הנאשם פעל כאמור בין ינואר 2022 לבין אפריל 2023, כאשר במסגרת מימוש הקשר, בדירות שהוכשרו כאמור, ביחד עם אחרים, גידל, ייצר, הפיק, הכין והחזיק סם מסוכן מסוג קנבוס, וכן החזיק כלים המשמשים להכנה ולגידול הסם.",0,1,0.9999883
508,"בעניין דרחי הנ""ל הוטלו 30 חודשי מאסר על נאשם ללא עבר פלילי משמעותי, אשר הקים מעבדה לגידול סם מסוג קנבוס במספר חדרים בדירה אשר בחזקתו.",0,1,0.9999882
146,"הנאשם נעדר עבר פלילי, החל לצרוך סמים בגיל 13 בנסיבות חברתיות, ומגיל 17 החל לצרוך סמים מסוג קוקאין ו – LSD.",0,1,0.9999882
1456,"השניים נפגשו למחרת, בתחנת אוטובוס בירושלים, הסוכן התיישב במונית של הנאשם, ואז הנאשם מכר לו את הסם במשקל של 10.0218 גרם נטו בתמורה לסך של 4,400 ₪.",0,1,0.9999881
2764,בהמשך נפגשו השניים בפארק והנאשם מכר לו גרם קנבוס בתמורה לסכום לא ידוע.,0,1,0.9999881
