text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע על יסוד הודאתו בעבירה של החזקת סם שלא לצריכה עצמית וזאת לאחר שביום 29.8.21, סמוך לשעה 13:00, החזיק בדירתו סמים מסוכנים כמפורט להלן: 143.2 גרם סם מסוכן מסוג קוקאין 297.1 גרם סם מסוכן מסוג MDMA ו-7 יחידות סם מסוכן מסוג LSD.",,,,"['הסוג הוא [קוקאין], [MDMA], [LSD]']","['[143.2 - גרם], [297.1 - גרם], [7 - יחידות]']",,,,,,,,,
"הודאת הנאשם ניתנה בהתאם לעובדות כתב האישום המקורי, ומבלי שגובש הסדר טיעון, למעט הסכמה דיונית אליה הגיעו הצדדים, בגדרה לא הייתה מחלוקת כי הנאשם החזיק בסמים לפרק זמן שאינו ממושך (פרו' עמ' 9 ש' 11).",,,,,,,,,,['לא'],,,,
"הנאשם עצמו, במסגרת הודאתו, ציין כי האדם אשר החזיק את הסמים נפטר ביום 29.8.21 לפנות בוקר, ולאחר שהוא (הנאשם) קיבל את ההודעה על פטירתו, סר לביתו של אותו אדם על-מנת לקחת מסמכים שמסר לו כחלק מעסק משותף שרצו להקים.",,,,,,,,,,,,,,
"בהינתן עברו הפלילי של הנאשם, אך גם תוך מתן משקל להודאתו, סברה התובעת כי יש למקמו ברף התחתון של מרכז המתחם, וזאת לצד הטלת מאסר מותנה וקנס.",,,,,,,,,,['כן'],,,,
"הסנגורית התייחסה לנתוני הבסיס של הנאשם: אדם בעל מורכבות נפשית, אשר בעברו אשפוז פסיכיאטרי אזרחי (בשנת 2018) וזאת בגין מצב פסיכוטי מאני מלווה במסוכנות לעצמו ולסובבים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הוסבר כי הנאשם סובל מחרדות, ובתקופה שקדמה למועד הרלוונטי, חלה התדרדרות במצבו הנפשי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לשיטת ההגנה, השילוב שבין הודאתו של הנאשם ונתוניו המורכבים, מצדיק אימוץ הרף התחתון של המתחם הנטען.",,,,,,,,,,,,,,
"הנאשם בדברו האחרון ציין את הדברים הבאים: ""קודם כל אני רוצה להגיד שבאמת כמו שאמרה עורכת הדין שלי, במשך 9 חודשים אני מנסה להיות בלי כדורים, וקרה מה שקרה שקמתי  ממש כשהבחור מקיא דם ב- 4 בבוקר וקיבלתי טלפון מהבעלים ללכת להביא את המסמכים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
בחודשיים האחרונים אני בדפרסיה מאוד עמוקה בעקבות דברים שקרו במשפחה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"סבתא שלי נפטרה לפני חודש וחצי, אשה שהייתי מאוד קרוב אליה, ולא יכולתי להיות לידה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
