text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע על פי הודאתו בעבירות ובעובדות המנויות בכתב האישום, בכך שסיפק סמים מסוכנים ל-י' (להלן – הקטין), שבאותה עת היה קטין, והנאשם ידע שהוא קטין וכי הלה מחלק סמים לאחרים.",,,,,,"['לא בעל המעבדה, בעל הסמים']",,,,['כן'],,,,
"לקטין לא היה הסכום האמור, אך טען כי יוכל לקנות 20 גרם למחרת עבורו ועבור חבריו לספסל הלימודים, אלא שהעסקה לא יצאה אל הפועל לאחר שהנאשם אמר שאין ביכולתו להחזיק כמות כזו של סם.",,,,,,,,,,,,,,
"על-פי האישום השלישי, ביום 4.1.2017 פנה הקטין לנאשם וביקש לרכוש ממנו 13 גרם קנביס.",,,,,['[13 - גרם]'],,,,,,,,,
"על-פי האישום הרביעי, ביום 5.1.2017, פנה הנאשם לקטין והציע לו לרכוש סם מסוג קנביס.",,,,['קנביס'],,,,,,,,,,
בהמשך רכש הקטין 10 גרם קנביס תמורת 100 ₪ לגרם והעסקה התבצעה בין השניים.,,,,['קנביס (קנאביס)'],,['לא בעל המעבדה'],,,,,,,,
הנאשם פנה לאחר שהסכים למקור לקטין סמים בתנאי שהכמות תהיה לפחות עשרות גרמים.,,,,,,,,,,,,,,
בהמשך הודיע הקטין לנאשם כי בכוונתו לרכוש 16 גרם.,,,,,,,,,,,,,,
"מהתסקיר שהוגש בעניינו של הנאשם עולה, כי מדובר באדם כבן 24, רווק המתגורר עם משפחתו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם מגיע מרקע חרדי, כאשר בגיל העשרה החל להתרחק מאורח חיים זה וסיים ללמוד במוסדות חרדיים מוקדם מהצפוי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לאחר מכן עבד באופן יציב בעבודות שונות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"למרות הפערים באורחות החיים, הנאשם המשיך וממשיך לשמור על קשר קרוב עם משפחתו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לדבריו החל להשתמש בחומרים ממכרים בגיל 21, ומדובר בסם מסוג חשיש.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
בדיקות שתן שמסר הנאשם לאורך תקופה של כחצי שנה נמצאו נקיות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
