text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"כחמישה ימים לאחר מכן, ביום 25.8.16, בסמוך לשעה 17:30, שב הנאשם ארצה דרך נמל התעופה בן גוריון [נתב""ג] והביא עמו במזוודה, ובה - בבטנה נסתרת - 8 חבילות ובהן סם מסוכן מסוג קוקאין, במשקל 7 קילוגרם נטו.",,,,['[קוקאין]'],['[7 - קילוגרם]'],,,,,,,,,
"הנאשם ממשיך לטעון לחפותו וטען, כפי שיפורט להלן, גם בדבריו האחרונים לעונש, כי לא ידע שבמזוודה שנשא היו סמים.",,,,,,,,,,,,,,
"אשר לנסיבות שאינן קשורות בביצוע העבירה: הנאשם לא הודה ולא לקח אחריות, הוא לא שיתף פעולה בחקירתו, יש לו עבר פלילי והוא ביצע את מעשיו כאשר מאסר על תנאי מרחף מעל ראשו, וזאת - מספר חודשים בלבד לאחר סיום ההליך הקודם, שבו בית המשפט הלך לקראתו והטיל עליו לבצע של""צ בלבד.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,['לא'],['לא'],,,,
"במקרה הזה, כאשר הנאשם לא קיבל כל תמורה בגין הבלדרות שבה הורשע, כאשר ברור שהוא לא יכול היה להזמין את הסמים ולשלם עבורם, נוכח מאפייניו האישיים ומצבו הכלכלי, העובדה שהוא היחיד שעומד לדין זועקת לשמים ומבססת טענה של הגנה מן הצדק.",,,,,,,,,,,,,,
"ברור שחלקו היחסי של הנאשם בעבירה קטן, והוא לא סוחר סמים ואף לא העבריין העיקרי.",,,,,,,,,,,,,,
"הוא ציין שמהעדות עלה שבשלוש השנים שקדמו למעצרו עלה הנאשם על דרך המלך, עבד ופירנס עצמו בזיעת אפיו.",,,,,,,,,,,,,,
הוא הפנה גם לתלוש המשכורת של הנאשם שהוגש בפרשת ההגנה וממנו עולה שהנאשם עובד.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"כמו כן הזכיר שהייתה לו בת זוג, שנפרדה ממנו עקב המעצר הממושך.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לעניין מיקום הנאשם בתוך המתחם ציין הסניגור שהנאשם ריצה בעברו מאסר קצר בן 5 חודשים, לפני 4 שנים, ומאז זהו מעצרו הראשון.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,,,
"הוא הזכיר שהנאשם הוא בן 21, קרי: בגיר צעיר, והפסיקה ציינה לא אחת שראוי לתת משקל לעובדה זו.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
