text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הודה והורשע במסגרת הסדר טיעון , בכך שב- 2.3.15 בבוקר, בקרית מלאכי,  סמוך למכולת הכיכר, מכר לאחר סם מסוכן מסוג חשיש במשקל נטו של 7.2 גרם נטו תמורת תשלום של 400 ₪.",,,,"['הסוג הוא [קנביס], כפי שמצוין בטקסט: ""סם מסוכן מסוג חשיש""']",['[7.2 - גרם]'],"['הנאשם הודה והורשע בכך שמכר סם מסוג חשיש, כלומר הוא היה בעל הסמים. הוא לא מוזכר כבעל מעבדה, כך שהוא לא היה מעורב בייצור או בהכנה של הסם']",,,,['כן'],,,,
"בהמשך הנאשם החזיק שלא כדין סם מסוכן מסוג חשיש במשקל  9.7 גרם נטו, שלא לצריכתו העצמית – עבירה של סחר בסם מסוכן והחזקת סם מסוכן שלא לצריכה עצמית.",,,,"['הסוג הוא [קנביס], כפי שמצוין בטקסט: ""סם מסוכן מסוג חשיש""']",['[9.7 - גרם]'],['[בעל הסמים]'],,,,,,,,
"מדובר בהסדר  טעון מקל, שכן המתחם העונשי שנקבע בגין עבירה אחת של סחר בסם, בעבירה אחת של החזקת סם שלא לצריכה עצמית, נע בין 6 – 18 חודשי מאסר והרי במקרה זה מדובר בשתי עבירות ובמי שלחובתו הרשעות קודמות: ב- 26.3.09 נדון בבית דין צבאי ל- 36 ימי מאסר  בגין העדרות מן השירות וב- 26.4.11 נדון בגין התפרצות למבנה והתפרצות לרכב, גניבה מתוך הרכב והסגת גבול, אף שלא הורשע בדין, ובית משפט הסתפק בצו של""צ בהיקף של 250 שעות אף ללא צו מבחן.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : כן', '11 : לא']",,,,,,,,,,,,
"מאסר בפועל לתקופה של  6 חודשים, בניכוי 9 ימי מעצר.",,,,,,,,,,,,['6 חודשים'],[],[]
"את יתרת המאסר ישא בעבודות שירות בבית העלמין קרית גת ,  וזאת 5 ימים בשבוע, 8.5 שעות יומיות, בעבודות אחזקה וסיוע, מנהלה ושירותים בפיקוח ישראלי שרון.",,,,,,,,,,,,[],[],[]
"אני מטילה על הנאשם  12 חודשי מאסר על תנאי למשך  3  שנים והתנאי הוא שלא יעבור עבירה מסוג פשע על פקודת הסמים המסוכנים התשל""ג – 1973.",,,,,,,,,,,,[],['הנאשם קיבל 12 חודשי מאסר על תנאי'],[]
"אני מטילה על הנאשם 6  חודשי מאסר על תנאי למשך 3   שנים והתנאי הוא שלא יעבור עבירה  מסוג עוון על פקודת הסמים המסוכנים התשל""ג – 1973.",,,,,,,,,,,,[],['6 חודשי מאסר על תנאי'],[]
"קנס בסך  5000  ₪, או   90 ימי מאסר תמורתו.",,,,,,,,,,,,[],[],['5000']
הקנס ישולם ב-  10  תשלומים שווים ורצופים החל מה- 10.6.16.,,,,,,,,,,,,,,
הנאשם יחתום על התחייבות בסך   7500 ₪ להימנע מביצוע העבירות בהן הורשע במשך  3  שנים מהיום.,,,,,,,,,,,,[],[],['7500 ₪']
"אם לא יחתום על ההתחייבות, יאסר למשך 90  ימים במצטבר.",,,,,,,,,,,,,,
