,sentence,true_label,predicted_label,probabilities
1189,ובו מחסנית ותחמושת מוסלקים בבור בנחפר באדמה ומעליו הונח ארגז.,0.0,1,0.99999917
409,"האירוע לא הסתיים בכך, אלא הנאשם המשיך ונשא את הנשק בעודו ברכב  ובתוך תיק גב, יחד עם שתי מחסניות ריקות וכפפה ובה תחמושת הכוללת 26 כדורים מסוג 9 מ""מ.",0.0,1,0.99999905
676,"למחרת, עדכן הנאשם את הסוכן כי מחירו של האקדח הוא 30,000 ₪.",0.0,1,0.99999905
1219,"עם זאת, גם מהתסקיר עולה שהנאשם צמצם את אחריותו ביחס לביצוע העבירות, שלל מעורבות שולית או עיסוק בנשק או בסמים, וחרף האמור לא היה  בידי הנאשם ליתן הסבר לעניין הכדורים שהיו מוסלקים בנפרד מהאקדח והמחסנית, במטבח, בתוך סיר בישול.",0.0,1,0.9999988
407,"מהאישום השלישי עולה כי לערך יום לאחר ביצוע הירי לעבר המתלונן, בעת שהנאשם עבד כשומר באתר בניה, הוא החזיק נשק נוסף, מחסנית ותחמושת בזחל של אחד מכלי העבודה באתר, וכן כ- 17 כדורים מתחת לתקרה אקוסטית במכולה שעמדה במקום.",0.0,1,0.9999988
491,"לא נעלמה מעיני העובדה  שהתחמושת שנמצאה אינה מתאימה לרובה שנתפס אלא לרובה בעל קוטר אחר, אך סביר להניח כי זו היתה לשם שימוש בנשק אחר.",0.0,1,0.9999988
74,"בכוחו של הרימון היה להזיק לאדם ולגרום לו פגיעה גופנית בעת פעולתו, בכפוף לקרבה של אותו אדם למוקד פעולת הרימון.",0.0,1,0.9999987
145,מדובר בכלי נשק שמסוגל לירות כדור שבכוחו להמית אדם.,0.0,1,0.9999987
1217,"הנאשם רכש שני כלי נשק שונים, בצירוף מחסניות, והחזיקם בכלי רכב, נגישים ומוכנים לשימוש.",0.0,1,0.9999987
1099,"בפסק הדין ע.פ. 4945/13 מדינת ישראל נ' סלימאן (פורסם במאגרים), אושר מתחם ענישה שינוע בין שנה ועד 3 שנות מאסר, בגין אחזקת כלי נשק  בודד מסוג קרל גוסטב וכן מחסנית וכדורים.",0.0,1,0.99999857
516,"בתפ""ח 1121/09 מדינת ישראל נ' מרדכי לוי (15.7.2010) נאשם הורשע על סמך הודאתו בביצוע עבירות של נשיאה והובלת נשק, והיזק בחומר נפץ וחבלה בכוונה מחמירה בגין כך שהשליך רימון לעבר חדר מדרגות בבית מגורים בשעה שידע ששוהים חלק מדיירי הבית בדירותיהם.",0.0,1,0.99999845
832,כמו כן צוין שלחובת הנאשם הרשעה משנת 2010 בגין החזקת סכין ורכישת חלק מנשק ותחמושת (העבירה התיישנה).,0.0,1,0.99999845
410,"הנאשם הוציא את התיק, הכניסו לרכב והגיע לאירוע משפחתי, שם הוציא את הנשק והתחמושת מהרכב, ניגש לחצר הבית, כיוון את הנשק כלפי מעלה וירה צרור כדורים.",0.0,1,0.99999833
1036,הכדורים שהנאשם ירה פגעו ברכבו של מנהל בית הספר ובארון הנמצא בתוך מבנה.,0.0,1,0.9999976
89,"כן הפנתה המאשימה לתסקיר שירות המבחן שהוגש בעניינו של הנאשם והדגישה, כי מהתסקיר עולה, כי הנאשם מתקשה לקבל אחריות לעובדות כתב האישום המתוקן בהן הודה, מנסה להיתלות בטענה כאילו ההתרחשויות קרו לאור שימוש לרעה באלכוהול, כאשר הנאשם מביא בפני שירות המבחן גרסה לפיה, לאור היותו תחת השפעת אלכוהול, הוא קיבל מאחר שאינו זוכר מיהו, אקדח.",1.0,0,0.99999595
1259,"כבוד בית המשפט קבע כי ""השילוב בין פוטנציאל עבריינות פלילית לפוטנציאל עבירות טרור זו דבר וזו חולירע, מצדיק בעבירות אלה גישת בית שמאי; הפתגם אומר כי אקדח הנראה במערכה הראשונה סופו שיירה במערכה האחרונה; כך לא רק בתיאטרון אלא לא אחת במציאות.",1.0,0,0.99998105
205,"בנוסף, אין לייחס לנאשם שיתוף פעולה כנסיבה לקולא, מאחר והרובה שבו בוצעו העבירות לא נתפס ולא הוסגר עד כה.",1.0,0,0.78147197
