text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הודה והורשע בכך שביום 28.6.12 בשעה 23:23 לערך, במושב בית שקמה, ניסה לסחור בסם מסוכן מסוג חשיש במשקל 193.3 גרם נטו תמורת תשלום 2,800 ₪ וזאת לאחר שבשיחה טלפונית מוקדמת עם אביחי סעדה, הלה ביקש ממנו 2 פלטות חשיש, ובהמשך הגיע הנאשם לביתו ברכבו הפרטי,  בו נהג ,ובו הסם , סעדה נכנס לרכב כאשר על גופו 2,800 ₪ לצורך רכישת הסם , אולם הם נעצרו על ידי שוטרים שתצפתו – ניסיון סחר בסם מסוכן תוך הסתייעות  ברכבו לביצוע פשע.",,,,"['הסוג הוא [קנביס], כפי שמצוין בטקסט: ""ניסה לסחור בסם מסוכן מסוג חשיש.""']",['[193.3 - גרם]'],"['הנאשם לא היה בעל המעבדה, אלא הוא היה מעורב בניסיון לסחור בסם מסוכן מסוג חשיש במשקל 193.3 גרם נטו. הוא הגיע עם הסם ברכבו הפרטי, והסם לא היה במעבדה']",,,,,,,,
"הנאשם יליד 1990 ולחובתו 2 הרשעות קודמות, האחת מיום 14.4.08 בשתי עבירות של סיכון חיי אדם בנתיב תחבורה, פירוק חלקים מרכב, תקיפה בצוותא חדא, הפרעה לעובד ציבור והיזק לציבור, בגינן נדון לקנס נמוך, של""צ בהיקף 100 שעות והתחייבות, והשניה מיום 23.10.11 בגין נהיגה ללא רישיון נהיגה, החזקת רכוש חשוד כגנוב, הסרת לוחית זיהוי וכניסה לשטח סגור- בגינן נדון למאסר מותנה ופסילה מותנית.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : כן', '11 : כן']",,,,,,,,,,,,
"כתב האישום הוגש כבר ביום 4.7.12 יחד עם בקשת מעצר עד תום ההליכים , והנאשם הודה ושוחרר בתנאי מעצר בית, אולם מכאן מתחילה סאגה בעטיה נגזר דינו של מי שהודה מיד רק כעבור כמעט שנתיים כשחברו לכך, הסנגור וביהמ""ש.",,,,,,,,,,['כן'],,,,
"בנוסף לאמור הודיע התובע כי יבקשו להכריז על הנאשם סוחר סמים  ולחלט 2,800 ₪ ובשל השינוי בכללי הניתוב  נקבע לדיון בפני ביום 9.10.13, לצורך הכרעת הדין  אך כבר נתבקש תסקיר לעוד 4 חודשים וכן חוו""ד הממונה במועד שיקבע על ידי לטיעונים לעונש לאחר שיורשע.",,,,,,,,,,,,,,
מתגובת התביעה עולה כי הנאשם לא נפסל בתיק זה אולם  נפסל לצמיתות ביום 23.2.14 על ידי משרד הרישוי והסיבה לא צויינה.,,,,,,,,,,,,,,
הוא נדון כבר ביום 10.2.13 בגין עבירה של ניסיון החזקת הסם שלא לצריכתו העצמית וכן החזקת כמות סם קטנה נוספת לצריכתו העצמית.,,,,,,,,,,,,,,
"מתברר כי היה תלוי נגדו מאסר מותנה של 7 חודשים ואף שנתקבל תסקיר לא באו בהמלצה טיפולית וביהמ""ש ( כב' השו' נחמיאס) גזר דינו למאסר למשך 10 חודשים, כולל הפעלת התנאי וכן חילט התחייבות בסך 2,000 ₪ וכן פסילה  למשך 18 חודשים והוסיף מאסר ופסילה מותנים.",,,,,,,,,,,,[],['7 חודשים'],[]
"כמו כן מתברר כי הוכרז סוחר סמים והסכום של 2,800 ₪  ומכשיר הטלפון שלו, חולטו ולכן לא ברור מדוע מבקשת התביעה לחלטו בתיק זה.",,,,,,,,,,,,,,
מתסקיר שרות המבחן עולה כי הנאשם נשוי ואב לתינוק בן 5 חודשים ומתגורר בפחון בחצר משפחתו בפזורת שבט אלזזמה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
כיום אינו עובד.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"אביו נפטר בשנת 2009 , אמו חולת סכרת ומשפחתו מתפרנסת מקצבת מל""ל.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם השלים 12 שנות לימוד ולאחר פטירת אביו לא שב להשלים לימודיו  אלא סייע בפרנסת המשפחה ועבד בפנצ'ריית נועם עד שנעצר.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
מעסיקו טען כי היה עובד טוב ואמין .,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לדבריו אינו צורך סמים  או אלכוהול והם התרשמו כי אכן אין בעייתיות בתחום זה אך התקשה לשתף פעולה, נוטה להאשים אחרים במעשיו, ומתקשה לבחון התנהלותו והשלכותיה ולקחת אחריות מלאה על מעשיו, כמו כן התרשמו כי הוא מושפע מסביבתו ומגלה צורך לרצות הזולת, ונגרר חברתית, אף שמאידך גילה יכולת התמדה במקום עבודתו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['לא'],,,,,
חש קרבן של אותו חבר שניצל אותו וכיום ניתק קשר עימו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"חרף הודאתו במיוחס לו הם מתרשמים כי הוא מתקשה לקחת אחריות מלאה , להבין ולהפנים החומרה של מעשיו ונראה כי ביצע המעשה ממניע כלכלי ועל מנת לרצות את חברו בלי לבחון השלכות אפשריות ולכן לאור הקושי שלו להבין חומרת המעשה והשלכותיו ומשמעותו ממליצים על עונש מוחשי שישא בעבודות שרות ועונש הרתעתי לצורך הרתעה והצבת גבולות.",,,,,,,,['לא'],['לא'],['לא'],,,,
הם סבורים כי מאסר בפועל עלול להעמיק דפוסי התנהלותו הבעייתיים.,,,,,,,,,,,,,,
"הממונה מצאו כשיר לשאת המאסר בעבודות שרות בבית החייל בב""ש.",,,,,,,,,,,,,,
"בימ""ש שלום קבע מתחם עונשי הנע בין 7 ל-18 חודשי מאסר לכל עבירה של סחר ותיווך ולגבי החזקת סם לצריכה עצמית בין מאסר מותנה לעבודות שרות, ולאור עברו הלא מכביד, גילו הצעיר,  הודאתו, וההמלצה של שרות המבחן הטיל עליו עונש, ברף התחתון, של 21 חודשי מאסר.",,,,,,,,,,,,,,
"נטען בבימ""ש עליון כי טעו בכך שלא שקלו שיקולי  השיקום משום שטרם החל בטיפול,  וכן טען כנגד המתחם,  ובכך שלא  התחשבו בכך ששוחרר ממעצר  ושהה במעצר בית 8 חודשים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : כן', '10 : כן', '11 : לא']",,,,,,,,,,,,
