,sentence,true_label,predicted_label,probabilities
84,"במסגרת השלמת טיעוניה בעל פה, הדגישה המאשימה את העבירות בהן הורשע הנאשם על פי הודאתו ואת המעשים שביצע, כעולה מעובדות כתב האישום המתוקן.",0.0,1,0.97904944
799,"הודאת הנאשם, כפי שטען בא-כוחו, הייתה כבר בשלב חקירתו במשטרה ואף לא מן הנמנע שכטענת בא-כוחו, אלמלא הודה, לא היו בידי המאשימה ראיות מספיקות להגשת כתב האישום; רביעית, הנאשם הביע צער כן על כך שעבר את העבירה שבה הורשע, הכיר בטעותו וביקש שיתאפשר לו לשוב אל חיק משפחתו ולשוב ולנהל אורח חיים תקין, כפי שעשה קודם לכן.",0.0,1,0.975785
86,"מנגד, כאמור, שמתי ליבי לנתוני העושה, לנסיבותיו האישיות, לגילו הצעיר של הנאשם, להיותו נעדר הרשעות קודמות, הודאת הנאשם, לקיחת האחריות, העולה מעדות אביו, שהיית הנאשם בתנאים מגבילים, האמור בתסקיר העדכני, שיתוף הפעולה עם שירות המבחן, ההמלצה שהובאה בסופו של התסקיר ויתר ההנמקות שפורטו לעיל.",0.0,1,0.97522324
1253,"נטילת האחריות של הנאשם על מעשיו, וחזרתו למוטב- הנאשם הודה במיוחס לו, נטל אחריות על מעשיו.",0.0,1,0.9711176
610,"שירות המבחן ציין כי הנאשם לוקח אחריות חלקית על העבירות המיוחסות לו, והתרשם כי הנאשם מציג עמדה מטשטשת ולא בהירה באשר לאופן התנהלותו במצבי לחץ ומשבר וסביב ביצוע העבירה; ממוקד בתחושות הקורבנות שלו סביב ההליכים המשפטיים; ומתקשה לערוך בדיקה עצמית והתבוננות על דפוסי התנהלותו הבעייתיים.",0.0,1,0.96627766
243,"הנאשם הדגיש כי לא ידע בכלל כי האחר החזיק נשק בקטנוע וכאשר ניידת עקבה אחריהם ונתבקשו לעצור, הוא לא הבין את הנסיבות.",0.0,1,0.96085036
943,הנאשם חש כעס ובושה על התנהגותו והבין את חומרת מעשיו.,0.0,1,0.9607413
1138,"שירות המבחן התרשם מחוסר בשלות, מקושי להציב גבול כשנתון בלחצים חברתיים, עם זאת לאחר מעצרו הנוכחי חל שינוי ראשוני והנאשם הצליח לבחון באופן ביקורתי דפוסי חשיבתו, החלטתו והתנהלותו.",0.0,1,0.9606412
820,"בנסיבות שאינן קשורות בביצוע העבירות, הודגש עברו הפלילי המכביד של הנאשם, אשר הורשע לא מכבר בביצוע עבירות אחרות, כמפורט לעיל.",0.0,1,0.95765764
840,"השירות ציין התרשמותו, שלפיה הנאשם ביצע את העבירה באורח מתוכנן מתוך ידיעה שקיים איסור בהחזקת נשק ולא פנה להשיבו לרשויות החוק מתוך חשש להיות מואשם בעבירה חמורה כגון רצח והעדיף, כדבריו למסרו לאחר.",0.0,1,0.95753634
1149,הנאשם הביע צער אודות מעשיו.,0.0,1,0.9564247
551,הנאשם הביע צער על מעשיו.,0.0,1,0.95627046
975,לבסוף התייחסתי לדברי הנאשם אשר הביע צער על מעשיו.,0.0,1,0.9561789
578,"שותפיו של הנאשם לקשר ולביצוע העבירות – אחיו ג'ומעה אלחריניק ואחד עאייש זנון, הודו בעובדות כתב אישום מתוקן שהוגש נגדם, הזהה במהותו לכתב האישום המתוקן שבעובדותיו הודה הנאשם, והורשעו באותן עבירות שהנאשם הורשע.",0.0,1,0.9555626
49,"באתי למסקנה זו, נוכח מקבץ הנסיבות שפורטו לעיל ומבלי שניתן להתעלם מהאמור בתסקיר הראשון שהוגש בעניינו של הנאשם וההמלצה המובאת בסופו, כמו גם הערכת הסיכון כצופה פני עתיד והעובדה, כי גם בתסקיר המשלים והעדכני, עניין לנו אך בניצניו של שינוי והאמירות הסקפטיות שהובאו בהקשר זה.",0.0,1,0.953657
231,"בהתייחס לעבירות הנדונות, ציינה קצינת המבחן כי הנאשם הודה בפניה בעבירות שיוחסו לו ונטל אחריות מלאה על מעשיו.",0.0,1,0.952165
584,"השגת הרימון וההגעה לבית מצביעים על תכנון מוקדם ברמה מסויימת; חלקו היחסי של הנאשם היה מוחלט;  היה צפוי להיגרם נזק משמעותי מביצוע העבירה לאור השימוש בחומר נפץ תקני-צבאי; הסיבות שהביאו את הנאשם לבצע את העבירות לא היו מוצדקות, כאמור לעיל ביחס לעשיית דין עצמי; הנאשם יכל להבין את הפסול במעשיו ולהמנע מביצוע המעשה.",0.0,1,0.95192224
837,שירות המבחן לא נתן אמון מלא בגרסתו והעריך שנטילת האחריות שלו היא חלקית בלבד.,0.0,1,0.9515645
89,"כן הפנתה המאשימה לתסקיר שירות המבחן שהוגש בעניינו של הנאשם והדגישה, כי מהתסקיר עולה, כי הנאשם מתקשה לקבל אחריות לעובדות כתב האישום המתוקן בהן הודה, מנסה להיתלות בטענה כאילו ההתרחשויות קרו לאור שימוש לרעה באלכוהול, כאשר הנאשם מביא בפני שירות המבחן גרסה לפיה, לאור היותו תחת השפעת אלכוהול, הוא קיבל מאחר שאינו זוכר מיהו, אקדח.",0.0,1,0.9506707
