,sentence,true_label,predicted_label,probabilities
857,נסיבות הקשורות בביצוע העבירות:,0,1,0.91242486
684,נסיבות הקשורות בביצוע העבירה,0,1,0.8938462
143,"העבירות בוצעו במועדים שונים, העסקאות אינן קשורות זו בזו ושונות בסוג הסם.",0,1,0.8822157
999,"מחד גיסא, מדובר באירוע חד פעמי של מכירת סם, שאינו מן הקשים ביותר, לסוכן משטרתי, בעקבות פנייה של הסוכן וללא שבוצעו עבירות נלוות (זולת עבירת הקשר הגלומה במעשה עצמו).",0,1,0.87216187
427,"בנוסף שקלתי שחלקו של הנאשם בביצוע העבירות הוא בלעדי, שכן הנאשם הזמין את הסמים המסוכנים לישראל, קיבל אותם לידיו באופן אישי, וניסה לספק אותם לחבריו ובהמשך לשבש את החקירה.",0,1,0.86217135
695,נסיבות שאינן קשורות בביצוע העבירה,0,1,0.860647
125,"במעשיו המתוארים לעיל, קשר הנאשם 1 קשר לשם ביצוע עסקת הסמים אשר מהווה עבירה מסוג פשע, וסחר בסם מסוכן, וזאת ללא היתר כדין או רישיון לכך מאת המנהל.",0,1,0.8460124
686,"הדעת נותנת שהנאשם ביצע את עבירות הסחר ממניע כלכלי, כפי שצוין בתסקיר, ועל מנת להשיא רווח קל לעצמו, תוך מודעות מלאה לנטילת סיכון בביצוע העבירות.",0,1,0.81450117
1243,"כלל המעשים מהווים רצף עברייני אחד משום שמתקיים קשר הדוק ביחס למאפייני העבירות, סוג הסמים ושיטת הפעולה.",0,1,0.8024574
862,"כאמור בהכרעת הדין, הנאשם שילם עבור שתי דירות הגן לבעל הבית במזומן והתנהלותו מלמדת כי מדובר בתכנית סדורה לשם הוצאה לפועל של התוכנית העבריינית.",0,1,0.80142725
196,"לגישתה, ניתן לקבוע כי מדובר ב""אירוע"" אחד כאשר קיימת סמיכות זמנים בין העבירות אך גם כאשר ""תהיינה חלק מאותה תוכנית עבריינית"" גם אם בוצעו לאורך תקופת זמן שאינה קצרה.",0,1,0.7946888
200,כמו כן קיימת בעבירות הסחר בסם מסוכן והסיוע לסחר בסם מסוכן זהות בעניינו של קונה הסם ומכאן כי עיון בכתב האישום המתוקן מעלה כי עסקינן בתוכנית עבריינית אחת במסגרתה סחר הנאשם בסמים מסוכנים מסוגים שונים עם אותו קונה.,0,1,0.77255917
435,"ברם, על כל פנים, אין מחלוקת כי הנאשם הזמין את הסם עבור עצמו ועבור חבריו, בכמות לא גדולה, ולא למטרות סחר ורווח כספי, כאשר בהזמנתו את הסם מחברו בקולומביה התנהל הנאשם בחובבנות יחסית ולא בתחכום רב.",0,1,0.7539674
430,"כמו כן, גם בניסיונו לספק לחבריו את הסמים, הנאשם היה מעורב ופעיל מאוד בארגון אותו הערב, והרבה לתאר בפני חברו את ""נפלאות"" השפעתם (ר' פסקה 53 להכרעת הדין).",0,1,0.7432535
1400,"ההגנה טענה, כי העבירות נעברו בסמיכות זמנים ולכן מדובר באירוע אחד.",0,1,0.7287626
1449,"כאמור לעיל, המדובר בעבירות, בעטיין מתגלגלים סכומים גדולים של כספים בלתי מדווחים, המוצאים דרכם למימון פעילות עבריינית מסוגים שונים.",0,1,0.7261096
1013,"מנגד, וכפי שכבר צוין, דרך התבטאותו של הנאשם בשיחתו עם הסוכן, מצביעה על היכרות עם עולם הסם ועל מעורבות בו.",0,1,0.701854
1386,"התביעה טענה, כי עבירות הסחר נעברו תוך שימוש באמצעים דיגיטליים, באמצעות ישומון הטלגרם.",0,1,0.70092463
1483,במסגרת הקשר שבין הסוכן והנאשם בוצעו מספר עסקאות בהן נמכרו סמים בתמורה לעמלה כספית.,0,1,0.69736594
1442,"עובדות כתב האישום המתוקן והמוסכם בהן הודה הנאשם, ובכללן – האופן בו נערכו העסקאות למכירת הסמים המסוכנים, בין היתר לסוכן משטרתי, תוך אספקת סמים באופן מידי ובמשקל גבוה מעידות על מעורבות עומק בעולם הסמים המסוכנים, וכי הנאשם אינו ""קוטל קנים"" בתחום הסמים.",0,1,0.6944881
827,"בנוגע לנסיבות העבירה, עתרה ב""כ המאשימה לשקול את התכנון המוקדם, את היות התופעה מכת מדינה לשם בצע הכסף, את אורך תקופת הגידול, את היקף הציוד שנתפס בתוך המעבדה, כמו גם את כמות השתילים הגדולה, הדורשת עבודה רבה לשם תחזוקתם.",1,0,0.6564936
6,"לצורך תפעול מקום גידול הסם והפעלת מכשירי החשמל בהם השתמש הנאשם לשם גידול הסם, יצר הנאשם חיבור פיראטי של חשמל בוילה.",1,0,0.5735231
1303,"כמו כן, נראה כי הנאשם אף נקט באמצעי זהירות המלמדים על מחשבה ותכנון – ר' באישום השני ממנו עולה כי ברגע שהחל הנאשם לשוחח עם מ.ג לגבי עסקת סם, השיחה עברה להתבצע באמצאות יישומון הטלגרם, המהווה מכשול טכני במישור האכיפה.",1,0,0.5690896
1164,"הוא סיפר לא תכנן לבצע את העבירות, הוא עבד כנהג והשוטר עלה למונית ומיד משך אותו לביצוע העבירות.",1,0,0.56049365
5,"מעובדות כתב האישום עולה כי במועד שאינו ידוע במדויק ובמשך תקופה לא ידועה ועד ליום 30.11.2023 גידל הנאשם שתילים רבים של סם, בוילה ששכר מיום 1.7.2023 בקריית גת, לאחר שביצע בווילה פעולות שונות כדי להכשירה כמקום לגידול הסם.",1,0,0.4958658
1051,"הנאשם צייד את המעבדה בציוד רב הכולל, בין היתר, מזגנים, מאווררים, אדניות, מנורות, שנאים, רפלקטורים, מפוחים, מסננים ובריכה.",1,0,0.45015845
855,"המעבדה היתה מצוידת בציוד לגידול הסם, בין היתר גופי תאורה, מערכות אוורור והשקיה, אדניות וחומרי דישון, כמפורט בהכרעת הדין.",1,0,0.43750352
761,"לשם כך התקין בה ציוד להפקה, הכנה וטיפול בקנבוס, כולל גופי תאורה ייעודיים, מערכות אוורור והשקיה, אדניות וחומרי דישון.",1,0,0.29413617
98,"מן הראוי למקם עונשו הראוי של הנאשם בחלקו התחתון יחסית של מתחם העונש ההולם נוכח חומרתן של העבירות מחד גיסא הבאה לידי ביטוי במספרן, כמות הסם שנמכר וסוגו וכן כמות הסם בו החזיק שלא לצריכה עצמית, הפגיעה הממשית בערכים המוגנים, התכנון המוקדם, אשמו המלא של הנאשם, והיעדר המלצה טיפולית בעניינו, תוך מתן משקל של ממש בעת מיקום העונש הראוי מאידך גיסא להיעדר עבר פלילי לחובת הנאשם, הודאתו בהזדמנות הראשונה, הבעת החרטה בפני בית המשפט והפגיעה הקשה הצפויה בנאשם עם שליחתו למאסר ראשון בחייו מאחורי סורג ובריח.",1,0,0.16811599
