text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
הנאשם הורשע לפי הודאתו במסגרת הסדר טיעון בכך שביום 26.11.2015 החזיק בתוך שקית שבתוך ארגז קרטון בקיוסק שבו עבד 30 שקיות של סם מסוכן מסוג AB-CHMINACA לצריכתו העצמית.,,,,['הסוג הוא AB-CHMINACA'],['[30 - שקיות]'],"['הנאשם הורשע בהחזקת סמים מסוג AB-CHMINACA, שהוחזקו בתוך שקית בארגז קרטון בקיוסק שבו עבד. הוא הורשע בהחזקת הסמים, מה שמצביע על כך שהוא היה בע']",,,,,,,,
במעשהו הפר הנאשם את האיסור שקבעה המדינה על החזקת שורת חומרים מסוימים מְשַנֵי תודעה ללא היתר מטעם המדינה.,,,,,,,,,,,,,,
לחובת הנאשם שתי הרשעות קודמות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"אחת בעבירות רכוש שבגינה נידון ל-5 חודשי מאסר בפועל שרוצו בעבודות שירות, ושניה מחודש יולי 2015 בגין מכירה חד פעמית של חומר בשם PB-22 שבאותה תקופה נחשב חומר מְסַכֵּן לפי חוק המאבק בתופעת השימוש בחומרים מְסַכְּנִים, תשע""ג-2013 (בכתב האישום הוזכרה גם החזקת 21 יחידות נוספות של חומר זה, אך לא נכתב שהן הוצעו למכירה).",,,,,,,,,,,,,,
"בגין עבירה זו נדון הנאשם לעונש של מאסר על תנאי שהוחל על העבירה שבה הורשע בלבד ובצדו קנס בגובה 1,000 ₪.",,,,,,,,,,,,,,
"אין מחלוקת בין הצדדים שלא ניתן להפעיל מאסר מותנה זה בגין העבירה שבה הרשעתי את הנאשם, שעניינה החזקת סם לצריכה עצמית.",,,,,,,,,,,,,,
לא על כל המורשעים בהחזקת סם לצריכה עצמית מוטל קנס.,,,,,,,,,,,,,,
"יתר על כן, הקנס שהוסכם עליו במסגרת הסדר הטיעון גבוה בהרבה מן הקנס המינימלי המוטל על מי שמורשע בעבירה של החזקת סם לצריכה עצמית ומוטל עליו קנס.",,,,,,,,,,,,,,
"כמו כן, לעונש המאסר המותנה ולקנס הגבוה יחסית מצטרף במסגרת ההסדר עונש של פסילת רשיון נהיגה על תנאי, שאף הוא אינו מוטל בכל התיקים שבהם מורשע נאשם בעבירה של החזקת סם לצריכה עצמית.",,,,,,,,,,,,,,
"עם זאת, אני מוצא כי יש מקום להטיל על הנאשם עונשי מאסר מותנים שיבטאו גם את הזיקה שבין הרשעתו הנוכחית לאחת מהרשעותיו הקודמות.",,,,,,,,,,,,,,
"6 חודשים מאסר על תנאי לשלוש שנים, והתנאי הוא שלא יעבור עבירה לפי פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973 למעט עבירה של החזקת סם לצריכה עצמית או שימוש בסם לצריכה עצמית.",,,,,,,,,,,,[],['6 חודשי מאסר על תנאי'],[]
"6 חודשים מאסר על תנאי לשלוש שנים, והתנאי הוא שלא יעבור עבירה לפי סעיף 7 לחוק המאבק בתופעת השימוש בחומרים מסכנים, תשע""ג-2013.",,,,,,,,,,,,[],['6 חודשי מאסר על תנאי'],[]
חודש מאסר על תנאי למשך שנתיים שלא ישוב ויעבור העבירה שבה הורשע.,,,,,,,,,,,,[],['הנאשם קיבל חודש מאסר על תנאי למשך שנתיים'],[]
"8,000 ₪ קנס או 30 ימי מאסר תמורתו.",,,,,,,,,,,,[],[],"['8,000 ₪']"
"הקנס ישולם ב-8 תשלומים שווים, חודשיים ורצופים החל ביום 1.3.2018.",,,,,,,,,,,,,,
"6 חודשים פסילת רשיון נהיגה על תנאי למשך שנתיים, והתנאי הוא שלא ישוב ויעבור העבירה שבה הורשע.",,,,,,,,,,,,[],[],[]
אני מורה על השמדת הסמים שנתפסו.,,,,,,,,,,,,[],[],[]
