text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע לאחר ניהול הוכחות בהחזקת סם מסוכן מסוג קנבוס במשקל 307 גר' נטו (להלן: ""הסמים"") שלא לצריכתו העצמית, לפי סעיפים 7(א) ו-(ג) רישא לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג- 1973 (להלן: ""פקודת הסמים""), בכך שביום 27.5.2019 בשעה 20:39 החזיק את הסמים בארגז מושב הקטנוע עליו רכב (להלן: ""הקטנוע"").",,,,,,,,,,,,,,
"נוכח כמות הסמים שנתפסה ומשנמנע הנאשם מלהעיד להגנתו, הורשע הנאשם בהחזקת הסמים שלא לצריכתו העצמית.",,,,,,,,,,,,,,
"תסקיר שירות המבחן הראשון מיום 20.1.2022 שטח את נסיבותיו האישיות של הנאשם, שהוא בן 26, אב לשני בנים (נכון להיום, האחד בן 4 והשני תינוק בן כחצי שנה), המתגורר עם זוגתו בכפר סבא.",,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם מתמודד עם 15% נכות בשל פריצות דיסק בגבו, בין היתר כתוצאה מתאונת אופנוע, וצורך מזה כשנתיים קנבוס רפואי כמזור לכאבים כרוניים מהם הוא סובל.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"מגיל צעיר חבר הנאשם לחברה שולית, והחל מעורבות בפלילים לצד שימוש בקנבוס.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"ביחס לשימוש בסמים תאר שירות המבחן כי בגיל 14 החל הנאשם לצרוך קנבוס, התנסה באופן מזדמן בקוקאין ואקסטזי, והיה נקי מסמים בין השנים 2014 ועד 2016.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"בתסקיר השני מיום 11.4.2022 תיאר שירות המבחן את השתתפותו החלקית של הנאשם בקבוצה הטיפולית, כך שהתייצב ל- 6 מתוך 12 מפגשים בלבד.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"שירות המבחן התרשם כי הנאשם מתקשה להתחייב להליך טיפולי, ויש לו יכולת נמוכה להתבוננות בהתנהלותו הבעייתית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"עוד עלה מהתסקיר שהנאשם השתלב בעבודה, הוא עסוק בהחזרת חובות ובדאגה למשפחתו וילידיו הקטינים, וכי הוא אינו פנוי להליך טיפולי בעיתוי זה.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
אשר לעונש שיש לגזור על הנאשם הפנתה המאשימה לתסקירי שירות המבחן ולהצבעתם על הסיכון הנשקף מהנאשם גם עתה.,,,,,,,,,,,,,,
"אשר לנסיבותיו האישיות של הנאשם הפנה עו""ד עמר לתסקיר שירות המבחן ולקשיים עמם מתמודד הנאשם מילדות, לצד מאמציו הניכרים בשנים האחרונות לשקם את עצמו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"עוד הפנה ב""כ הנאשם לתסקיר שירות המבחן שהצביע על שיתוף הפעולה של הנאשם בהליך הטיפולי, ועל מתן בדיקות שתן נקיות מסמים (למעט קנבואידים שאותם נוטל ברישיון).",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"עוד נטען שבהכרעת הדין לא נקבע שהנאשם ביצע עבירת תעבורה כלשהי, ולכן אין הצדקה להורות על פסילה על תנאי של רישיון הנהיגה שברשותו.",,,,,,,,,,,,,,
"הנאשם בדברו האחרון הדגיש שמדובר בתיק ישן ושהוא הודה וחסך מזמנו של בית המשפט, וכן סיפר שהמאשימה החזירה לידיו את הטלפונים הניידים ואת הכסף שנתפסו על גופו, וטען כי החזקת הסמים נועדה לשימושו העצמי בגלל הכאבים מפריצת הדיסק.",,,,,,,,,,,,,,
"בבחינת נסיבות העבירה נתתי דעתי לכך שאומנם, כטענת ב""כ הנאשם, לא הובאה כל ראיה כי הסמים הוחזקו למטרת סחר, ואולם החזקת כמות סמים לא מבוטלת במושב הקטנוע עליו רכב הנאשם ברחבי העיר אינה קלה בנסיבותיה, אלא בינונית.",,,,,,,,,,,,,,
