text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"מעובדותיו עולה, כי ביום 21.7.2016 ניסה הנאשם לייבא סם מסוג MDMA במשקל 9.69 גרם נטו, אותו הזמין באינטרנט ונשלח אליו באמצעות הדואר.",,,,['MDMA'],['[0.0969 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
"בנוסף, ביום 17.8.2016 נתפסו בביתו של הנאשם MDMA במשקל 12.31 גרם נטו ו-12 יחידות של סם מסוג LSD וכן קנביס במשקל 0.88 גרם.",,,,"['MDMA, קנביס']","['[12.31 - גרם], [12 - יחידה]']",['[בעל הסמים]'],,,,,,,,
"בגין כל אלה, הודה הנאשם והורשע בביצוע עבירות של ניסיון ייבוא סם, לפי סעיפים 13 ו-19א לפקודת הסמים המסוכנים בצירוף סעיף 25 לחוק העונשין, התשל""ז-1977; החזקת סם שלא לצריכה עצמית, לפי סעיפים 7(א) ו-(ג) רישא לפקודת הסמים, והחזקת סם לצריכה עצמית, לפי סעיפים 7(א) ו-(ג) סיפא לפקודת הסמים.",,,,,,,,,,['כן'],,,,
"מהתסקיר שהוגש בחודש יוני 2019 עולה, כי מדובר ברווק כבן 33 המתעתד לגור עם בת זוגו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הוא עובד בגני ילדים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
סיים 12 שנות לימוד עם תעודת בגרות מלאה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הוא שירת שירות צבאי חלקי משום שזה נקטע בשל פציעה שעבר.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לאחר מכן למד לימודי תואר ראשון במדעי ההתנהגות והחל בלימודי הסבה לחינוך לגיל הרך, אותם טרם השלים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בעקבות ההליך המשפט בוטלו אירוסיו, דבר שהביאו לכדי משבר.",,,,,,,,,,,,,,
שירות המבחן גולל את קורות משפחתו הגרעינית של הנאשם.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לנאשם אין הרשעות קודמות או תיקים פתוחים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
הנאשם נטל אחריות מלאה למעשים.,,,,,,,,['לא'],['כן'],,,,,
"הוא תיאר, כי בשנות העשרה המאוחרות החל לעשות שימוש בסמים, דבר שגרם לו לתחושות חיוביות וחיזק את ביטחונו העצמי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הוא רכש את הסמים מחו""ל על מנת לחסוך בעלויות.",,,,,,,,,,,,,,
"לאחר תפיסתו הפסיק להשתמש בסמים, והחל לשתות אלכוהול ולעשן.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הוא הביע רצון לעבור טיפול בתחום זה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הוא מסר בדיקות שתן שנמצאו נקיות מסמים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"נוכח הערכת שירות המבחן, כי מדובר באדם נורמטיבי המגלה מוטיבציה טיפולית, המליץ השירות על דחיית הדיון בשלושה חודשים לצורך מיצוי האפיק הטיפולי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
