text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"על פי הודאתו בתיק 48976/07/12 הורשע הנאשם בעבירה של החזקת סמים שלא לצריכה עצמית בכך שבתאריך 22/7/12 החזיק בסם מסוכן מסוג חשיש במשקל 375.97 גרם נטו, המחולק לארבע יחידות ובסם מסוכן מסוג חשיש במשקל 58.46 גרם נטו.",,,,"['הסוג הוא [קנביס], [חשיש]']","['[375.97 - גרם], [58.46 - גרם]']",,,,,,,,,
"על פי הודאתו בתיק 43133/04/13 הורשע הנאשם בעבירות של התנגדות למעצר חוקי, נהיגה תחת השפעת משקאות משכרים ושתי עבירות של הפרת הוראה חוקית.",,,,,,,,,,,,,,
התביעה הדגישה כי מדובר בכמות סם בלתי מבוטלת שאף נמצאה מחולקת בביתו של הנאשם.,,,,,,,,,,,,,,
עוד הפנתה אל תסקירי שיורת המבחן לפיהם מצמצם הנאשם את קבלת האחריות ואף לא עלה בידו להתמיד בתהליך טיפולי לו הוא נזקק.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['לא'],,,,,
"ב""כ הנאשם ער לכך כי הנאשם אינו מצוי היום בהליך טיפולי אך הדגיש כי אין להתעלם מכך כי במהלך ההליך עשה הנאשם  מאמצים להשתלב בהליך כזה ובמשך תקופה ארוכה השתלב בטיפול ושיתף פעולה באורח מלא.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"עוד הדגיש ב""כ הנאשם כי מעולם לא ריצה הנאשם עונש של מאסר ויש לתת על כך את הדעת.",,,,,,,,,,,,,,
"ב""כ הנאשם הדגיש כי הנאשם נטל אחריות והודה בשני תיקים שהיו תלויים ועומדים כנגדו, הוא אדם עובד ומסייע אף לאביו החולה .",,"['1 : לא', '2 : כן', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['כן'],['כן'],,,,
"בנובמבר 2013 שולב הנאשם בטיפול וזה עלה יפה, אלא שהטיפול נקטע במרץ 2014 עקב מעצרו של הנאשם והגשת כתב אישום נוסף בעניינו ובשל כך הוא היה נתון במעצר בית מלא.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : כן', '10 : לא', '11 : לא']",,,,,,,,,,,,
"אמנם , ב""כ הנאשם עתר להקלה בתנאי המעצר של הנאשם, על מנת שיוכל להמשיך וליטול חלק בטיפול, אלא שאותה עת בקשה זו טרם נידונה ועוד הובהר כי אף לא די בהחלטת בית המשפט בענין זה, אלא שעל וועדה מיוחדת להתכנס בעניינו של הנאשם ולהחליט האם יש מקום לחזור ולשלבו בטיפול והדבר אינו מובטח כלל ועיקר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : לא', '11 : לא']",,,,,,,,,,,,
"ואכן ב""כ הנאשם פנה אל בית המשפט בעניינו של הנאשם וציין כי בית המשפט הדן בתיקו הנוסף של הנאשם הקל בתנאיו המגבילים ואפשר לו לצאת להמשך הטיפולים ועל כן ביקש לשוב ולשקול את בקשתו.",,,,,,,,,,,,,,
"לאור שינוי בנסיבות אלה ולפנים משורת הדין, דחיתי את מתן גזר הדין וניתנה אורכה נוספת על מנת לבחון השתלבותו של הנאשם בטיפול.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : כן', '10 : כן', '11 : לא']",,,,,,,,,,,,
