text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"כפי שנקבע בהכרעת הדין, שכר הנאשם יחידת דיור בעלות של  -3,500 ₪ בחודש, אותה ייעד לצורך הקמת מעבדה לייצור שתילי סם מסוכן מסוג קנבוס (להלן -  המעבדה).",,,,['קנביס'],,,['לא'],,,,,,,
"ביום 09.04.17 גידל הנאשם במעבדה 100 שתילי קנבוס במשקל כולל של 12.8 ק""ג נטו.",,,,['קנביס (קנביס)'],"['[12.8 - ק""ג]']",,['כן'],,,,,,,
כן החזיק הנאשם בדירה כלים המשמשים לגידול סמים ובכללם מדי לחות; בקבוקי דישון; מנורות; צינור עם פילטר; אדניות ועוד.,,,,,,"['לא בעל המעבדה, בעל הסמים']",['כן'],,,,,,,
הנאשם העיד במסגרת פרשת ההגנה ועדותו עסקה בניסיון לשכנע כי גידל את הסמים לשימושו האישי בלבד.,,,,,,,,,,,,,,
"מהתסקיר עולה כי הנאשם כבן 60, נעדר עבר פלילי, גרוש ואב ל-4 ילדים, עובד כיומיים בשבוע במחסום הרכבת בנהריה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בתמצית ייאמר כי הנאשם עשה שימוש בסמים מגיל צעיר, ובמשך שנים רבות ניהל אורח חיים דתי ונמנע משימוש בחומרים ממכרים, עד אשר נקלע למצוקה אישית שהובילה אותו לשוב ולהשתמש בסמים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"ביחס לביצוע העבירות, ציין שירות המבחן כי הנאשם מקבל אחריות מלאה למעשיו ומביע חרטה.",,,,,,,,['כן'],['כן'],,,,,
כן צוין כי הנאשם מבין כיום את חומרת מעשיו ואת השלכות מעשיו על חייו וחיי משפחתו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,['לא'],,,,,,
הנאשם טען בפני שירות המבחן כי לא התכוון בשום שלב למכור או לשתף חברים בסמים שגידל.,,,,,,,,,,,,,,
הנאשם החל תהליך טיפולי ביחידה לנפגעי התמכרויות בנהריה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"מהדיווח שנמסר עולה כי הנאשם מגיע בקביעות לשיחות פרטניות, לוקח בהן חלק פעיל, ומוסר בדיקות שתן נקיות משרידי סמים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"כן פנה הנאשם בחודש אפריל האחרון למרפאה לבריאות הנפש בנהריה, שם החל לווי פסיכיאטרי וטיפול תרופתי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
