text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"על פי הודאתו הורשע הנאשם בעבירה של החזקת סמים שלא לצריכה עצמית, בכך שבתאריך 6/9/12 בביתו ברחובות, החזיק בסם מסוכן מסוג חשיש במשקל כולל של 73.42 גרם.",,,,"['הסוג הוא [קנביס], כפי שמצוין בטקסט: ""החזיק בסם מסוכן מסוג חשיש""']",['[73.42 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
"התביעה ציינה כי אמנם הודה הנאשם באשמה,  אך עשה כן לאחר תום פרשת התביעה בהליך הוכחות ועל כן לא חסך זמן שיפוטי יקר.",,,,,,,,,,['לא'],,,,
עוד ציינה כי יש לזקוף לחובתו את עברו הפלילי ואת העובדה כי ביצע את העבירה בעוד עונש מאסר מותנה בר הפעלה תלוי ועומד כנגדו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"ב""כ הנאשם ציין בפתח טיעוניו כי הנאשם הורשע אמנם בהחזקת סמים שלא לצריכה עצמית, אך השוטרים הגיעו לביתו שלא על מנת לערוך חיפוש אצלו אחר סמים, אלא לחפש אחר רכוש אצל אחיו ועוד ציין כי לא נמצאו אצלו כלים או חפצים שיכולים להעיד על כוונה לסחור בסם זה.",,,,,,,,,,,,,,
"ב""כ הנאשם ציין כי כעולה מתסקיר שירות המבחן אין המדובר באדם בעל דפוסי התנהגות עברייניים וכי מאז ביצוע העבירה חלפו למעלה משלוש שנים.",,,,,,,,,,,,,,
"הוא ער לעברו הפלילי, אך זה אינו מכביד.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"מתסקיר שירות המבחן בעניינו של הנאשם עולה כי הוא בן 33 , רווק ואינו עובד.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם תאר שימוש בחשיש מאז גיל הנעורים, באופן שהלך והתגבר לאורך השנים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
לדבריו הסמים שנמצאו ברשותו היו לשימושו העצמי בלבד.,,,,,,,,,,,,,,
"כיום, הוא שולל שימוש בסמים, כאשר לדבריו, הוא אינו יכול לממן את צריכתם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הוא התקשה למסור מתי צרך סמים לאחרונה ולדבריו אינו רואה בעייה בהתנהלותו כיום בתחום זה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
בדיקת שתן שמסר בשירות המבחן נמצאה נקיה מסם.,,,,,,,,,,,,,,
הנאשם התקשה לחשוף את קשייו וביטא גישה מצמצמת באשר להרשעותיו הקודמות ודפוסיו הבעייתיים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
ניכרים היו קשייו להכיר בחומרת התנהגותו והסכנות הנגזרות ממנה.,,,,,,,,,,,,,,
"שירות המבחן ציין כי גם עונש מותנה לא הרתיע את הנאשם וכן ציין את חוסר היציבות התעסוקתית ואת רמת המודעות הנמוכה להתנהגות הבעייתית, כמו גם את הגישה המצמצמת – כל אלה כגורמי סיכון, אל מול אלה ציין את רצונו של הנאשם לנהל חיים נורמטיביים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
בענייננו עסקינן בהחזקת למעלה מ-73 גרם של סם מסוג חשיש – כמות שאינה מבוטלת כלל ועיקר.,,,,['[קנביס]'],['[1 - גרם]'],['[בעל הסמים]'],,,,,,,,
מגיליון המרשם הפלילי של הנאשם עולה כי הוא יליד שנת 1982 ולחובתו ארבע הרשעות קודמות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
ביום 4/5/11 הורשע הנאשם בעבירה של החזקת סמים לצריכה עצמית ונדון למאסר מותנה בן ארבעה חודשים לבל יעבור עבירה כלשהי לפי פקודת הסמים.,,,,,,,,,,,,,,
אז החזיק הנאשם ב-22 גרם של סם מסוכן.,,,,"['הסוג של הסמים הוא [קנביס], כפי שמצוין בטקסט: ""אז החזיק הנאשם ב-22 גרם של סם מסוכן.""']",['[22 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
"שקלתי את הודאתו של הנאשם באשמה ועם זאת שקלתי את השלב בה ניתנה, שכן לא היה בכך כדי לחסוך זמן שיפוטי כלשהו לבית המשפט, משפרשת התביעה בשלב שמיעת ההוכחות הסתיימה.",,,,,,,,,,['לא'],,,,
