text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"במעמד זה, בהתאם לסיכומם של השניים, סחר הנאשם בסמים מסוכנים, ע""י כך שהעביר לסוכן 11 פלטות מסוג חשיש במשקל 95 גר' כ""א, ובתמורה קיבל מהסוכן סך של 26,500 ₪ בגין אותן פלטות וסך של 2,000 ₪ בגין החוב, ועזב את המקום.",,,,"['הסוג הוא [קנביס], כי הטקסט מזכיר ""פלטות חשיש""']","['[11 - פלטות], [95 - גרם]']",['לא בעל הסמים'],,,,,,,,
כי משקלה של כל פלטה עמד על כ-95 גר' נטו.,,,,,,,,,,,,,,
"בהמשך, עצר רכב המאזדה בצד הדרך, ובמעמד זה סחר הנאשם בסמים מסוכנים, ע""י כך שקיבל מהסוכן והנוספים סך של 29,000 ₪ בתמורה ל 12 פלטות של סם מסוכן מסוג חשיש במשקל ממוצע כ-95 גר' כ""א,  וסך של 2,000 ₪ בגין החוב, אשר הועברו לידי הסוכן באמצעות אחד מהנוספים.",,,,['הסוג של הסמים הוא [חשיש]'],"['[12 - פלטות], [95 - גרם]']","['בהתבסס על המידע שניתן, הנאשם לא מוזכר כבעל המעבדה, אלא רק כמי שסחר בסמים מסוכנים. הוא קיבל סכום כסף בתמורה ל-12 פלטות של חשיש, מה שמצביע']",,,,,,,,
"לדבריו, לנאשם חלק משמעותי ומרכזי בביצוען של העבירות.",,,,,,,,,,,,,,
"את העסקה השניה ניהל הנאשם מהספסל האחורי של הרכב תוך שהורה לנוסע שליד הנהג להעביר לידיו את שקית הסמים, כיוון את מפעיל הסוכן טלפונית לנקודת איסוף הסוכן וכן יזם אפשרות לסחור בעתיד בסמים מסוג קוקאין.",,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""את העסקה השניה ניהל הנאשם מהספסל האחורי של הרכב תוך שהורה לנוסע שליד הנהג להעביר לידיו את שקית הסמים, כיוון את מפעיל הסוכן טלפונית']",,['לא בעל הסמים'],,,,,,,,
"בגדרי המתחם, זה ביקש ליתן משקל משמעותי לעברו הפלילי המכביד הכולל 12 הרשעות קודמות בגין ביצוען של עבירות שונות לרבות אלימות, מרמה, נשק, רכוש, הפרת הוראה חוקית, תקיפת שוטר ועוד.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"לדבריו, עונשי המאסר הרבים שריצה הנאשם לא הרתיעו אותו מלשוב ולבצע עבירות נוספות, כשבזו הפעם ""הרחיב"" את תחומי עיסוקו לעבירות סמים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"נוסף לאמור, הנאשם הינו אסיר ברישיון, הלה ביצע את העבירות בתיק דנן כשבעה חודשים בלבד מיום החלטת ועדת השחרורים, 2.3.15, לשחררו על תנאי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"לדבריה, אין מחלוקת שהנאשם הוא לא הדמות הדומיננטית ביזומן והוצאתן לפועל של עסקאות הסמים.",,,,,,,,,,,,,,
"אליבא ההגנה, אמנם לנאשם עבר פלילי, יחד עם זאת אין בו כדי להחמיר עם הנאשם וזאת בשים לב לכך שאף לא אחת מהרשעותיו הקודמות הנה ממן העניין.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
הנאשם אינו משתמש בסמים ואין לו נגישות לסמים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם הינו אסיר ברישיון ששוחרר שחרור מוקדם על רקע הליך טיפולי מוצלח שעבר במסגרת מאסרו האחרון, דבר אשר בא לידי ביטוי בחוות דעת חיוביות ביותר שהוצגו בפני ועדת השחרורים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"על בית המשפט לקחת בחשבון כי בעקבות הרשעתו בתיק הנוכחי, ייתווסף בכל מקרה עונש מאסר לא מבוטל בשל הפקעת רישיונו.",,,,,,,,,,,,,,
