text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"על פי הודאתו הורשע הנאשם בביצוע עבירה של החזקת סמים לצריכה עצמית, בכך שביום 3.9.14, במהלך חיפוש שנערך בביתו, נמצא סם מסוכן מסוג חשיש במשקל  נטו.",,,,"['הסוג הוא [קנביס], כפי שמצוין בטקסט: ""סם מסוכן מסוג חשיש""']",['[0.0425 - גרם]'],,,,,['כן'],,,,
"מדובר בעבירה על פקודת הסמים, ובתופעה של החזקת סמים שיש בה כדי לגרום נזק לחברה ולפרט, יחד עם זאת מדובר בכמות קטנה של סמים ובנאשם אשר הודה ונטל אחריות.",,,,,,,,,,,,,,
הנאשם הופנה אל שירות המבחן והסתבר כי עבר הליך טיפולי לא קצר ובו שיתף פעולה באופן מלא ואף נתרם ממנו באופן משמעותי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"אני מורה על הארכת עונש מאסר מותנה בן 5 חודשים מתיק בימ""ש השלום בראשון לציון 26728-03-13, בשנתיים.",,,,,,,,,,,,[],['5 חודשים'],[]
"כן אני מורה, על הארכת עונש פסילת רישיון נהיגה מותנית, בן 12 חודשים, מתיק בימ""ש שלום בראשון לציון 26728-03-13, בשנתיים.",,,,,,,,,,,,[],[],[]
אני מטילה על הנאשם קנס בסך 1500 ₪ או 10 ימי מאסר תמורתו.,,,,,,,,,,,,[],[],['1500 ₪']
הקנס ישולם ב-5   תשלומים חודשיים שווים ורצופים שהראשון בהם ביום 1.4.16 והבאים אחריו בכל 1 לכל חודש שלאחר מכן.,,,,,,,,,,,,,,
הנאשם יחתום על התחייבות בסכום של 1500 ₪ אשר תוקפה למשך שנתיים והיא לבל יעבור עבירה לפי פקודת הסמים המסוכנים.,,,,,,,,,,,,[],[],[]
"ההתחייבות תחתם עוד היום – 29.2.16  , שאם לא כן, ייאסר הנאשם למשך 3 ימים.",,,,,,,,,,,,[],[],[]
אני מטילה על הנאשם צו מבחן למשך שנה.,,,,,,,,,,,,,,
סמים נתפסו במהלך החקירה יושמדו.,,,,,,,,,,,,,,
