text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"לפי האישום, ביום 3.6.2018 בערב, ברחוב דרך חברון בירושלים (להלן: ""המקום""), מכר הנאשם לסוכן מטעם המשטרה (להלן: ""הסוכן""), סם מסוג הרואין במשקל 0.3886 גרם נטו (להלן: ""הסם"" או ""ההרואין""), וזאת מבלי שהדבר הותר לו בדין.",,,,"['הרואין, [הרואין]']",['[0.3886 - גרם]'],,,,,,,,,
בשלב זה אמר הסוכן לנאשם כי הוא מעוניין לקנות 100 גרם הרואין.,,,,,,,,,,,,,,
הנאשם אמר שהוא גובה 80 ₪ לגרם אך לאחר דין ודברים סיכמו כי ימכור את הסם תמורת 70 ₪ לגרם.,,,,"['הסוג של הסמים הוא [קנביס], כפי שמצוין בטקסט: ""הנאשם אמר שהוא גובה 80 ₪ לגרם אך לאחר דין ודברים סיכמו כי ימכור את הסם תמורת 70 ₪ לגרם.""']",,['לא בעל המעבדה'],,,,,,,,
"השניים המשיכו לשוחח והנאשם אמר לסוכן שאין ברשותו כמות של 100 גרם הרואין בשלב זה, אלא רק כ-30-20 גרם.",,,,,"['[30 - גרם], [20 - גרם]']","['לא בעל המעבדה, בעל הסמים']",,,,,,,,
"לחילופין, הציע הנאשם כי הסוכן ימסור לו את סכום הכסף מראש ואז יוכל להשיג עבורו 100 גרם הרואין.",,,,,,"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
"לפיו (בתמצית זאת מתוך שמירה על צנעת הפרט), הנאשם שאינו יליד הארץ, בשנות ה-40 לחייו ואב משפחה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
בצעירותו הוא חווה קשיים חברתיים ואתגרים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לנאשם עבר פלילי רלבנטי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"ביחס לעבירה מושא האישום, הנאשם לא נטל אחריות והכחיש את הסחר בסמים.",,,,,,,,,['לא'],,,,,
"אשר לגורמי הסיכוי לשיקום, התסקיר עמד על יכולותיו התעסוקתיות של הנאשם, האחריות כלפי משפחתו ופרנסתה, לצד חרדתו מההליך הפלילי ושאיפותיו הנורמטיביות והחיוביות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בנוסף לגורמי הסיכון, עמד התסקיר על התרשמותו מכך שהנאשם נמצא בעמדה קורבנית כאמור ביחס למערכות החוק ומתקשה בהתבוננות עצמית ובזיהוי צורך טיפולי כלשהו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לאחר כל אלה, ציין שירות המבחן כי אין באפשרותו לבוא בהמלצה שיקומית, אך מנגד, הוא ביקש ליתן את הדעת לכך שהנאשם הוא מפרנס יחיד במשפחתו וכי מאסר בפועל לתקופה ממושכת עלול להעמיק את חשיפתו לחברה שולית ועבריינית.",,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
