text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
מעובדות כתב האישום עולה כי בשני מועדים שונים נוצר קשר בין הנאשם לבין סוכנת משטרתית כאשר באחד המועדים מכר לה הנאשם סם מסוג חשיש במשקל של 9.4 ג' נטו בתמורה ל-500 ₪ וכעבור יומיים סייע לסחר בסם מסוג חשיש במשקל של 7.25 ג'.,,,,['קנביס (קנאביס)'],['[16.65 - גרם]'],['לא בעל הסמים'],,,,,,,,
"במסגרת שיקוליהם, שקלה המאשימה את העובדה כי עברו של הנאשם הינו עבר ישן יחסית ואינו בעבירות של סחר בסם, את קבלת האחריות על ידו ואת העובדה כי גם להשקפתם לא היה הנאשם הדומיננטי בשרשרת הסחר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : כן']",,,,,,,['כן'],,,,,
"יחד עם זאת, נוכח טיעוני ב""כ הנאשם לפניי בדבר מצבו הבריאותי והכלכלי, יהא רכיב זה מתון ולא אמצה עמו את הדין.",,,,,,,,,,,,,,
8 חודשי מאסר בפועל מתאריך 1.5.15.,,,,,,,,,,,,['הנאשם קיבל 8 חודשי מאסר בפועל'],[],[]
מתקופת המאסר ינוכו ימי מעצרו 9.6.14 עד 12.6.14.,,,,,,,,,,,,[],[],[]
6 חודשי מאסר על תנאי למשך 3 שנים ובלבד שלא יעבור עבירה מסוג עוון על פקודת הסמים.,,,,,,,,,,,,[],['6 חודשי מאסר על תנאי'],[]
10 חודשי מאסר על תנאי למשך 3 שנים ובלבד שלא יעבור עבירה מסוג פשע על פקודת הסמים.,,,,,,,,,,,,[],['הנאשם קיבל 10 חודשי מאסר על תנאי'],[]
קנס בגובה 500 ₪ או 5 ימי מאסר תמורתו.,,,,,,,,,,,,[],[],"['500 ש""ח']"
הקנס ישולם עד 5.5.15.,,,,,,,,,,,,,,
הסמים יושמדו בהתאם לשיקול דעת קצין משטרה לאחר סיום הפרשייה.,,,,,,,,,,,,,,
