text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"בהכרעת הדין נקבע כי ביום 29.09.2013, החזיק הנאשם בביתו, לצריכתו העצמית, על המזנון בחדרו, סם מסוכן מסוג חשיש במשקל נטו של 0.52 גרם וזאת שלא כדין וללא היתר מאת המנהל.",,,,"['הסוג הוא [קנביס], כפי שמצוין בטקסט: ""סם מסוכן מסוג חשיש""']",['[0.52 - גרם]'],"['הנאשם הוא בעל הסמים, כי הוא החזיק סם מסוג חשיש במשקל נקוב של 0.52 גרם, וזה היה בביתו, לצריכתו העצמית. הוא לא מוזכר כבעל מעבדה או כמי']",,,,,,,,
"עוד נטען כי הנאשם לא לקח אחריות וכי לו הרשעות קודמות רבות, לרבות בעבירות סמים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['לא'],,,,,
"הנאשם ביקש כי בית משפט יתחשב בנסיבותיו האישיות לרבות בעובדה שלא נפתחו נגדו תיקים נוספים מאז הרשעתו האחרונה, וביקש להימנע מהטלת עונש של מאסר בפועל שניתן לרצותו בעבודות שירות.",,,,,,,,,,,,,,
"באשר לנסיבות ביצוע העבירה (בהתאם לסעיף 40ג' לחוק), הרי שבענייננו מדובר בנאשם שהחזיק כמות קטנה של סם מסוכן מסוג חשיש, בחדרו, ליד מיטתו.",,,,"['הסוג הוא [קנביס], כפי שמצוין בטקסט: ""סם מסוכן מסוג חשיש""']",,,,,,,,,,
"במסגרת זו, התחשבתי אף בעובדה שהנאשם לא נטל אחריות מלאה למעשיו.",,,,,,,,['לא'],['לא'],,,,,
לנאשם עבר פלילי מכביד.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
עיון בגיליון המרשם הפלילי (ת/1) מלמד כי לנאשם עבר פלילי בעבירות רלוונטיות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"לחובתו 3 הרשעות קודמות לרבות בבית משפט לנוער, בעבירות של סחר בסמים, אלימות איומים ורכוש.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם ריצה תקופות מאסר ארוכות בעברו, מאחורי סורג ובריח.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
שקלתי אף את גילו (יליד 10/1989) והשתלבותו היציבה בשוק העבודה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנני מורה על הארכת עונש המאסר המותנה שהוטל על הנאשם ביום 14.7.10 במסגרת ת.פ.,,,,,,,,,,,,,,
"ב	קנס כספי בסך 1,000 ₪ או 5 ימי מאסר תמורתו.",,,,,,,,,,,,[],[],"['1,000 ₪']"
הקנס ישולם עד ליום 15.2.15.,,,,,,,,,,,,,,
מורה על השמדת הסם.,,,,,,,,,,,,,,
