text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם מתגורר בדירה בת""א ועובר לחודש דצמבר 2011, קיבל להחזקתו מידי שבוע אלפי טבליות של סם מסוכן משני סוגים האחד סבוטקס המשמש לגמילה מהרואין, והשני קטינול הנמנה על סמי החגיגת.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,['הסוג הוא [סבוטקס] ו[קטינול]'],,,,,,,,,,
"במהלך התקופה החזיק הנאשם לבקשת אחרים, שמסרו לו את הסם למשמורת את הטבליות והקפסולות בדירתו  ומתוכן סיפק לאותם אחרים מידי יום מאות טבליות וקפסולות ע""מ שיסחרו בהן, תמורת זאת קיבל 250 ₪ ליום.",,,,"['הסוג הוא [MDMA]. הטקסט מזכיר ""טבליות וקפסולות"" שסופקו מדי יום, מה שמצביע על סם ממריץ כמו MDMA (אקסטזי)']",,"['הנאשם לא היה בעל המעבדה, אלא החזיק את הסמים בדירתו לבקשת אחרים, שמסרו לו את הסם למשמורת. הוא סיפק מאות טבליות וקפסולות מדי יום לאחרים כדי שיסחרו בהן, וקיבל']",,,,,,,,
בחיפוש שנערך בדירתו ביום 1.12.11 נתפסו 950 קפסולות של סם חגיגת ו- 92 טבליות של הקטינול.,,,,['הסוג הוא [MDMA] ו[הקטינול]'],"['[950 - קפסולות], [92 - טבליות]']",,,,,,,,,
"בגין זאת הורשע הנאשם על פי הודאתו בהסדר טיעון, בעבירות של עסקה אחרת בסמים מסוכנים לפי סע' 13 לפקודת הסמים המסוכנים (נוסח חדש) תשל""ג-1973 והחזקת סמים שלא לצריכה עצמית לפי סע' 7(א) ו-(ג) רישא לפקודת הסמים המסוכנים.",,,,,,,,,,['כן'],,,,
"הוא בן 51, גרוש אב ל- 3 ילדים, אינו עובד, ומתגורר בגפו בנתניה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לחובתו הרשעות בענין הגרלות והימורים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הוא גדל בשטחי הרשות הפלסטינית ועם לידתו אובחנה אצלו מחלת עיניים שהחמירה עם השנים, וכיום הוא סובל מעיוורון כמעט מוחלט, לפיכך נקבעה לו נכות רפואית בשיעור 100% ע""י המל""ל.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם אינו משתמש בסמים, ומעורבותו בעבירות סמים הם על רקע מגוריו באותה עת בקרבת התחנה המרכזית הישנה בת""א, וקשיים כלכליים עקב מצבו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"שירות המבחן התרשם מדפוסי אישיות בעייתיים ומעריך כי לא תהיה יעילות בהמשך המעורבות מצידו, ועל כן המליץ כי יוטל עונש מאסר קצר עם עונש מאסר ע""ת משמעותי.",,,,,,,,,,,,,,
"לאור הפסיקה הנוהגת בעבירות סמים ולאור הנסיבות של החזקת הסמים בכמות ניכרת, אולם מבלי שהנאשם עצמו הינו מבעלי הסם ואינו מפיק רווח מהמסחר פרט לשכר שקיבל עבור החזקת הסמים, יש לקבוע כי מתחם העונש ההולם למעשה העבירה נע בין שנת מאסר לשלוש שנות מאסר.",,,,,,,,,,,,,,
"בשל מצבו הכלכלי של הנאשם ומצב בריאותו, אני נמנע מהטלת עונש של קנס.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"כמו כן אני מחליט כי מתוך הסכום של 8,700 ש""ח שנתפס בחזקת הנאשם, יחולט סכום של 4,500 ₪, יתרת הסכום תוחזר לנאשם.",,,,,,,,,,,,[],[],[]
