text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"כפי הנטען בעובדות כתב האישום המתוקן, ביום 27.01.2022 סמוך לשעה 23:00 החזיק הנאשם בסמים מסוכנים בביתו שברח' עתניאל בן קנז 5 דירה 3 בקריית גת (להלן: ""הדירה""), שלא לצריכתו העצמית כמפורט להלן:",,,,,,,,,,,,,,
בפח בחדר השינה החזיק הנאשם בסם מסוכן מסוג קנבוס במשקל כולל של 75 גר' נטו;,,,,"['[קנביס], [קנבוס]']",['[75 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
ובארון שבחדר השינה החזיק הנאשם בסם מסוכן מסוג MDMA במשקל כולל של 0.50 גר' נטו.,,,,['MDMA'],['[0.5 - גרם]'],['[בעל הסמים]'],,,,,,,,
"הנאשם הודה במיוחס לו לעיל, ועל יסוד הודאתו זו הורשע בעבירה של  החזקת סם שלא לצריכה עצמית לפי סעיפים 7(א)+7(ג) רישא לפקודת הסמים המסוכנים (נוסח חדש) התשל""ג – 1973 (להלן: ""הפקודה""; ""פקודת הסמים המסוכנים"").",,,,,,,,,,['כן'],,,,
"בהמשך לאלו, ובהינתן עברו הפלילי של הנאשם (שהתיישן לו זה מכבר), עתרה המאשימה להשית על הנאשם ענישה בגדרי המתחם לצד ענישה נלוות בדמות מאסר מותנה, פסילה בפועל, פסילה מותנית, קנס והתחייבות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : כן', '11 : כן']",,,,,,,,,,,,
"בכל הנוגע לנסיבות שאינן קשורות לביצוע העבירה, הפנתה הסנגורית לנסיבותיו האישיות של הנאשם; לעובדה כי חרף עברו הפלילי שהתיישן, הרי שמאז ביצוע העבירה שבמוקד כתב האישום לא נפתחו נגד הנאשם תיקים נוספים; היותו של הנאשם אדם נורמטיבי ויצרני; ולכך שהשתת ענישה בדמות מאסר שירוצה בעבודות עבודות שירות עלולה לפגוע קשות בפרנסתו של הנאשם ובסיכויי שיקומו.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,,,
"הנאשם, אשר קיבל את ""זכות המילה האחרונה"", הביע חרטה על מעשיו וביקש כי בית המשפט יתחשב בו לעניין העונש על מנת שלא לפגוע במקור פרנסתו.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,['כן'],,,,,,
"בבחינת הנסיבות הקשורות לביצוע העבירה, הרי שמבלי להתעלם מכך שהכמות המשמעותית של הסמים אותה החזיק הנאשם עניינה סמים מסוג ה'קנבוס' אשר נמנים עם הסמים ""הקלים"", ואינם מצויים במדרג חומרה גבוה מבין הסמים השונים (כמובן שהדברים נאמרים מבלי שבית המשפט מקל ראש ולו לרגע בנזקים שגם סמים ""קלים"" אלה עלולים להסב לנאשם ולסביבתו), הרי שבשיקולים לחומרה, נתתי דעתי לעובדה שהנאשם החזיק אף בכמות סם מסוג MDMA הנמנה עם ""הסמים הקשים"", כאשר שנים רבות של מחקרים מדעיים שנעשו בתחום לימדו אותנו כי הנזקים שסם זה מביא עמו קשים מהנזקים הנגרמים עקב שימוש בסמים ""קלים"" כגון חשיש או מריחואנה.",,,,,,,,,,,,,,
"בכל הנוגע למשקל הסם הרי שנתתי דעתי לכמות הסם של 0.5 גר' נטו מסוג MDMA שנמצאה ברשותו של הנאשם, אם כי נדמה כי אין המדובר בכמות סם גבוהה באופן מיוחד.",,,,['MDMA'],['[0.5 - גרם]'],,,,,,,,,
עוד נתתי דעתי לכמות הסם במשקל כולל של 75.5 גר' נטו משני סוגי הסם אשר נתפסה ברשותו של הנאשם.,,,,,['[75.5 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
"אשר לסיבות שהביאו את הנאשם לבצע את העבירה, הרי שכפי העולה מתסקיר שירות המבחן ומטיעוני ההגנה לעונש, הנאשם לא כיחד כי החזיק את הסם מסוג קנבוס לשימושו העצמי וכי החזקת הסם נועדה לצורך הקלת מכאוביו בשל הבעיות הרפואיות עמן הוא מתמודד ושבגינן אף עבר כמה ניתוחים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"באשר להחזקת הסם מסוג MDMA, ציין הלה, כי הסם לא נועד לשימושו העצמי אלא הוא התבקש להביאו למסיבה של מכרה.",,,,['MDMA'],,"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
"בעניין זה, בראש ובראשונה נתתי דעתי לעברו הפלילי (ת/2) של הנאשם, שהתיישן לו זה מכבר והכולל 4 הרשעות קודמות (כשהאחרונה שבהן משנת 2013) בעבירות של שימוש וסחר בסמים, שוד, חבלה חמורה, תקיפה סתם, איומים, קבלת דבר במרמה, והחזקת אגרופן או סכין שלא כדין, בגינן הלה נידון למגוון עונשים ובהם מאסרים בפועל, אותם ריצה הנאשם בין השנים 2011-2013 וכן בין השנים  2013-2014, לצד מאסרים מותנים וענישה נלווית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,,,
"לקולה, יש ליתן את הדעת לכך שהנאשם הודה בביצוע העבירה, לקח אחריות על מעשיו, הביא לחיסכון בזמן שיפוטי יקר ואף ייתר את הצורך בשמיעת העדים.",,,,,,,,['לא'],['כן'],['כן'],,,,
"עוד לא נעלם מעיניי שהעבירה שבמוקד כתב האישום המתוקן בוצעה לפני למעלה משנתיים, כשאת מירב המשקל בנקודה זו יש להעניק לא לאותה ספירת זמן ""טכנית"",  אלא לכך שעסקינן בנאשם, שהינו אזרח יצרני המשולב בשוק העבודה והתעסוקה וכי בפרק הזמן שחלף מאז ביצוע העבירה שבגינה הוא נותן את הדין כעת, הלה היטיב את דרכיו ונמנע מלשוב ולבצע עבירות נוספות.",,"['1 : כן', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,,,
"כך, שירות המבחן התרשם בתסקירו מגורמי הסיכון הקמים בעניינו של הנאשם ובהם, מעורבותו של הנאשם מגיל צעיר בפלילים תוך שעונשי המאסר שהושתו עליו לא היוו עבורו גבול מרתיע להישנות עבירות נוספות; דפוסיו השוליים של הנאשם לאורך השנים; היותו של הנאשם עסוק במשך שנים רבות בעבירות סמים בשל הסביבה החברתית השולית הסמוכה למקום מגוריו; קשייו של הנאשם לרתום את עצמו לטיפול בתחום ההתמכרויות חרף הצהרותיו המילוליות כי הוא חפץ בכך; והתייחסותו המצמצמת של הנאשם לביצוע העבירה שבמוקד כתב האישום וההתרשמות, לפיה רב הנסתר על הנגלה באשר למעורבותו השולית של הנאשם עד עצם היום הזה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,,,
