text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הודה, במסגרת הסדר דיוני, כי במהלך תקופה של מספר חודשים ועד ליום מעצרו, הוא גידל בשטח אדמה בחצר ביתו בשבט אלעצם 690 שתילים של סם מסוכן מסוג קנבוס.",,,,['קנביס (קנבוס)'],,,,,,,,,,
"לצורך גידול הסם הנאשם דאג בין היתר, להשקות את השתילים ולדשנם והכין בביתו חדר ובו ציוד מתאים לייבוש הסם.",,,,,,"['הנאשם לא מוזכר כבעל המעבדה, אלא כמי שדאג לגידול הסם. לכן, הוא לא בעל המעבדה, אלא בעל הסמים']",['כן'],,,,,,,
"משקל הסם שנתפס הינו 120 ק""ג.",,,,,,,,,,,,,,
"על יסוד הודאת הנאשם בעובדות כאמור, הוא הורשע בעבירה של ייצור הכנה והפקה של סם מסוכן, לפי סעיף 6 לפקודת הסמים המסוכנים [נוסח חדש], התשל""ג-1973; ובעבירה של החזקת כלים, לפי סעיף 10 לפקודת הסמים המסוכנים [נוסח חדש], התשל""ג-1973.",,,,,,,,,,['כן'],,,,
"מתסקיר שירות המבחן עולה, כי הנאשם בן 50.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
נשוי ואב לעשרה ילדים משתי נשים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
חירש ואילם מלידה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
מתקיים מקצבת המוסד לביטוח לאומי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לא למד כלל בבית הספר, ועבד עם אביו בגידול כבשים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
נעדר עבר פלילי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לדבריו, שישה אנשים שאינו מכיר פנו אליו וביקשו להשתמש בגינתו לגידול סמים, והבטיחו לו מחצית מהרווחים.",,,,,,,,,,,,,,
הוא הסכים מתוך רצון להרוויח כסף מהיר.,,,,,,,,,,,,,,
ידע כי עובר על החוק אך לא היה מודע לחומרת המעשים.,,,,,,,,,,,,,,
"שירות המבחן התרשם כי הנאשם לוקח אחריות על מעשיו ומביע צער וחרטה כנים, וכי ההליך המשפטי מהווה עבורו גורם מרתיע ומציב גבולות.",,,,,,,,['כן'],['כן'],,,,,
"ציינה, כי הנאשם הודה וחסך זמן שיפוטי, הוא נעדר עבר פלילי, ונסיבותיו מורכבות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,['כן'],,,,
ציין כי נסיבותיו של הנאשם מיוחדות.,,,,,,,,,,,,,,
הוא חרש אילם מלידה ויש להניח כי המאסר יהיה לו קשה במיוחד.,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"והוסיף, כי לנאשם 12 ילדים משתי נשים, כאשר הגדולה בת 19 והקטן תינוק בן מספר חודשים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"אשר לקנס, טען, כי הנאשם ומשפחתו מתפרנסים מקצבאות המוסד לביטוח לאומי.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם שיתף כי הוא מצליח להסתדר בכלא, וציין כי בעבר עבד בעבודות שונות, אך הפסיק לעבוד בגלל פגיעה בתאונת דרכים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"גידול סם מסוכן שלא לצריכה עצמית הוא מהחמורות שבעבירות הסמים, שכן, הוא מכניס לשוק כמות נוספת של סמים שקודם לא היתה בו, שאחר כך מגיעה למשתמשים בסם וגורמת לנזקים ידועים לפרט ולחברה.",,,,,,,,,,,,,,
"בהתחשב בנסיבות העבירה, בסוג הסם ובמשקלו, בגיל הנאשם, בנסיבותיו האישיות המיוחדות של הנאשם, בלקותו הפיזית, בהעדר הרשעות קודמות, בהודאת הנאשם ובלקיחת האחריות, הרי שעונש המאסר בפועל המוצע בהסדר הטיעון, עומד בהלימה לחומרת מעשה העבירה בנסיבותיו ולמידת אשמו של הנאשם.",,"['1 : כן', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['כן'],['כן'],,,,
"40 חודשי מאסר בפועל, מיום מעצרו.",,,,,,,,,,,,"['הנאשם קיבל 40 חודשי מאסר בפועל, מיום מעצרו']",[],[]
"12 חודשי מאסר על תנאי למשך 3 שנים מיום שחרורו מהמאסר, שלא יעבור עבירת",,,,,,,,,,,,[],['הנאשם קיבל 12 חודשי מאסר על תנאי למשך 3 שנים מיום שחרורו מהמאסר'],[]
"קנס בסך 15,000 ₪ או חודשיים מאסר תחתיו.",,,,,,,,,,,,[],[],"['15,000 ₪']"
"הקנס ישולם ב – 15 תשלומים חודשיים שווים ורצופים, הראשון בהם ביום 1.3.19 .",,,,,,,,,,,,,,
6 חודשי פסילה מלהחזיק או לקבל רישיון נהיגה על תנאי למשך שנתיים מיום שחרורו מהמאסר.,,,,,,,,,,,,[],['6 חודשי מאסר על תנאי'],[]
