text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הודה והורשע במסגרת הסדר טיעון שהוצג לביהמ""ש כבר ביום 8.10.13, בכך שבתאריך 4.7.13, בשעת לילה מאוחרת, החזיק שלא כדין סם מסוכן מסוג קוקאין במשקל  נטו, בארון חדר השינה, שלא לצריכה עצמית.",,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""החזיק שלא כדין סם מסוכן מסוג קוקאין.""']",['[0.04 - גרם]'],,,,,['כן'],,,,
"נתקבלו תסקירים, מהם עלה, כי הנאשם כיום בן 47, גרוש, אב לשני קטינים בני 9 ו- 10, שוחרר בתנאים מגבילים של מעצר בית חלקי, מטופל במרכז יום.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
הוא התקשה לגלות יציבות וברקע התמכרות לסמים ולאלכוהול.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הם התרשמו מחוסר בשלות ונטייה לריכוז עצמי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"כמו כן, הוא גדל בסביבה עבריינית שהשפיעה עליו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הוא השלים 11 שנות לימוד.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בעל הכשרה מקצועית כמסגר ושירת שירות צבאי מלא ביחידה קרבית, התקשה לאחר שחרורו לשמור על רצף תעסוקתי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הוא ביטא רצון לנהל אורח חיים עצמאי ונורמטיבי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
במהלך גירושיו הודה כי צרך אלכוהול בכמויות גדולות ועל רקע זה נקט באלימות כלפי גרושתו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"שולב בטיפול גמילה כאמור ולדבריו גם לפני שנעצר פנה לעו""ס לבקשת עזרה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
