text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
הנאשם הורשע בכך שב-14.6.2022 החזיק בביתו שלא לצריכתו העצמית כחצי קילו קנביס מחולק לשלוש אריזות שונות.,,,,['קנביס (קנביס)'],,,,,,,,,,
עוד הורשע הנאשם בכך שגידל בחצר ביתו צמח קנביס במשקל כ-280 גרם.,,,,,['[280 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
"יש לציין שהנאשם הודה בהחזקת הסמים, אך טען שהחזיקם לצריכה עצמית.",,,,,,,,,,,,,,
"הואיל והנאשם לא הצליח לשכנעני בכך, הרשעתי אותו בהחזקת הסמים שלא לצריכה עצמית על בסיס חזקת הכמות הקבועה בחוק.",,,,,,,,,,,,,,
במעשיו פגע הנאשם במאבקה של המדינה בהפצה לא מבוקרת של חומרים משני תודעה המשפיעים על תפקוד צרכניהם.,,,,,,,,,,,,,,
"לשיא הגיעו הדברים כאשר העבירה של החזקה לצריכה עצמית ושימוש עצמי בקנביס נקבעה כעבירה מנהלית שעונשה קנס שבין 500 ל-1,000 ש""ח.",,,,,,,,,,,,,,
הנאשם בן 65.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לחובתו הרשעה בשימוש בקנביס לצריכה עצמית משנת 2017.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
מצבו הכלכלי קשה והוא סובל מכאבים עקב נפילה מסולם בשנת 2007 (ראו נ/3).,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם ביקש את רחמי בית המשפט, העיד על עצמו שהוא ""חסר אונים וחסר כוחות"" ונזקק לתמיכה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"על אף מגבלותיו הרפואיות סבר הממונה שהנאשם מתאים לריצוי עונש בדרך של עבודות שירות, אך הנאשם הבהיר שאינו יכול לקום מוקדם בבוקר ולעבוד במשך שעות ארוכות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הואיל ולא היה כל קשר בין ביצוע העבירה על ידי הנאשם לשימוש ברכב והנאשם אף לא הורשע בשימוש עצמי בסם, אינני מוצא מקום להטיל עליו עונש של פסילת רישיון נהיגה.",,,,,,,,,,,,,,
"לנוכח מצבו הכלכלי של הנאשם, אינני מוצא מקום לגזור עליו קנס כספי.",,,,,,,,,,,,,,
45 יום מאסר בפועל בניכוי שבעת ימי מעצרו (14-20.6.2022).,,,,,,,,,,,,"['הנאשם קיבל 45 ימי מאסר בפועל, בניכוי 7 ימי מעצר. אז, תקופת המאסר בפועל היא 38 ימים (45 - 7 = 38)']",[],[]
6 חודשי מאסר על תנאי למשך 3 שנים שלא ישוב ויעבור עבירת סמים שהיא פשע.,,,,,,,,,,,,[],['6 חודשי מאסר על תנאי'],[]
אני מורה להשמיד את הסמים ואת המשקל הדיגיטלי שנתפסו.,,,,,,,,,,,,[],[],[]
