text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע על פי הודאתו בשני כתבי אישום, האחד אירוע מיום 12/5/13, שם נתפס הנאשם מחזיק בחצר ביתו סם מסוג קוקאין במשקל 8.82 גרם נטו וחשיש במשקל של 3.56 גרם נטו, שלא לצריכתו העצמית.",,,,"['הסוגים של הסמים הם [קוקאין], [קנביס]']","['[8.82 - גרם], [3.56 - גרם]']","['לא בעל המעבדה, בעל הסמים']",,,,,,,,
10 חודשי מאסר בפועל.,,,,,,,,,,,,,,
"העונשים ירוצו בחופף ובמצטבר, ובסה""כ ירצה הנאשם 12 חודשי מאסר בפועל.",,,,,,,,,,,,['הנאשם קיבל 12 חודשי מאסר בפועל'],[],[]
"מתקופת המאסר יופחתו ימי המעצר, מיום 12.5.13 עד 16.5.13, מיום 25.7.13 עד 29.7.13, מיום 23.8.13 ועד היום.",,,,,,,,,,,,,,
"7  חודשי מאסר על תנאי לתקופה של 3 שנים, והתנאי הוא שהנאשם לא יעבור כל עבירה מסוג פשע על פקודת הסמים המסוכנים.",,,,,,,,,,,,[],['7 חודשי מאסר על תנאי'],[]
"4  חודשי מאסר על תנאי לתקופה של 3 שנים, והתנאי הוא שהנאשם לא יעבור כל עבירה מסוג עוון על פקודת הסמים המסוכנים וכן עבירה של הפרת הוראה חוקית.",,,,,,,,,,,,[],['4 חודשי מאסר על תנאי'],[]
"קנס בסך 2500 ₪  אשר ישולם  ב- 5 תשלומים חודשיים שווים ורצופים, הראשון ביום1/1/14  ובכל 1 לכל חודש שלאחריו.",,,,,,,,,,,,,,
הנני פוסלת את הנאשם מלקבל או להחזיק רישיון נהיגה לתקופה של שנתיים.,,,,,,,,,,,,[],[],[]
"12 חודשי פסילה על תנאי לתקופה של 3 שנים, והתנאי הוא שהנאשם לא יעבור כל עבירה על פקודת הסמים המסוכנים.",,,,,,,,,,,,[],[],[]
אני מורה על השמדת המוצגים.,,,,,,,,,,,,[],[],[]
