text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
ביום 8.9.14 בשעה 01:53 נסע הנאשם במונית כשברשותו סם מסוג קוקאין במשקל כולל של 25.18 גר' נטו.,,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""ביום 8.9.14 בשעה 01:53 נסע הנאשם במונית כשברשותו סם מסוג קוקאין במשקל כולל של 25.18 גר\' נטו.""']",['[25.18 - גרם]'],['לא בעל המעבדה'],,,,,,,,
"הנאשם כפר במיוחס לו וטען כי החיפוש שנערך לא היה חוקי, לחלופין טען הנאשם כי הסם הוחזק לצריכתו העצמית.",,,,,,,,,,,,,,
אין ספק כי החזקת כמות של כ- 25 גרם קוקאין שלא לצריכה עצמית הוא מעשה חמור.,,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""כמות של כ-25 גרם קוקאין שלא לצריכה עצמית.""']",,,,,,,,,,
לחובתו של הנאשם שהינו יליד 1984 הרשעות רבות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הרשעתו הראשונה הינה בשנת 2002.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
האחרונה משנת 2014.,,,,,,,,,,,,,,
הנאשם ריצה עונשי מאסר.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,,,
"הנאשם נעצר ביום 8.9.14 והיה עצור עד יום 25.11.14 מועד בו הועבר לקהילה טיפולית ""אלפטאם"" בטייבה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
הנאשם עבר בהצלחה הליך טיפולי שנמשך שנה שיתף פעולה עם מטפליו ואף היווה דוגמה למטופלים האחרים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לאחר סיום הטפול בקהילה עבר הנאשם להתגורר בבית הוריו בא-טור בירושלים שם מתגוררים שני ילדיו הקטנים שנמסרו למשמורתו לאחר גירושיו מאשתו.,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם ממשיך להיות מטופל על ידי היחידה העירונית לטפול במכורים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם החל לעבוד לפני מספר חודשים כעוזר גנן.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
מעבידו ציין כי הוא מבצע את עבודתו בצורה טובה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בתסקיר המסכם שניתן ביום 4.7.16 נאמר כי הנאשם מגיע לפגישות טיפוליות באופן רצוף, משתף פעולה בטיפול הפרטני, מגלה פתיחות ויכולת להסתכלות פנימית ומתן אמון בגורמי הטיפול.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
השירות התרשם כי הנאשם בעל רצון לשמר את השינוי החיובי שחל בו ולתפקד באופן יציב.,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
בתסקיר נאמר עוד כי הנאשם עובד לפרנסתו ומגלה דאגה ומחויבות לילדיו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"שרות המבחן המליץ לאפשר לנאשם להמשיך את הטיפול אותו הוא עובר במסגרת יחידת של""מ ולשמר את השינוי החיובי אותו החל בשנתיים האחרונות.",,,,,,,,,,,,,,
"ב""כ הנאשם מבקש לאמץ את המלצות שירות המבחן ומציין כי ילדיו הקטינים ננטשו ע""י האם ומטופלים היום ע""י הנאשם.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
כמו כן מציין הסניגור כי הנאשם עובד ושינה לחלוטין את דרך התנהגותו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
