text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ביום 28.10.14 בסמוך לחצות נעצר הנאשם ברחוב בן יהודה בת""א כאשר על אופניים חשמליים שעליהם רכב היה תיק שבתוכו סם מסוכן מסוג הירואין במשקל .",,,,['הרואין'],,,,,,,,,,
"הנאשם הודה בהחזקת הסם והורשע עפ""י הודאתו בעבירה של החזקת סמים שלא לצריכה עצמית לפי סעיף 7 (א) + (ג) רישא לפקודת הסמים המסוכנים (נוסח חדש) תשל""ג-1973.",,,,,,,,,,['כן'],,,,
"הנאשם הודה אמנם במסגרת הסדר טיעון, אולם לא היה הסדר עונשי.",,,,,,,,,,['לא'],,,,
"הנאשם כתב לבית המשפט מכתב שבו פירט את נסיבות חייו העגומות כאשר מגיל קטן גדל עם 9 אחים בבית שבו האב נהג באלימות רבה הן כלפי האם והן כלפיו, כמו כן לטענתו עבר ניצול מיני ולכן התחבר לנערי שוליים שהכניסו אותו לעולם הסמים, מאז גיל 13 הוא יצא מהבית והחל לעשן עם החבורה שאליה הצטרף סם מסוג חשיש ומגיל 20 התחיל גם להשתמש בהירואין.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם התחתן בהיותו בן 18 יש לו 3 ילדים, בגילים 36, 34, ו-26, אולם לאחרונה בהיותו במעצר התגרש.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"הנאשם ביקש לאפשר לו לעבור הליך של שיקום וגמילה מסמים, כדי שלאחריו ולאחר שישוחרר מהמאסר יצטרף להוסטל שיגמול אותו מהסמים וישקם אותו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"כמו כן, צורפה חוו""ד של קרימינולוגית קלינית שמתארת את מה שהנאשם כתב במכתבו לבית המשפט, במהלך השנים עשה ניסיונות גמילה, אולם לאחר מכן שב להשתמש בסמים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
בזמן מעצרו הוריד את מינון תחליף הסם כדי להתחיל בתהליך של גמילה וההתרשמות היא שהוא מסוגל לחזור לחיים נורמטיביים ללא סמים ולהתקבל לקהילה טיפולית.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"מגיל צעיר החל הנאשם לעבור עבירות פליליות ובהן פריצה, גניבה, אלימות ובעיקר עבירות סמים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"סך הכל צבר 23 הרשעות קודמות, 6 מתוכן עוסקות בסמים לרבות סחר בסמים והוא ריצה מאסרים רצופים כך שחלק ניכר מחייו ישב בבתי סוהר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"בין היתר יש להתחשב בצורך בהרתעת הנאשם ובהרתעת הרבים וכנגד זאת, יש להתחשב בפגיעה של העונש בנאשם, לרבות בשל גילו, ולקולא יש להביא בחשבון את נטילת האחריות של הנאשם על מעשיו ואת שיתוף הפעולה שלו עם רשויות אכיפת החוק.",,"['1 : כן', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : כן', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['כן'],,,,,
"כמו כן ביקשה לחלט את האופניים החשמליים שעליהם נתפס הסם וכן סכום של 6,000 ₪ במזומן שנתפסו על הנאשם בעת מעצרו.",,,,,,,,,,,,[],[],[]
"גרושתו של הנאשם העידה בבית המשפט כי רכשה את האופניים החשמליים עליהם רכב הנאשם באותו יום שבו הוא נתפס, שילמה את התמורה באמצעות כרטיס אשראי שלה וחשבונה בבנק מחוייב מידי חודש ולכן ביקשה שלא לחלט את האופניים אלא להחזירם לה.",,,,,,,,,,,,,,
"הנאשם מצידו טען כי הוא מקבל מביטוח לאומי סכום של 2,100 ₪ לחודש, והכספים שנתפסו אצלו הם כספי הביטוח הלאומי.",,,,,,,,,,,,,,
רבות נכתב על הצורך להלחם עד חורמה בנגע הסמים תוך ענישה כבדה של המחזיקים בכמויות גדולות של סם.,,,,,,,,,,,,,,
"הנסיבות של תפיסת הסם בחצות הלילה כשהנאשם מוביל את הסמים באופניים שעליהם רכב, מצביעות על החזקת סם שלא לצריכה עצמית כאשר סכום הכסף הגדול שנמצא ברשות הנאשם מתיישב עם החזקת הכמות הגדולה של הסמים ולא עם כספים שבמקרה היו בכיסו של הנאשם כאשר מדובר בסכום של 6,000 ₪ בעוד קצבתו החודשית של הנאשם הינה 2,100 ₪ בלבד.",,,,"['הסוג של הסמים הוא [קנביס], [קוקאין]']",,['לא בעל הסמים'],,,,,,,,
"לאור עברו הפלילי רצוף העבירות של הנאשם, והרשעותיו המרובות בענייני סמים, יש מקום להחמיר בענישה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
כנגד זאת יש לזכור את הודאתו של הנאשם באשמות ואת רצונו להשתקם.,,,,,,,,['לא'],,,,,,
"בהתחשב בהודאתו המיידית של הנאשם באשמה, בלקיחת אחריות על המעשה, וברצונו של הנאשם להשתקם ולהגמל מהסמים, יש מקום ללכת לקראתו ועל כן אני גוזר עליו בגין תיק זה עונש של 3.5 שנות מאסר בפועל וכן מטיל עליו שנה מאסר על תנאי שלא יעבור תוך 3 שנים עבירה בניגוד לפקודת הסמים המסוכנים.",,,,,,,,,,['כן'],,,,
כמו כן אני מטיל עליו 6 חודשי מאסר על תנאי שלא יעבור תוך 3 שנים עבירה של החזקת סכין.,,,,,,,,,,,,[],['6 חודשי מאסר על תנאי'],[]
"נכון הדבר שהיה מקום להורות על חילוט האופניים החשמליים ששימשו כמכשיר לביצוע העבירה של נשיאת הסם ממקום למקום, אולם לאחר שהוכח שהאופניים נקנו בו ביום שבו בוצעה העבירה, והוכח כי האופניים נרכשו מכספה של גרושתו של הנאשם, אינני מורה על חילוט האופניים ואני מורה להחזירם לגרושתו של הנאשם גב' שלי אבוקסיס (רווח).",,,,,,,,,,,,,,
"באשר לסכום של 6,000 ₪ שנמצא על גופו של הנאשם, אילו היה הנאשם מורשע בעבירה של סחר בסמים הייתי מכריז עליו כעל סוחר סמים ומורה על חילוט מלוא הסכום שנתפס בכיסו.",,,,,,,,,,,,[],[],[]
