text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"כנגד הנאשם הוגש כתב אישום המייחס לו עבירות של גידול ייצור והכנת סמים מסוכנים, החזקת סם שלא לצריכה עצמית והחזקת כלים להכנת סם.",,,,,,,,,,,,,,
"ביום 30.11.16 הגיעו הצדדים להסדר במסגרתו הודה הנאשם בכתב אישום מתוקן ובעבירה של גידול יצור והכנת סמים מסוכנים – לפי סעיף 6 לפקודת הסמים המסוכנים (נוסח חדש), תשל""ג – 1973.",,,,,,,,,,['כן'],,,,
מעובדות כתב האישום המתוקן בו הודה הנאשם עולה כי גידל סם מסוכן מסוג קנבוס במשקל של 800 גרם נטו וכן גידל עוד 8 צמחים באדנית במשקל של 2.74 גרם נטו.,,,,['קנביס'],['[2.74 - גרם]'],['[בעל הסמים]'],,,,,,,,
לצד האמור לעיל החזיק הנאשם בדירתו ציוד רב המלמד על מעבדת סם ואני מפנה לסעיף 3 לכתב האישום המתוקן.,,,,,,,,,,,,,,
"מתסקיר שירות המבחן בעניינו של הנאשם עולה כי מדובר בבחור צעיר, בעל יכולת וכישורים, אשר פיתח מגיל צעיר דפוסים התמכרותיים ושוליים העומדים בבסיס ביצוע העבירות הנוכחיות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"ניכר כי לאור ההליכים המשפטיים המתנהלים כנגדו החל לערוך שינוי באורח חייו הבא לידי ביטוי בניקיונו משימוש בסמים מזה תקופה ממושכת, והשתלבותו בהליך הטיפולי ביחידה להתמכרויות בפתח תקווה, כשהוא מבטא הכרה בהשלכות של השימוש בסמים על חייו, בכלל זה קיומו של ההליך הפלילי הנוכחי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"חרף תחושתו של הנאשם כי מיצה את ההליך הטיפולי, הביע הנאשם נכונות והבנה באשר לצורך להמשיך את הטיפול בו החל, ולהיותו נתון במעקב ופיקוח אחר ניקיונו משימוש בסמים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"במצב דברים זה, לאור האחריות שלקח הנאשם על מעשיו, פנייתו לטיפול, ניקיונו מסמים והיות ומדובר בעבירה יחידה העומדת לחובתו, המליץ שירות המבחן על צו מבחן למשך שנה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['כן'],,,,,
"במהלך תקופת המבחן אמור היה הנאשם להמשיך בטיפול ביחידה, תוך ששירות המבחן עוקב אחר התקדמותו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לצד זאת, כענישה קונקרטית, המליץ שירות המבחן על הטלת של""צ, אשר יש בו כדי לחבר בין מעשיו לבין אחריותו לתוצאותיהם, ללא פגיעה ביכולתו לעבוד ולהתפרנס, כמו גם להמשיך ולהשקיע בהליך הטיפולי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
