text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"בטרם שמיעת הראיות, הנאשמת - אזרחית ישראל ותושבת רוסיה – הודתה במסגרת הסדר טיעון, כי בתאריך 23.08.17 החזיקה שלא כדין סם מסוכן מסוג קוקאין במשקל 490.51 גרם (להלן: ""הסם"").",,,,['[קוקאין]'],['[490.51 - גרם]'],,,,,,,,,
"על יסוד הודאתה בעובדות כאמור, היא הורשעה בעבירה של החזקת סמים שלא לצריכה עצמית, לפי סעיף 7(א) ו- (ג) לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973.",,,,,,,,,,['כן'],,,,
"בת 45, נשואה פעם שניה, ללא ילדים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
אחיה מתגורר ברוסיה והקשר עמו שטחי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הגיעה לארץ לאחר נישואיה הראשונים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לדבריה בעלה היה מבוגר ממנה בשנים רבות והיא דאגה לפרנסתם.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לאחר 9 שנים התגרשו והיא שבה לרוסיה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
מסרה כי היא מאובחנת כנשאית HIV ועל כן החליטה לא להרות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
בשנת 2012 התחתנה בשנית.,,,,,,,,,,,,,,
לדברי הנאשמת מאז שנת 2014 מגיעה פעם בשנה לביקור ארוך בארץ לצורך מפגש עם מכרים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
