text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע על פי הודאתו בכתב אישום מתוקן, בעבירה של סחר בסמים מסוכנים, בשל כך שביום 25.7.12, מכר לסוכן משטרתי סמוי סם מסוכן מסוג חשיש במשקל 11.15 גרם נטו.",,,,"['הסוג הוא [קנביס], כפי שמצוין בטקסט: ""סם מסוכן מסוג חשיש""']",['[11.15 - גרם]'],,,,,,,,,
"תסקיר שירות המבחן שהוגש ביום 18.6.18, מלמד כי הנאשם בן 29, רווק, גר עם הוריו, בוגר שתים- עשרה שנות לימוד ובעל תעודת בגרות חלקית, שירת במשך ארבעה חודשים בשירות לאומי, אך נשר מהמסגרת ואינו עובד כעת.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"שירות המבחן תיאר את קורות חייו של הנאשם והתרשם כי הוא בעל צרכים מורכבים, שגדל בסביבה נטולת גבולות והיה חשוף לעבריינות וטראומות מגיל צעיר ובמשך שנים רבות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לאורך תקופות ארוכות בחייו, הנאשם היה דר רחוב, גר בבתים נטושים, קיבץ נדבות ועבד בעבודות מזדמנות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"שירות המבחן התרשם כי תקופות היציבות בחייו של הנאשם היו קצרות מאוד, הוא נמצא בחיפוש מתמיד ומתקשה להתמיד במטרותיו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם מראה בלבול, הצפה רגשית ויכולת הסתגלות נמוכה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"על פי התרשמות שירות המבחן, גם היום נמצא הנאשם בסיכון לניהול אורח חיים שולי.",,,,,,,,,,,,,,
"בתסקיר תואר כי הנאשם החל לצרוך סמים באופן מזדמן בגיל 17 והמשיך, מתוך מצוקה, כשהיה דר רחוב, בתדירות משתנה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בשנת 2015, פנה הנאשם ללשכה לשירותים חברתיים והחל בהליך שיקום, אך לא ניתן היה לקבל מידע מהעובדת הסוציאלית שטיפלה בו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם חזר להתגורר בבית הוריו בראשית שנת 2018, תיאר כי הוא מעוניין לשקם את חייו, אך לא פנה ללשכת הרווחה באזור מגוריו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם שולל כיום שימוש בסמים ולדבריו הוא נקי מזה כשנה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"בפני שירות המבחן הוא התקשה לקבל אחריות על מעשיו, והסביר כי העבירה בוצעה כשהיה דר רחוב וצרך סמים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['לא'],,,,,
"הנאשם מכיר בעובדות ביצוע העבירה, אך טוען כי לא סחר בסם כפי שהואשם, אלא שמדובר בצריכת סמים בצוותא יחד עם חברים, ועל כן נדרש לכמויות המיוחסות לו בכתב האישום.",,,,,,"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
"בתסקיר המבחן נכתב, כי הנאשם מוכן לשתף פעולה בטיפול ולבצע פעולות שיבטיחו שלא תהיה הישנות עבריינית בעתיד.",,,,,,,,,,,,,,
"שירות המבחן התרשם כי הנאשם בעל כוחות ובשלות נמוכים, דבר הפוגע ביכולתו להתמודד עם משימות חיים שונות, הוא נעדר גורמי תמיכה ומתקשה לבטוח בדמויות מטפלות, מתקשה לווסת דחפים ולעיתים פועל מתוך תמריץ רגעי וללא שיקול דעת.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם הביע מוטיבציה ראשונית לשינוי, אך התקשה לבחון מעשיו באופן מעמיק.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
שירות המבחן ציין כי בעבר הצליח הנאשם להיתרם מקשר עם גורמי הטיפול וכן הביע הערכתו כי אם הנאשם לא יקבל את הטיפול הנחוץ לו הוא יהיה חשוף ביתר שאת לחזרתיות לעבירה על החוק.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לנאשם עבר של התמכרות לקנביס ללא טיפול מסודר בתחום ההתמכרויות והוא מבטא מוכנות לשתף פעולה עם גורמי הטיפול.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
