text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"על פי עובדות כתב האישום המתוקן, בתאריך 12.1.20 בשעה 11:30 או בסמוך לכך, החזיק הנאשם בביתו סם מסוכן מסוג קנאביס שהונח על שולחן בסלון הבית במשקל 101.81 גרם נטו וסם מסוכן מסוג קנאביס שהוחזק בארון המטבח בבית במשקל 17.25 גרם נטו.",,,,"['[קנביס], [קנביס]']","['[101.81 - גרם], [17.25 - גרם]']",,,,,,,,,
"באותן הנסיבות החזיק הנאשם בדירה, על השולחן בסלון, סם מסוכן מסוג קנאביס בתוך צנצנת במשקל 14.01 גרם נטו.",,,,['קנביס (קנאביס)'],['[14.01 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
במטבח בארון תחתון סם מסוכן מסוג קנאביס בתוך צנצנת במסקל 115.92 גרם נטו.,,,,['קנביס (קנאביס)'],['[115.92 - גרם]'],,,,,,,,,
"בתסקיר שהוגש מתאריך 6.7.22 מתואר כי הנאשם כבן 32, רווק, עובד בתחום שיווק דיגיטלי כעצמאי, סובל מבעיה רפואית מולדת ולו רישיון לשימוש בקנאביס רפואי אשר תוקפו פג בתאריך 18.12.21.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"כמו כן, הנאשם לקח אחריות על ביצוע העבירות, אולם שלל נזקקות טיפולית במצבו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['כן'],,,,,
ציינה כי לחובת הנאשם הרשעה משנת 2013 בגין עבירות אלימות ורכוש.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
ציין כי הנאשם סובל מבעיה רפואית בגינה נשא רישיון לשימוש בקנאביס רפואי ולאחר פגישה שערך עם קצינת המבחן פעל לחדש את הרישיון.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם אדם נורמטיבי כך שעונש מאסר בדרך של עבודות שירות עלול לפגוע בתפקודו בפן התעסוקתי.,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם ניצל את זכות המילה האחרונה טרם גזירת עונשו, באומרו: "" אני סובל מבעיה, שתי עצמות מחוברות משהו שמקשה עלי בפעולות יומיומיות, גורם לכאבים סטטיים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הבעיה שלי לא צחוק אני סובל מתסמונת נדירה בשם רוס סינדרום ואני לא מאחל אותה לאף אחד.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הגעתי לזה ממצוקה הייתי נגד סמים עד גיל 26 לא לקחתי אפילו שכטה קטנה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"יש לי חברה לשירות דיגיטלי, יש לי שותף שאנחנו עובדים יחד 30 שנה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"סיימתי שירות צבאי בכבוד, הייתי מפקד בית ספר למחשבים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
וכן שמירה על הציבור מפני הפוטנציאל לנזק לחיי אדם הקיים כתוצאה מהחזקת אביזרי נשק שלא תחת רישיון ופיקוח.,,,,,,,,,,,,,,
"בכלל הנסיבות הקשורות לביצוע העבירה, באשר לעבירות הסמים, התחשבתי בכך שנתפסו אצל הנאשם סמים מסוג קנאביס, במשקל כולל של קרוב ל-250 גרם.",,,,['קנביס'],['[249.9 - גרם]'],"['[בעל הסמים, לא בעל המעבדה]']",,,,,,,,
"באשר לסיבות אשר הביאו אותו לביצוע העבירה, לא אוכל להתחשב בטענתו שסבר כי החזקת הסם הפכה ל""דבר לא כזה חמור"", וזאת מאחר ובכתב האישום המצורף, מתוארים סמים שנתפסו אצלו בבית, כחודשיים לאחר שכבר נתפסו אצלו סמים בפעם הראשונה ולאחר שנחקר על כך במשטרה.",,,,,,,,,,,,,,
"בכלל הנסיבות שאינן קשורות לביצוע העבירה, שקלתי את הודאת הנאשם, נטילת אחריות וחיסכון בזמן שיפוטי.",,,,,,,,['לא'],['כן'],['כן'],,,,
התחשבתי אף במצבו הרפואי ובכך שבסופו של דבר מצבו זה הביא לכך שלנאשם הונפק רישיון לצריכת סם מסוג קנאביס.,,,,,,,,,,,,,,
"מנגד, שקלתי את העובדה שלנאשם הרשעה קודמת.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"עוד ניתן ללמוד מהתסקיר כי הנאשם לא הפיק לקח מההליך הפלילי וגם בעת עריכת התסקיר דיווח על צריכת סמים מסוג קנאביס, למרות שרישיונו לשימוש בסמים אלו, פג.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"שלושה חודשי מאסר בפועל, שירוצו בדרך של עבודות שירות.",,,,,,,,,,,,"['הנאשם קיבל 3 חודשי מאסר בפועל, שירוצו בדרך של עבודות שירות']",[],[]
שלושה חודשי מאסר על תנאי למשך שנתיים.,,,,,,,,,,,,[],['הנאשם קיבל 3 חודשי מאסר על תנאי'],[]
"התחייבות כספית על סך 1,000 ₪ למשך שנתיים.",,,,,,,,,,,,[],[],[]
צו כללי למוצגים ולהשמדת הסמים.,,,,,,,,,,,,,,
