text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם 2 אמר לסוכן כי עלות גרם סם מסוכן מסוג קוקאין היא 420 ₪, אם תרכש כמות של 40 ג'.",,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""הנאשם 2 אמר לסוכן כי עלות גרם סם מסוכן מסוג קוקאין היא 420 ₪, אם תרכש כמות של 40 ג\'.""']",['[40 - גרם]'],['לא בעל המעבדה'],,,,,,,,
"ביום 20.12.13 התקשר הנאשם לסוכן ואמר לו שנאשם 2 שלח אותו והציע לו לרכוש סם מסוכן, והשניים קבעו להיפגש מאוחר יותר, הסוכן מסר לנאשם סך של 16,800 ₪, הנאשם הלך לביתו של נאשם 2, מסר לו את הכסף וקיבל מידיו שקית ובה 39.78 ג' נטו של סם מסוג קוקאין, ומסר אותה לסוכן.",,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""39.78 ג\' נטו של סם מסוג קוקאין.""']",['[39.78 - גרם]'],['לא בעל הסמים'],,,,,,,,
"בגין זאת הורשע הנאשם על פי הודאתו בעבירות של סחר בסם מסוכן לפי סע' 13 לפקודת הסמים המסוכנים (נוסח חדש) תשל""ג-1973, ואחזקת סם שלא לצריכה עצמית לפי סע' 7(א) לפקודת הסמים.",,,,,,,,,,['כן'],,,,
"בין 25.12.13 ל- 30.12.13, שוחח הסוכן עם הנאשם לביצוע עסקת סמים נוספת, השניים קבעו להיפגש שוב, וביום 30.12.13 מסר הנאשם לסוכן סם קוקאין במשקל 39.64 ג' נטו, וקיבל ממנו סכום של 16,800 ש""ח.",,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""הנאשם מסר לסוכן סם קוקאין במשקל 39.64 ג\' נטו.""']",['[39.64 - גרם]'],,,,,,,,,
"בין היתר היה עליו לשהות במעצר בית, אולם הנאשם שהה מחוץ למקומות בהם ניתן לו לשהות בעת שהוא יוצא ממעצר בית, ללא ליווי ופיקוח ובגין זאת הורשע על פי הודאתו בעבירה של הפרת הוראה חוקית, עבירה לפי סע' 287 (א) לחוק העונשין (פרט שלישי).",,,,,,,,,,,,,,
"שירות המבחן ערך תסקיר בעניינו של הנאשם, הוא בן 39, וחי עם בת זוג ולהם בן משותף, וילדה מקשר זוגי קודם של בת הזוג.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"במשך השנים היה הנאשם מכור לסמים והתקשה לשמור על יציבות תעסוקתית, עבד לסרוגין בדוכן בשוק והתפרנס בנוסף מעסקאות סמים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הוא סיים 8 שנות לימוד ועבר בין מסגרות חינוך שונות, לרבות פנימיות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
בשל מעורבותו בפלילים לא גוייס לצבא.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"אחיו הבכור של הנאשם נפטר לפני 14 שנים כתוצאה מהתמכרות לסמים, אחת מאחיותיו נשואה לעבריין ואחיו הצעיר סובל ממגבלות מוחיות ומתפקוד לקוי.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
אימו חולה במחלה סופנית.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם מסר לשרות המבחן כי בגיל 13 הוא חבר לקבוצות של בני נוער עבריינים, ובבית הוריו ספג אלימות קשה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בגיל 25 החל להתמכר לסמים, ובעת מעצרו, השתלב בפרוייקט לגמילה מסמים בבית המעצר באבו כביר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"שרות המבחן התרשם כי בחודשים האחרונים, בעת שהנאשם במעצר, הוא מגלה מוטיבציה לשנות את אורחות חייו, ולטפל בהתמכרותו, ולכן סבר שיש לאפשר לו להמשיך בטיפול בקהילה טיפולית סגורה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לחובת הנאשם הרשעות פליליות מרובות בגין עבירות של איומים, תקיפה, הפרעה לשוטר, ובעיקר עבירות בניגוד לפקודת הסמים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
בין היתר הוגש נגדו כתב אישום בגין תקיפת בת זוגו ואיומים עליה.,,,,,,,,,,,,,,
"כמו כן נשפט בבית המשפט השלום באשקלון, בגין עבירות סמים, ונגזרו עליו עונשי מאסר בפועל, וכן 10 חודשי מאסר ע""ת לשלוש שנים.",,,,,,,,,,,,,,
עוד יש להתחשב בנטילת אחריות על המעשים.,,,,,,,,['לא'],['לא'],,,,,
"התביעה ביקשה לקבוע מתחם ענישה שבין 24 ל- 48 חודשי מאסר, תוך התחשבות בעונש המאסר שנגזר על הנאשם 2 שהורשע רק בעבירה אחת של סמים.",,,,,,,,,,,,,,
"כמו כן יש להתחשב בהרשעות הקודמות המרובות של הנאשם, אולם כנגד זאת יש לשקול לקולא את נסיבות חייו הקשות, ובעיקר את העובדה שעתה הוא עומד לפני שינוי משמעותי באורחות חייו, הוא מבקש להשתקם ולהיגמל מהסם, ולכן יש להתחשב בכך, כמו בהודאתו באשמה ובלקיחת אחריות על מעשיו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,['לא'],,,,,,
"בהתחשב במכלול הנסיבות ובעונש שנגזר על הנאשם 2, אני גוזר על הנאשם בגין כל אחד מהפרטים הראשון והשני של כתב האישום המתוקן עונש מאסר בפועל בן 24 חודשים, וכן שנה מאסר ע""ת שלא יעבור תוך 3 שנים עבירה בניגוד לאחד הסעיפים של פקודת הסמים המסוכנים.",,,,,,,,,,,,['הנאשם קיבל 24 חודשי מאסר בפועל'],['הנאשם קיבל 12 חודשי מאסר על תנאי'],[]
"לאור נסיבותיו האישיות הקשות של הנאשם, והנסיבות המקלות שפורטו, אני מורה כי 16 חודשים מתוך עונש המאסר בגין הפרט השני יצטברו לעונש שנגזר בגין הפרט הראשון, ו- 8 חודשים הנותרים, יהיו בחופף לו.",,,,,,,,,,,,,,
"אני מורה להפעיל את המאסר ע""ת בן 10 חודשים מת.פ. 1792/09 ו-ת.פ. 11435-04-10 של בימ""ש השלום באשקלון ובהתחשב בנסיבות המקלות, וברצונו של הנאשם להשתקם, אני מורה כי שני חודשים בלבד מעונש המאסר המופעל יצטברו לעונש המאסר, ו- 8 חודשים יהיו חופפים לו.",,,,,,,,,,,,,,
לאור זאת על הנאשם לשאת בעונש מאסר ממשי לתקופה של 42 חודשים החל מיום מעצרו -  21.1.14.,,,,,,,,,,,,,,
