text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע על פי הודאתו בעבירות ובעובדות המנויות בכתב האישום המתוקן, בכך שביום 17.5.2018 החזיק ברכבו קנביס במשקל 180 גרם נטו מחולק לשתי שקיות, וכן החזיק ברכב שני משקלים שחורים ושקיות ניילון הניתנות לאיטום, וכסף מזומן בסכום כולל של 2,934 ₪.",,,,['קנביס'],['[180 - גרם]'],['לא בעל הסמים'],,,,,,,,
"בגין כך הורשע הנאשם בביצוע עבירה של החזקת סם שלא לצריכה עצמית, לפי סעיפים 7(א) ו-(ג) רישא לפקודת הסמים המסוכנים.",,,,,,,,,,,,,,
"מדובר בצעיר בסוף שנות השלושים לחייו, המגיע מרקע נורמטיבי, סיים השכלה תיכונית, שירת בצבא ואף בצבא קבע כקצין וכסמ""פ והמשיך בשירות מילואים עד מעורבותו בתיק זה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הוא שמר על יציבות תעסוקתית  ועובד בתחום ייעוץ משכנתאות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"כמו כן נמסר ממעסיקיו כי הרשעתו תפגע בעבודתו (הוגש בהקשר זה גם מכתב וכן מכתבי המלצה), המצריכה התקשרות עם גורמים ממסדיים של המדינה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"אם בתחילת ההליכים הנאשם התקשה לשתף פעלה, הרי שבתסקיר האחרון שירות המבחן עמד על כך שהנאשם מסר בדיקות שתן נקיות, הגיע לפגישות פרטניות וקיבל אחריות מלאה למעשים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : כן', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,['כן'],,,,,
"בענייננו מדובר בכמות לא קטנה של קנביס, המוגדר ""סם קל"", כשהנאשם טוען שמדובר בסם לצריכתו העצמית למרות אינדיקציות שונות (מציאת מאזניים, הכסף שנמצא).",,,,['קנביס'],,"['[בעל הסמים, לא בעל המעבדה]']",,,,,,,,
"עם זאת מדובר ב'סמים קלים' ויש לתת לכך משקל; מדובר באדם בגיר ללא עבר פלילי שהחזיק בתפקידים אחראיים בחייו, וצריך היה לנהוג  טוב יותר, ולהימנע מן העבירה לה הוא האחראי באופן בלעדי; הנזק הוא בעיקר לנאשם.",,"['1 : כן', '2 : לא', '3 : כן', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"נסיבות שאינן קשורות בביצוע העבירה לפי סעיף 40י""א לחוק העונשין – ניתן  לתת משקל לנסיבות הבאות שאינן קשורות בביצוע העבירה, במסגרת גזירת העונש בתוך המתחם: מדובר בנאשם צעיר יחסית ללא עבר פלילי; עד למקרה הנוכחי תפקד הנאשם באופן חיובי ומועיל לחברה, עבד בשתי עבודות, שירת שירות צבאי מלא ואף שימש קצין קרבי בקבע ובמילואים; בעקבות ההליך הושעה  משירות המילואים ואף מעסיקיו הסבירו לשירות המבחן, כי צפויה פגיעה בהמשך העסקתו אם תיוותר ההרשעה על כנה.",,"['1 : כן', '2 : לא', '3 : כן', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"למרות תהליך שידע עליות ומורדות מול שירות המבחן, הצליח הנאשם, בסופו של יום לשפר את שיתוף הפעולה עם השירות, קיבל אחריות מלאה למעשים, מסר בדיקות שתן נקיות ולא נפתחו לו תיקים חדשים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : כן', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,['כן'],,,,,
"300 שעות שירות לתועלת הציבור (של""ץ), אשר ירוצו החל מיום 19.7.2021 ברשת קהילה ופנאי בחולון  על-פי התוכנית שהכין שירות המבחן ובפיקוחו.",,,,,,,,,,,,[],[],[]
צו מבחן לתקופה של  12 חודשים.,,,,,,,,,,,,,,
"פיצוי לעמותת אל-סם בסך 3,000 ₪.",,,,,,,,,,,,[],[],[]
"התחייבות בסך 6,000 ₪ שלא לעבור כל עבירה  לפי פקודת הסמים במשך שנה מהיום.",,,,,,,,,,,,[],[],[]
"מורה על השמדת הסמים והמשקל, וחילוט הכספים שנתפסו .",,,,,,,,,,,,[],[],[]
