,sentence,true_label,predicted_label,probabilities
206,יישומן של הלכות אלה על המקרה שלפניי מוביל לטעמי בבירור אל המסקנה כי ראוי לחריגה לקולא מטעמי שיקום.,0,1,0.9984097
367,"המאשימה הפנתה בטיעוניה לעונש, לערכים המוגנים בהם פגע הנאשם במעשיו: שלמות גופו ונפשו של המתלונן, שלום הציבור, ושלוות הנפש של הפרט.",0,1,0.9981223
871,לאחר שבית המשפט שמע טיעוני הצדדים על פה; עיין בראיות לעונש; עיין בפסיקה שהוגשה; שמע דברו האחרון של הנאשם; גוזר על הנאשם את העונשים כדלקמן:,0,1,0.99804616
64,"אשר ליכולתו של הנאשם להבין את אשר הוא עושה ואת הפסול במעשיו, כפי שנקבע בהכרעת הדין, הנאשם היה מודע לכך שהחומר שהזמין אינו חוקי.",0,1,0.9979334
45,"לצד הקולה יש להביא בחשבון את שיתוף הפעולה של הנאשם לאורך ההליך, את הודאתו, את לקיחת האחריות על מעשיו ואת החיסכון בזמן השיפוטי.",0,1,0.9979255
119,"אלא שאמירותיו השוללות אחריות, אינן יכולות לאיין את מעשיו ואת הדרך השיקומית המרשימה שעבר, אשר מצדיקה לטעמי חריגה משמעותית ממתחם העונש ההולם.",0,1,0.99789786
131,בצד זאת התרשמתי שלהליך המשפטי אפקט מרתיע ומנכונות כנה ואמיתית של הנאשם לשנות את דפוסי התנהלותו.,0,1,0.99787915
189,"כאמור, העונשים הקלים יחסית שנגזרו בעבר על הנאשם מלמדים כי נסיבות ביצוע העבירות לא היו קיצוניות בחומרתן, ברם העובדה שחרף התחשבות בית המשפט שב ונאשם וביצע את העבירות בהן הורשע לפניי מלמדת כי צודק שירות המבחן בהתרשמותו לפיה: ""קיים קושי (מצד הנאשם) להפנים דמויות סמכות ולהציב גבולות פנימיים וחיצוניים להתנהגותו.",0,1,0.9978504
162,"בהינתן המתחם האמור, יש לגזור את עונשו של הנאשם תוך שקילת המתחם ותוך התחשבות בנסיבות המשליכות על קביעת העונש המתאים, כאשר בענייננו יש לתת משקל להלימה בגזירת העונש לביצוע העבירה ע""י הנאשם; נסיבות ביצוע העבירה וחומרתה; מידת הפגיעה בערך המוגן; גילו של הנאשם; הנסיבות עליהן עמדו הצדדים בטיעוניהם; הודאתו המצביעה על נטילת אחריות; היותו נעדר עבר פלילי; ההליך השיקומי כפי שהוא מתואר ע""י שירות המבחן בתסקיריו.",0,1,0.9976864
568,"בהתייחס לעונש המתאים לנאשם, המאשימה עמדה על הודאת הנאשם במיוחס לו, והאחריות שנטל למעשיו.",0,1,0.99768376
