text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"עובר ליום 2.11.21 במועד לא ידוע, הסב הנאשם את השימוש בדירה הצפונית למתחם לגידול סמים מסוכנים מסוג קנבוס.",,,,['קנביס'],,,,,,,,,,
"לשם כך התקין בה ציוד להפקה, הכנה וטיפול בקנבוס, כולל גופי תאורה ייעודיים, מערכות אוורור והשקיה, אדניות וחומרי דישון.",,,,['[קנביס]'],,,['לא'],,,,,,,
"במשך תקופה לא ידועה ועד ליום 2.11.21, גידל הנאשם בדירה הצפונית 254 עציצים ובהם סם מסוכן מסוג קנבוס במשקל כולל של 159.56 ק""ג נטו.",,,,['קנביס'],"['[159.56 - ק""ג]']",['[בעל הסמים]'],,,,,,,,
"עוד החזיק הנאשם בדירה הצפונית שני שקים ובהם 3,066.57 גרם סם מסוכן מסוג קנבוס.",,,,"['הסוג הוא [קנביס], כפי שמצוין בטקסט: ""שני שקים ובהם 3,066.57 גרם סם מסוכן מסוג קנבוס.""']",['[3066.57 - גרם]'],['[בעל הסמים]'],,,,,,,,
"בארון בחדר בדירה הדרומית בה התגורר, החזיק הנאשם שמונה בקבוקי זכוכית, בכל אחד מהם 80 מ""ל נוזל המכיל סם מסוכן מסוג קנבוס, שלא לצריכתו העצמית.",,,,['קנביס (קנבוס)'],['[8 - בקבוקים]'],"['בעל הסמים, לא בעל המעבדה']",,,,,,,,
"תע/1 – גיליון רישום פלילי, לפיו לנאשם 3 הרשעות קודמות, בעיקר בעבירות אלימות, כולל הפרעה לשוטר במילוי תפקידו והדחה בחקירה, חלקן מבית משפט לנוער.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
הרשעתו האחרונה משנת 2009.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"נע/1 - אסופת מסמכים רפואיים של אשת הנאשם וחמותו; דו""ח עסקאות להתקנת מערכות לשנים 2023- 2024; שאלון הורים לקלינאית תקשורת ביחס לבת הנאשם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"נע/2 - מכתב מהרכז החינוכי בבית ספר למלאכה חב""ד קרית מלאכי, בו למד הנאשם בנערותו, אשר משבח אותו על חריצותו ושמירתו על כללי המוסד.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"נע/5 - תעודת סיום קורס השקעות נדל""ן.",,,,,,,,,,,,,,
"נע/6 - מכתב מיום 27.6.22 מאת העו""ס ביחידה להתמכרויות בני ברק, לפיו הנאשם מטופל ביחידה מאז חודש ינואר 2022.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
מכר של הנאשם מלימודי תורה - מכיר את הנאשם כ- 20 שנה ומודע לסיפור חייו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"עת שהה הנאשם במעצר בית בבית הוריו, לימד אותו תורה והעמיק את ההיכרות עמו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
העיד על הקשיים שידע הנאשם עם אשתו בעת מעצר הבית בבית הוריו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם נלחם לשמור על הקן המשפחתי, למד מקצוע, מוצא זמן לשיעורי תורה, עובד על מנת לשלם חובותיו ומשקם עצמו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"ראש מערכת ""פרוייקט נושרים"" של עיריית בני ברק - הנאשם הצטרף לפרויקט זה, המסייע לנערים שעזבו מסגרות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בתחילה הנאשם לא שיתף פעולה והיה מלא זעם, אך לאחר שנה החל לשתף פעולה ואף תמך בנערים אחרים ושילב אותם בפרויקט.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"לאחר שהפרויקט נסגר, הנאשם שמר על קשר עמו ועם מדריכי הקבוצה, ואף הזמין אותם לחתונתו, דבר המעיד על השינוי שחל בנאשם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
כיום הנאשם אדם בעל נתינה אשר המשיך ויזם בעצמו שיעורי ערב.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
בתקופת הקורונה הנאשם אף  סייע לעד כשהיה בסגר ונהג להביא מזון לביתו ללא תמורה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
עקב בעיותיה הבריאותיות הוא מסייע לה בעבודות הבית ובגידול שלושת ילדיהם הפעוטים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם גם מסייע לחמותו, בת ה- 77 החולה המתגוררת בשכנות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם הוא המפרנס היחיד ובלעדיו לא תהיה למשפחה הכנסה.,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
אביו של הנאשם - חל בנאשם שינוי מבחינה דתית ותפקודית.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"כיום מסתובב בחברה טובה, מסור לילדיו ולמשפחתו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
