,sentence,true_label,predicted_label,probabilities
560,על המערערים 1 ו-2  הוטלו 42 חודשי מאסר בפועל והמערער 3 נידון ל-30 חודשי מאסר בפועל.,0.0,1,0.9940316
1191,על הנאשם הוטל עונש מאסר למשך 10 חודשים בניכוי ימי מעצרו ועונשים,0.0,1,0.9940229
545,"ועל אחיו של הנאשם, ג'ומעה אלחרינק, שחלקו דומה לחלקו של הנאשם, הוטל מאסר בפועל לתקופה של שש שנים ו- 10 חודשים; קנס בסך 30,000 ₪; חילוט סך 22,250 ₪ שנמצאו בחזקתו; חילוט רכב שנתפס ממנו; ומאסר על תנאי.",0.0,1,0.9939249
730,"ניתן עונש של 5.5 שנות מאסר, מאסר מותנה וקנס.",0.0,1,0.99370813
1178,כבוד בית המשפט המחוזי גזר על הנאשם עונש מאסר ל- 6 חודשים אשר נקבע כי ירוצה על דרך של עבודות שירות ועונשים נלווים.,0.0,1,0.99364084
720,"הוטל עונש מאסר בפועל למשך חודשיים, עונשי מאסר מותנה וצו מבחן למשך שנה; ההרשעה הראשונה משנת 2001 (עת היה כבן 16), בעבירה של הצתת מבנה.",0.0,1,0.9936326
568,"בית המשפט אישר את הסדר הטיעון שלהם עם התביעה, וגזר על אחיו של הנאשם 82 חודשי מאסר בפועל, קנס בסך 30,000 ₪, חילוט סך של 22,250 ₪, חילוט רכב, ומאסר על תנאי, ועל זנון – בשל חלקו הבולט במכירת הרכוש הגנוב לאחרים – 106 חודשי מאסר בפועל, קנס בסך 60,000 ₪, חילוט סך של 284,422 ₪ ו- 50 דינר ירדני שנמצאו בחזקתו, חילוט רכב שנתפס ממנו, מאסר על תנאי ופסילת רישיון נהיגה בפועל ועל תנאי.",0.0,1,0.99346596
625,"בגין אלו הוטלו עליו מאסר על תנאי, קנס והתחייבות להימנע מעבירה.",0.0,1,0.9926887
960,המאשימה עותרת לענישה בת 15 חודשי מאסר בפועל לצד מאסר על תנאי צופה פני עתיד וקנס.,0.0,1,0.9922633
1273,הקנס ישולם ב- 10 תשלומים חודשיים החל מיום 1/5/207.,0.0,1,0.99219716
294,אוזכרו פסקי דין נוספים בעבירות של ניסיון לגרימת חבלה בכוונה מחמירה ובעבירות הדומות לאלה שביצע הנאשם ואף עבירות חמורות יותר בהם נגזרו תקופות מאסר שבין 6 חודשים לריצוי בעבודות שירות לבין 24 חודשי מאסר בפועל.,0.0,1,0.99193305
374,"מאסר על תנאי מרתיע וקנס, ובנוסף פיצוי לבעל הקטנוע שנגנב באישום הראשון.",0.0,1,0.9913202
1014,"הרשעתו האחרונה מיום 12.12.12, במסגרתה הורשע בעבירות של הפרעה לשוטר במילוי תפקידו ואיומים ונידון לעונש מאסר של 4 חודשים.",0.0,1,0.9913127
55,אני מעכבת בזאת את תחילת ריצוי עונש המאסר וזאת למשך 14 יום מהיום.,0.0,1,0.9911566
1145,"עתר להטיל על הנאשם עונש מאסר למשך 14 חודשים באשר לעבירת הנשק, לצד עונשי מאסר מותנים בעבירות נשק וסמים וכן קנס כספי.",0.0,1,0.99109906
1062,הנאשם לא ירצה עונש זה אלא אם יעבור בתוך שנתיים מיום שחרורו על העבירה בה הורשע.,0.0,1,0.99085325
967,סופו של דבר הושתה עליו ענישה בת 6 חודשים בעבודות שירות לצד רכיבי ענישה מצחיק.,0.0,1,0.99056596
530,נטען שהמתחם צריך לנוע בין מאסר על תנאי ל- 3 שנות מאסר.,0.0,1,0.99013454
1177,"כב' בית המשפט המחוזי הותיר על כנו את עונש המאסר שירוצה בעבודות שירות, והעמיד את עונש המאסר המותנה על 9 חודשים במקום שישה, והעמיד את הקנס על סך של 30,000 ₪.",0.0,1,0.98988533
958,"בתוך כך הצהירה המאשימה כי עמדתה למאסר בפועל, מאסר על תנאי וקנס.",0.0,1,0.98794353
257,הנאשם ריצה שלוש תקופות מאסר.,0.0,1,0.9879199
541,"במסגרת הסדר הטיעון הסכימו הצדדים כי המאשימה תעתור להטיל על הנאשם שש שנות מאסר בפועל, מאסר על תנאי, קנס, פסילת רישיון נהיגה למשך שנה מיום שחרורו ופסילה על תנאי, וההגנה תטען לעונש כהבנתה.",0.0,1,0.98787653
343,אני מחליט לעכב את תחילת ריצוי המאסר עד לתאריך 04.07.17.,0.0,1,0.98759604
1002,"הרשעתו הראשונה משקפת עבירות רכוש, הפרעה לשוטר במילוי תפקידו ופציעה בגינה נדון ל- 9 חודשי מאסר.",0.0,1,0.98745686
660,בפסקי הדין שהובאו על ידי המאשימה נגזרו על המורשעים בעבירות נשק עונשים הנעים בין 6 ל- 52 חודשי מאסר בפועל.,0.0,1,0.9872902
