,sentence,true_label,predicted_label,probabilities
286,"במהלך הנסיעה השליך הנאשם מחלון הרכב שקית, בה החזיק 19 שקיות עם סמים מסוכנים מסוג קנבוס, במשקל כולל של 97.22 גרם נטו.",0,1,0.9781482
1193,"יתרה מזאת, החזיק סמים בכמויות של 57  גרם וכן 9.83 גרם סם מסוג קנביס ו-29.76 גרם סם מסוג חשיש.",0,1,0.95718014
129,הנאשם פתח את החבילה והוציא ממנה את שני הכדים שהכילו כ- 350 גרם נטו של סם מסוכן מסוג KETAMINE מסר אותם לידי עמית ואמר לו לשים אותם במושב הנהג בהונדה.,0,1,0.9563771
412,"במעמד זה, מסר האחר לסוכן סם מסוכן מסוג MDMA  במשקל של  0.4992  +15.6592 גרם נטו אשר היה מחולק ל - 16 יחידות נפרדות, וכן סם מסוכן מסוג MDMA במשקל של 3.9258 גרם נטו (להלן: ""הסם המסוכן""), ובתמורה מסר הסוכן לידי האחר סכום כספי בסך 3,900 ₪.",0,1,0.952906
770,"לאחר שירד מהאופנוע נפגשו השניים בסמטה, שם הוציא הנאשם מאזור חלציו שקית שהיו בה 7 שקיות ובהן 117.52 גרם קנביס.",0,1,0.9320215
1097,בנוסף בוצע חיפוש בביתו השני של הנאשם ונמצא בחדרו 2.99 גרם סם מסוג קנאביס.,1,0,0.89858085
1186,"אשר לתיק העיקרי, הנאשם החזיק בביתו בכמות נכבדה של סמים מסוג קנאביס וחשיש במשל כולל של מעל 1 ק""ג.",1,0,0.88894475
5,"ביום 20.10.22 שב הנאשם לישראל כשהוא נושא עמו כ-25,303 טבליות סם מסוכן מסוג MDMA שהוטמנו בתא ייעודי שבנה בתחתית מזוודתו, אותו קיבע באמצעות קרש עץ.",1,0,0.83363336
116,"במועד שאינו ידוע במדויק למאשימה, ולפני התאריך 23.11.22, בהתאם לתיאום, נשלחה חבילה מהודו הממוענת אל עמית בבית הסב, אשר הכילה 700 גרם נטו של סם מסוגKETAMINE  שהוסלקו בארבעה כדים בעלי דופן כפולה.",1,0,0.78399926
230,"עוד צוין בכתב האישום, כי במועד שאינו ידוע במדויק למאשימה, ועד ליום 4.05.23, החזיק הנאשם ברכבו שני בקבוקים ובתוכם סם מסוכן מסוג GBL בכמות של 17.5 מ""ל.",1,0,0.74074346
1182,"נוסף לכך, סיכן הנאשם באופן ממשי את שלום הציבור בכך שנהג בשתי הזדמנויות שונות במהלך שנת 2020, תחת השפעת סמים ובעודו מחזיק בסמים ברכב.",1,0,0.4725654
1151,"מכירת הסמים בוצעה באותה שיטתיות, באמצעות יישומן הטלגרם תוך שימוש ברכב להפצת הסמים.",1,0,0.413759
1184,"הנאשם סחר בסמים באותה שיטתיות, יצר קשר עם אנשים שונים דרך יישומון הטלגרם, והפיץ את הסמים באמצעות רכבו.",1,0,0.39601037
1153,ביקשה לראות בחומרה רבה את חלוקת הסמים במקומות שונים בבית.,1,0,0.35259143
341,"כאמור, בקביעת מתחם העונש ההולם יש להתחשב גם בנסיבות הספציפיות-קונקרטיות של ביצוע העבירות, וכאן עסקינן בהחזקת הסמים ברכב, כשהם מחולקים, על כל המשתמע מכך לעניין פוטנציאל ההפצה.",1,0,0.24947494
