text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הודה והורשע במסגרת הסדר טיעון, שכלל תיקון כתב האישום, בכך שבתאריך 28.8.13, בצהריים, במשק במושב אורות, גידל 22 שתילים של סם מסוכן מסוג קנבוס, במשקל כולל של 963.3 גרם נטו,  כמו כן החזיק בדירה במושב בכלים המשמשים להכנת סם, שלא לצריכה עצמית, בין היתר, החזיק גופי תאורה הכוללים מנורה, נורות פלורוסנט, בתי תאורה, מפוח , משקלים דיגיטלים, מכשיר אדים, תכשיר ריסוס וחומרי דישון, מיקרוסקופ, תערובת לגידול מקצועי, שעוני שבת דיגיטליים, צינוריות השקיה עם טפטפות ואדניות שלא כדין, עבירות של גידול סם מסוכן והחזקת כלים להכנת הסם שלא לצריכה עצמית.",,,,['קנביס'],['[22 - שתילים]'],"['הנאשם הודה והורשע בגידול 22 שתילים של קנבוס במשקל כולל של 963.3 גרם נטו, ובנוסף, החזיק כלים להכנת סם שלא לצריכה עצמית. הוא לא הורשע בשי']",,,,,,,,
הנאשם יליד 7.7.87.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"משני תסקירים שהומצאו לבית המשפט עולה כי הוא רווק, יליד הארץ, גר בבית הוריו בישוב בצרון, הוא שוחרר בתנאים מגבילים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
היה לו עק עצמאי בתחום המחשבים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
בעקבות ההליך הפלילי הוא החל לעבוד במפעל אריזה במושב.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לדבריו, החל להשתמש בסם מסוכן לפני כשנתיים על רקע תקופה שבה סבל מהתקפים אפילפטים חוזרים וכאבי ראש ללא מענה תרופתי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לכן, החל לחקור את הנושא בעצמו ונחשף להשפעות של קנבוס רפואי על אנשים במצב רפואי דומה לשלו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
תחילה החל בשימוש בסם באופן נקודתי וממוקד לפני ההתקף או בעת כאב הראש ואכן חש הטבה ועוצמת כאבי הראש ותדירות ההתקפים פחתו.,,,,,,,,,,,,,,
"עם הזמן עבר לשימוש יום יומי גם שלא סבל מכאבים והתקפים וככל הנראה פיתח תלות רגשית בסם, למרות ששולל שימוש בחומרים פסיכואקטיבים נוספים .",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
הוא באופן פרטי החל בטיפול אצל פרופ' רונאל נתי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
