,sentence,true_label,predicted_label,probabilities
615,"סמוך לשעה 22:50 נפגשו השניים בשנית, ובאותו המעמד, מסר הסוכן לנאשם 4,000 ₪ וכן 400 ₪ עבור התיווך.",0,1,0.925582
783,"הנאשם יצר עימו קשר ולאחר תיאום בין השניים, הנאשם מכר לו כ - 50 גרם קנביס תמורת 500 ₪.",0,1,0.91834617
779,"הנאשם יצר עימו קשר ולאחר תיאום בין השניים, הנאשם מכר לו 15 גרם קנביס תמורת 500 ₪.",0,1,0.9098523
909,"בשלב זה, העביר הנאשם לסוכן 5 כדורי סם מסוג MDMA, ובתמורה קיבל הנאשם מהסוכן 400 ₪ במזומן ועזב את המקום.",0,1,0.90754724
913,"בשלב זה, העביר הנאשם לסוכן 5 כדורי סם מסוכן מסוג MDMA, ובתמורה קיבל הנאשם מהסוכן 400 ₪ במזומן ועזב את המקום.",0,1,0.9056526
907,"בהמשך למתואר, התקשר הנאשם לסוכן על מנת לתאם את ביצוע העסקה ולעדכנו כי הוא בדרכו למקום.",0,1,0.8991146
767,"במועד הפגישה ביקש ממנה הנאשם כי תיצור עמו קשר ישיר בטלפון שמסר לה, ולא עם איש הקשר.",0,1,0.89760786
611,"אז מסר הנאשם לסוכן 2 שקיות סם מסוג קוקאין במשקל 9.6693 גרם נטו בתמורה שילם הסוכן לנאשם 4,000 ₪ עבור הסמים ו- 400 ₪ עבור התיווך.",0,1,0.8972442
911,"בהמשך למתואר לעיל, התקשר הנאשם לסוכן מספר פעמים על מנת לתאם את מקום ביצוע העסקה ואת שעתה ולעדכנו כי הוא בדרכו למקום.",0,1,0.8940026
618,"אז מסר הנאשם לסוכן 2 שקיות סם מסוכן מסוג קוקאין במשקל 19.9464 גרם נטו ובתמורה, שילם הסוכן לנאשם 8,000 ₪ וכן 700 ₪ נוספים עבור התיווך.",0,1,0.88980836
832,"בתמצית, בתאריך 27.05.20 מכר הנאשם לסוכן משטרתי 2.53 גרם חשיש תמורת 100 ₪.",0,1,0.8865825
113,"במהלך שהותו בהודו  יצר הנאשם קשר עם עמית והוסכם ביניהם כי הנאשם ישלח אליו משלוח מהודו שיכיל סמים עבור הנאשם והוא ישלם לעמית בתמורה סך של  5,000ש""ח.",0,1,0.88097864
