text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"על פי הודאתו הורשע הנאשם בעבירה של החזקת סמים לצריכה עצמית, בכך שבתאריך 16/7/12 החזיק בכיס מכניסו סם מסוכן מסוג חשיש במשקל של 48.57 גרם נטו וכן החזיק ברכבו בסם מסוכן מסוג חשיש במשקל 0.57 גרם נטו ובסיגריה שהחזיקה סם מסוגן מסוג חשיש במשקל של 0.05 גרם נטו.",,,,"['הסוג של הסמים הוא [קנביס], כפי שמצוין בטקסט: ""החזיק בכיס מכניסו סם מסוכן מסוג חשיש במשקל של 48.57 גרם נטו וכן החזיק ברכבו בסם מסוכן מסוג חשיש במשקל 0.5']","['[0.57 - גרם], [48.57 - גרם]']",['לא בעל הסמים'],,,,,,,,
"ב""כ הנאשם הפנתה לכך שכתב האישום תוקן לעבירה של החזקת סם לצריכה עצמית וכי כמות הסם נועדה לשימוש עצמי.",,,,,,,,,,,,,,
"עתה, כך ציינה,  הוא מבין את הפסול שבמעשה ומביע חרטה ובושה.",,,,,,,,['כן'],,,,,,
"בדעת הנאשם להשלים את מבחני הבגרות ולפנות אל לימודי הוטרינריה, וכל עתידו לפניו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
אין המדובר בנאשם בעל דפוסי התנהגות עברייניים.,,,,,,,,,,,,,,
"לטעמה של ב""כ הנאשם הרי שהנאשם עבר הליך שיקומי בכך שלא עבר עבירות נוספות, החל לעבוד וללמוד  ועל כן אין מקום לפגוע בעתידו ויש מקום להימנע מהרשעתו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
מתסקיר שירות המבחן עולה כי הנאשם רווק בן 23 עובד מזה למעלה מחצי שנה כמתקין גדרות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם נטל אחריות על העבירה והביע חרטה.,,,,,,,,['כן'],['כן'],,,,,
הוא תאר כי החל להשתמש בסמים לאחר שחרורו מהצבא על בסיס מזדמן ובאופן חברתי וזאת על רקע לחץ ודאגה סביב עתידו המקצועי ומפלט לרגשות שליליים שהציפו אותו באותה עת.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם שלל עתה בעייתיות באורח חייו והתנהגותו ולדבריו חדל לחלוטין משימוש בסם ותאר תפקוד תקין בכל מישורי חייו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
