text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"בהמשך אותו יום, סמוך לשעה 18:00, נעצר הנאשם בביתו בדיר אל אסד כשהוא מחזיק על גופו סם מסוכן מסוג קוקאין במשקל 1.3932 גרם נטו שארוז בחמש אריזות, וזאת לצריכתו העצמית וללא היתר כדין.",,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""סם מסוכן מסוג קוקאין.""']",['[1.3932 - גרם]'],"['הנאשם לא מוזכר כבעל מעבדה, אלא רק כבעל סמים. הוא נעצר כשהוא מחזיק סם מסוג קוקאין במשקל 1.3932 גרם נטו, שארוז בחמש אריזות, וז']",,,,,,,,
"הנאשם הורשע כאמור, על סמך הודאתו, בעבירות שיוחסו לו בשלושת התיקים.",,,,,,,,,,['כן'],,,,
"ביום 19.3.2023 הודיע שירות המבחן כי הנאשם נקלט בקהילה הטיפולית ""אילנות"" לטיפול בנפגעי התמכרויות, וזאת עוד ביום 28.11.2022.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
עוד ציין שירות המבחן כי מדיווח עדכני שהתקבל מגורמי הטיפול בקהילה עולה כי הנאשם משתף פעולה באופן מלא עם ההליך הטיפולי ומקבל את כללי ותנאי המסגרת.,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בתסקיר מיום 9.7.2023 נאמר כי מדיווח שהתקבל מהצוות הטיפולי בקהילת ""אילנות"" עולה כי הנאשם התקשה לאורך הדרך למצוא את מקומו, להשתלב ולהסתגל לנורמות, לחוקים ולכללי ההתנהגות בקהילה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
בתקופה האחרונה הוא אף פעל באופן לא מותאם וחריג תוך שפגע בכלל דיירי הקהילה ושיבש את שגרת החיים התקינה במקום.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"עוד נאמר כי במסגרת הטיפול בו היה עיסוק בבעיות משמעת וניסיון לווסת ולאזן את התנהגותו, תוך שהוא משולב במעקב פסיכיאטרי ונוטל טיפול תרופתי בהתאם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בעקבות כך, חזר הנאשם תחילה לבית אמו בתנאי מעצר בית, אך על רקע מצבה הבריאותי וקשייה למלא את משימת הפיקוח עליו, הוחזר הנאשם למעצר.",,,,,,,,,,,,,,
"שירות המבחן ציין כי לאור הרחקתו של הנאשם מהקהילה הטיפולית, במידה ובית המשפט רואה מקום להגיש תסקיר מלא בעניינו, מתבקשת דחייה בת שלושה חודשים נוספים על מנת להגיש תסקיר סופי.",,,,,,,,,,,,,,
"בתסקיר המסכם מיום 9.10.2023 נאמר כי מדובר בנאשם בן 38, נשוי ללא ילדים, אשר עבד טרם מעצרו בעבודות מזדמנות וניהל אורח חיים התמכרותי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם סיים 12 שנות לימוד ללא תעודת בגרות, אותה השלים במסגרת שירותו הצבאי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לדבריו, בהיותו כבן 13 הוא נאלץ לעזוב את בית הספר על רקע קושי כלכלי בבית וצורך בסיוע בפרנסת המשפחה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בהגיעו לגיל 18 התגייס הנאשם לצבא, ולאחר שסיים את שירותו הסדיר שירת שש שנים נוספות בשירות קבע, שלאחריהן נאמר לו כי אין תקן קבוע בעבורו ועל כן בגיל 26 הוא השתחרר מהצבא.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
עם סיום שירותו הצבאי עבד הנאשם כמאבטח במתקנים רגישים במשך ארבע שנים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בגיל 32 נישא לאשתו, ולדבריו על רקע בעיות בריאות מהן היא סובלת, אין הם יכולים להביא ילדים לעולם, דבר המטריד אותו וגורם למתחים בינו לבין בני משפחתו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"שירות המבחן ציין כי במהלך השנים לא הצליח הנאשם לשמור על יציבות תעסוקתית, צבר חובות לבנק ולמוסדות המדינה בסך של כמיליון ₪, ולדבריו לפני תקופה הוא החל אף בהליך של פשיטת רגל והגיע להסדרים עם נושיו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
עקב השימוש בסמים לא עמד הנאשם בתשלום חיוביו עד שההליך הופסק.,,,,,,,,,,,,,,
הנאשם תיאר כי החל לצרוך אלכוהול בגיל 26 עם סיום שירותו הצבאי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"תחילה הוא צרך אלכוהול בערבים ובסופי שבוע, אך בהמשך, הצריכה הפכה ליום-יומית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"באשר לשימוש בסמים, שיתף הנאשם כי לפני כשנתיים אחד מאחיו שכנע אותו לצרוך עמו סם מסוג קריסטל והוא התנסה בכך לראשונה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,['הסוג של הסמים הוא [קוקאין]'],,,,,,,,,,
"לדבריו, השימוש בחומר גרם לו להרגשה טובה ואפשר לו לברוח מהתמודדות עם בעיותיו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"תחילה נהג לרכוש חומר על בסיס שבועי אך בהדרגה הקנייה הפכה ליום-יומית, תוך שימוש בכספי הקצבה אותה מקבלת אשתו מהמוסד לביטוח לאומי בגין נכותה וכן בכסף שהיה מרוויח מעבודות מזדמנות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
שירות המבחן ציין כי מעיון בגיליון רישומו הפלילי של הנאשם עולה כי לחובתו שתי הרשעות קודמות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"האחת, משנת 2014 בגין עבירות הצתה, הפרת הוראה חוקית ואיומים, בגינה נידון למאסר בפועל בן 12 חודשים, והשנייה, משנת 2015 בגין שתי עבירות איומים, בגינה נדון למאסר בפועל בן 9 חודשים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"שירות המבחן ציין כי הנאשם מוכר לו משנת 2013, שאז הופנה אליו במסגרת תיק המעצר הראשון שהתנהל נגדו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : כן', '11 : כן']",,,,,,,,,,,,
בתסקיר נסקרו ההליכים הטיפוליים והמפגשים שהתקיימו עם הנאשם לאורך השנים עד לשלב שבו הוא הורחק מהקהילה הטיפולית בחודש יוני החולף.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
בשיחה האחרונה עמו התקשה הנאשם לבחון את דפוסי התנהלותו במסגרת הטיפולית ונטה להשליך את רוב האחריות וכן את הרחקתו על גורמים חיצוניים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בהתייחס לעבירה הנוכחית, לקח הנאשם אחריות על מעשיו, תוך שטען כי ברקע לביצועה עמדו תסכול גדול ותחושה של חוסר אונים על רקע הבעיות הכלכליות אליהן נקלע.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,['לא'],['כן'],,,,,
"לדבריו, עובר לביצוע עבירת השוד הוא צרך כ-12 בקבוקי בירה ועישן פקט של קריסטל ולכן אינו זוכר את רגע ביצוע העבירה.",,,,,,['לא בעל המעבדה'],,,,,,,,
"בנוסף, דיווחיו על שימוש יום-יומי באלכוהול וסמים, תוך ניהול אורח חיים לא יציב והיעדר פנייה לטיפול מסודר בתחום ההתמכרות, נמנים אף הם על גורמי הסיכון.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לצד זאת, בין גורמי הסיכוי לשיקום הביא שירות המבחן בחשבון את שיתוף הפעולה של הנאשם עמו, את התובנה שהוא מביע באשר למצבו והכרתו בנזקקות טיפולית והמוטיבציה להמשך טיפול.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"כמו כן, הומלץ על שילובו בטיפול מותאם להתמכרויות במסגרת בית הכלא.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"במסגרת הראיות לעונש הגישה המאשימה את תדפיס רישומו הפלילי של הנאשם (מע/1), ממנו עולה כי לחובתו שתי הרשעות, האחת משנת 2015 בגין שתי עבירות איומים, והשנייה בעבירות הצתה, הפרת הוראה חוקית ואיומים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
